id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_vector,sum_vector,vector_norm_x,vector_norm_sum,operator_list,modulator_list,sequence_index,has_previous_state,prev_id,delta_vector,delta_norm,delta_d_semantisch,cosine_prev_current,resonance_change,polaritaet_change,dominanz_change,dominanz_from,dominanz_to
775,1,2,MAT,2025-09-29,Geometrie: SdP/WinkelFkt,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Beteiligung am Unterricht hat sich verbessert | vermeidet Flüchtigkeitsfehler überwiegend | kann komplexe Informationen einigermaßen verständlich mit eigenen Worten erklären | braucht gelegentlich Unterstützung bei der Anwendung neuer Lösungsansätze",1,0,1,748,1153,0.43697363840821,0.31432923474525,0.046982968609961,0.43014855236104,0.39172434957001,0.46458510363938,0.39207451324792,1.3901781638681,1.0,0.14947056594351,1.3684649877052,1.2462230879908,1.4780206620485,1.2473370908871,3,3,performanz,1.4780206620485,1,3.1813676431278,0,0,0,,,"[0.43697363840821, 0.31432923474525, 0.046982968609961, 0.43014855236104, 0.39172434957001, 0.46458510363938, 0.39207451324792]","[1.3901781638681, 1.0, 0.14947056594351, 1.3684649877052, 1.2462230879908, 1.4780206620485, 1.2473370908871]",0.9999968567076603,3.1813676431277873,[],[],22,1,774.0,"[-1.1397541367784003, 0.7691620053970301, -0.45590149667810004, -0.11137488969949993, -0.7460436931204999, -0.5313485835342, -0.3532664379007]",1.7534565603386043,-1.2434338632843995,0.9457096403282699,0.054290359671730126,0,1,kognition,performanz
776,1,2,MAT,2025-09-29,Geometrie: SdP/WinkelFkt,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Beteiligung am Unterricht hat sich verbessert | vermeidet Flüchtigkeitsfehler überwiegend | kann komplexe Informationen einigermaßen verständlich mit eigenen Worten erklären | braucht gelegentlich Unterstützung bei der Anwendung neuer Lösungsansätze",1,0,1,748,1154,0.23508177141809,0.28196494490937,0.27712264868538,0.4160507871843,0.21827158758189,0.35858859808376,0.66264375758378,0.38880241089597,0.46634262498363,0.45833393747545,0.68810758119027,0.361,0.59307070307386,1.0959483968476,2,2,regulation,1.0959483968476,1,1.6538928464461,0,0,0,,,"[0.23508177141809, 0.28196494490937, 0.27712264868538, 0.4160507871843, 0.21827158758189, 0.35858859808376, 0.66264375758378]","[0.38880241089597, 0.46634262498363, 0.45833393747545, 0.68810758119027, 0.361, 0.59307070307386, 1.0959483968476]",0.999993953695638,1.6538928464461542,[],[],23,1,775.0,"[-1.0013757529721299, -0.53365737501637, 0.30886337153194, -0.6803574065149299, -0.8852230879908001, -0.8849499589746399, -0.15138869403949995]",1.853510522632076,-1.5274747966817002,0.8952492232121422,0.10475077678785782,0,1,performanz,regulation
777,1,2,MAT,2025-09-29,Geometrie: SdP/WinkelFkt,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Beteiligung am Unterricht hat sich verbessert | vermeidet Flüchtigkeitsfehler überwiegend | kann komplexe Informationen einigermaßen verständlich mit eigenen Worten erklären | braucht gelegentlich Unterstützung bei der Anwendung neuer Lösungsansätze",1,0,1,748,1155,0.66333920804053,0.0099062940681459,0.15823548746632,0.19922033617701,0.48493011934985,0.4232898110108,0.28428679681679,2.5121830856213,0.03751689044991,0.59926582107543,0.75448270325231,1.8365162631312,1.6030734964067,1.0766444584789,7,4,kognition,2.5121830856213,1,3.7871671413033,0,0,0,,,"[0.66333920804053, 0.0099062940681459, 0.15823548746632, 0.19922033617701, 0.48493011934985, 0.4232898110108, 0.28428679681679]","[2.5121830856213, 0.03751689044991, 0.59926582107543, 0.75448270325231, 1.8365162631312, 1.6030734964067, 1.0766444584789]",0.9999973595108921,3.7871671413032755,[],[],24,1,776.0,"[2.12338067472533, -0.42882573453371997, 0.14093188359998005, 0.06637512206203999, 1.4755162631312, 1.01000279333284, -0.019303938368700146]",2.813277622343823,2.1332742948572,0.7314891913189296,0.26851080868107036,0,1,regulation,kognition
778,1,2,MAT,2025-09-29,Geometrie: SdP/WinkelFkt,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Beteiligung am Unterricht hat sich verbessert | vermeidet Flüchtigkeitsfehler überwiegend | kann komplexe Informationen einigermaßen verständlich mit eigenen Worten erklären | braucht gelegentlich Unterstützung bei der Anwendung neuer Lösungsansätze",1,0,1,748,1156,0.54907655119392,-0.038482231806958,0.0054751174992369,0.39332409838053,0.42215120724975,0.47425318615247,0.37305094002933,1.9947276918836,-0.13980122309705,0.019890429610036,1.4288981549454,1.5336235019181,1.7229035939075,1.3552482599041,5,5,kognition,1.9947276918836,1,3.6328672145636,1,0,1,gelegentlich,,"[0.54907655119392, -0.038482231806958, 0.0054751174992369, 0.39332409838053, 0.42215120724975, 0.47425318615247, 0.37305094002933]","[1.9947276918836, -0.13980122309705, 0.019890429610036, 1.4288981549454, 1.5336235019181, 1.7229035939075, 1.3552482599041]",0.9999972473608608,3.6328672145636087,['gelegentlich'],[],25,1,777.0,"[-0.5174553937377, -0.17731811354696, -0.5793753914653941, 0.67441545169309, -0.30289276121310005, 0.11983009750079998, 0.27860380142520014]",1.1284667468955758,-0.15429992673970006,0.9545862871530542,0.04541371284694584,0,0,kognition,kognition
761,1,2,MAT,2025-10-20,Geometrie: SdP,konnte Wissen in der heutigen Stunde grundlegend erweitern | Selbstständigkeit hat sich in den letzten Wochen deutlich verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren,1,0,1,745,1139,0.63319085918254,0.026149747064184,0.14669077169834,0.25844845876031,0.47775089783145,0.44131972317682,0.29505471879653,2.3310275582356,0.096267626361815,0.54002711253464,0.95145163739661,1.7587911964722,1.6246735432128,1.0862138496283,5,3,kognition,2.3310275582356,1,3.6813879930869,0,0,0,,,"[0.63319085918254, 0.026149747064184, 0.14669077169834, 0.25844845876031, 0.47775089783145, 0.44131972317682, 0.29505471879653]","[2.3310275582356, 0.096267626361815, 0.54002711253464, 0.95145163739661, 1.7587911964722, 1.6246735432128, 1.0862138496283]",0.9999972836406104,3.681387993086905,[],[],26,1,778.0,"[0.33629986635200004, 0.23606884945886503, 0.520136682924604, -0.4774465175487901, 0.22516769455410013, -0.09823005069469981, -0.2690344102758]",0.8944565921715943,0.048520778523299946,0.9701772580206928,0.029822741979307232,0,0,kognition,kognition
762,1,2,MAT,2025-10-20,Geometrie: SdP,konnte Wissen in der heutigen Stunde grundlegend erweitern | Selbstständigkeit hat sich in den letzten Wochen deutlich verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren,1,0,1,745,1140,0.51499110111725,0.10893645425238,0.17406012234356,0.29083577198318,0.41050812492958,0.47090042463132,0.46665300140837,1.8767956837469,0.397,0.63433190518851,1.0599004921697,1.4960256115871,1.7161148658789,1.7006358691455,4,3,kognition,1.8767956837469,1,3.644316435302,1,1,1,deutlich,deutlich,"[0.51499110111725, 0.10893645425238, 0.17406012234356, 0.29083577198318, 0.41050812492958, 0.47090042463132, 0.46665300140837]","[1.8767956837469, 0.397, 0.63433190518851, 1.0599004921697, 1.4960256115871, 1.7161148658789, 1.7006358691455]",0.9999972560087068,3.6443164353019664,['deutlich'],['deutlich'],27,1,761.0,"[-0.45423187448870017, 0.300732373638185, 0.09430479265387004, 0.10844885477308996, -0.26276558488510005, 0.09144132266609994, 0.6144220195171999]",0.8788303536708255,-0.03707155778489968,0.9712671330548331,0.028732866945166857,0,0,kognition,kognition
763,1,2,MAT,2025-10-20,Geometrie: SdP,konnte Wissen in der heutigen Stunde grundlegend erweitern | Selbstständigkeit hat sich in den letzten Wochen deutlich verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren,1,0,1,745,1141,0.58036489123308,0.10643085034257,0.28652846723075,0.23051807041907,0.42718416964422,0.47692739623724,0.32658716896938,1.7353345284312,0.31823622048766,0.85674159494305,0.6892663099858,1.2773126885876,1.4260486648095,0.97652011590677,5,4,kognition,1.7353345284312,1,2.9900649591247,0,0,0,,,"[0.58036489123308, 0.10643085034257, 0.28652846723075, 0.23051807041907, 0.42718416964422, 0.47692739623724, 0.32658716896938]","[1.7353345284312, 0.31823622048766, 0.85674159494305, 0.6892663099858, 1.2773126885876, 1.4260486648095, 0.97652011590677]",0.999996655602233,2.990064959124671,[],[],28,1,762.0,"[-0.14146115531569992, -0.07876377951234004, 0.22240968975454, -0.3706341821839, -0.21871292299949996, -0.29006620106939995, -0.7241157532387299]",0.9323991239294857,-0.6542514761773002,0.979749768469283,0.020250231530717033,0,0,kognition,kognition
764,1,2,MAT,2025-10-20,Geometrie: SdP,konnte Wissen in der heutigen Stunde grundlegend erweitern | Selbstständigkeit hat sich in den letzten Wochen deutlich verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren,1,0,1,745,1142,0.49651428190865,0.053043559070364,0.10570725339821,0.35304187399171,0.46146449087851,0.44283837987998,0.45363742432729,1.9316956848234,0.20636670061134,0.41125553218512,1.3735142963667,1.7953339877809,1.722868845182,1.7648826770479,4,3,kognition,1.9316956848234,1,3.8905038385904,1,0,1,weitgehend,,"[0.49651428190865, 0.053043559070364, 0.10570725339821, 0.35304187399171, 0.46146449087851, 0.44283837987998, 0.45363742432729]","[1.9316956848234, 0.20636670061134, 0.41125553218512, 1.3735142963667, 1.7953339877809, 1.722868845182, 1.7648826770479]",0.9999974296454321,3.8905038385904365,['weitgehend'],[],29,1,763.0,"[0.19636115639219986, -0.11186951987631999, -0.44548606275793, 0.6842479863809, 0.5180212991933, 0.2968201803724999, 0.78836256114113]",1.3021864098116671,0.9004388794657001,0.9619655299292089,0.03803447007079108,0,0,kognition,kognition
765,1,2,MAT,2025-10-20,Geometrie: SdP,konnte Wissen in der heutigen Stunde grundlegend erweitern | Selbstständigkeit hat sich in den letzten Wochen deutlich verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren,1,0,1,745,1143,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352,2.1820491743331,0.88614476683396,0.5074369300684,1.7401666449807,2.0451136830629,1.8963649109934,1.7453948560238,6,5,kognition,2.1820491743331,1,4.4336617364237,0,0,0,,,"[0.49215397621954, 0.1998670220788, 0.11445072171214, 0.39248883283008, 0.46126862894737, 0.42771883525212, 0.39366803854352]","[2.1820491743331, 0.88614476683396, 0.5074369300684, 1.7401666449807, 2.0451136830629, 1.8963649109934, 1.7453948560238]",0.9999977445330656,4.433661736423749,[],[],30,1,764.0,"[0.25035348950970016, 0.67977806622262, 0.09618139788327995, 0.3666523486140001, 0.24977969528200017, 0.17349606581139998, -0.01948782102410007]",0.8725425211790324,0.5431578978332996,0.9864831254810152,0.013516874518984756,0,0,kognition,kognition
747,1,2,MAT,2025-10-27,Algebra: Terme SachA,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen verbessert | kann eigene Ideen erfolgreich umsetzen | setzt sich oft Ziele für die Nachhilfestunden | kommt stets aus eigener Motivation zur Nachhilfe | nm Terme T 2",1,0,1,742,1125,0.57176046866182,0.052169000706233,0.13681307367429,0.33444133727735,0.45024896048661,0.45411408885347,0.36173372051404,2.5299323006465,0.23083799460297,0.60537206262161,1.4798398774047,1.9922667811113,2.0093692455827,1.6006035287878,8,6,kognition,2.5299323006465,1,4.4248015064122,0,0,0,,,"[0.57176046866182, 0.052169000706233, 0.13681307367429, 0.33444133727735, 0.45024896048661, 0.45411408885347, 0.36173372051404]","[2.5299323006465, 0.23083799460297, 0.60537206262161, 1.4798398774047, 1.9922667811113, 2.0093692455827, 1.6006035287878]",0.999997740016726,4.424801506412219,[],[],31,1,765.0,"[0.3478831263134001, -0.65530677223099, 0.09793513255321007, -0.26032676757600015, -0.052846901951600245, 0.11300433458929993, -0.14479132723599997]",0.8150694783481849,-0.008860230011499937,0.9830702091268413,0.016929790873158712,0,0,kognition,kognition
748,1,2,MAT,2025-10-27,Algebra: Terme SachA,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen verbessert | kann eigene Ideen erfolgreich umsetzen | setzt sich oft Ziele für die Nachhilfestunden | kommt stets aus eigener Motivation zur Nachhilfe | nm Terme T 2",1,0,1,742,1126,0.54412131218651,0.034339382852549,0.145716218238,0.32815106372612,0.43803370736583,0.46050645028912,0.41218019240003,2.5684402293092,0.16209372871965,0.68783079913066,1.5489861810005,2.0676701511118,2.1737492472516,1.9456326450999,9,5,kognition,2.5684402293092,1,4.7203348418297,0,0,0,,,"[0.54412131218651, 0.034339382852549, 0.145716218238, 0.32815106372612, 0.43803370736583, 0.46050645028912, 0.41218019240003]","[2.5684402293092, 0.16209372871965, 0.68783079913066, 1.5489861810005, 2.0676701511118, 2.1737492472516, 1.9456326450999]",0.9999978815107046,4.720334841829698,[],[],32,1,747.0,"[0.0385079286626997, -0.06874426588332, 0.08245873650905, 0.06914630359579998, 0.07540337000050013, 0.1643800016689001, 0.3450291163121]",0.4117533648296856,0.2955333354175007,0.9980322048904713,0.001967795109528714,0,0,kognition,kognition
749,1,2,MAT,2025-10-27,Algebra: Terme SachA,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen verbessert | kann eigene Ideen erfolgreich umsetzen | setzt sich oft Ziele für die Nachhilfestunden | kommt stets aus eigener Motivation zur Nachhilfe | nm Terme T 2",1,0,1,742,1127,0.64300936186405,0.0086656749691408,0.11409784127781,0.22665812140119,0.51583615204378,0.42030259628855,0.28164331889844,1.7197401550854,0.023176504261381,0.3051567378198,0.60620124055404,1.3796131078757,1.1241068870735,0.75326014463781,4,3,kognition,1.7197401550854,1,2.6745080662689,0,0,0,,,"[0.64300936186405, 0.0086656749691408, 0.11409784127781, 0.22665812140119, 0.51583615204378, 0.42030259628855, 0.28164331889844]","[1.7197401550854, 0.023176504261381, 0.3051567378198, 0.60620124055404, 1.3796131078757, 1.1241068870735, 0.75326014463781]",0.9999962610086172,2.674508066268881,[],[],33,1,748.0,"[-0.8487000742238, -0.13891722445826898, -0.38267406131086, -0.9427849404464599, -0.6880570432361002, -1.0496423601781, -1.19237250046209]",2.184444197331836,-2.0458267755608004,0.9767758787832497,0.023224121216750326,0,0,kognition,kognition
750,1,2,MAT,2025-10-27,Algebra: Terme SachA,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen verbessert | kann eigene Ideen erfolgreich umsetzen | setzt sich oft Ziele für die Nachhilfestunden | kommt stets aus eigener Motivation zur Nachhilfe | nm Terme T 2",1,0,1,742,1128,0.51645413305136,0.19987339821091,0.26136553149895,0.38073011467188,0.4730752660784,0.39683639254655,0.31428213854986,1.7810481523429,0.68928511518107,0.90134741339371,1.3129891385925,1.6314514196835,1.3685333865983,1.0838360782814,4,3,kognition,1.7810481523429,1,3.4485985759833,1,0,1,stets,,"[0.51645413305136, 0.19987339821091, 0.26136553149895, 0.38073011467188, 0.4730752660784, 0.39683639254655, 0.31428213854986]","[1.7810481523429, 0.68928511518107, 0.90134741339371, 1.3129891385925, 1.6314514196835, 1.3685333865983, 1.0838360782814]",0.9999971002797869,3.4485985759832314,['stets'],[],34,1,749.0,"[0.061307997257500135, 0.6661086109196891, 0.59619067557391, 0.7067878980384601, 0.25183831180780003, 0.2444264995248, 0.33057593364359006]",1.2389104501102832,0.7740905097144002,0.9492761534121894,0.050723846587810595,0,0,kognition,kognition
738,1,2,MAT,2025-11-03,Geometrie: KrZyKeg,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | kommt stets aus eigener Motivation zur Nachhilfe | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | erkennt regelmäßig, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | nM weitermachen",1,0,1,740,1116,0.51109245764048,0.032870016624614,0.15348776998845,0.35931223423551,0.44420521406901,0.50173089465934,0.36875892782791,2.0547114305757,0.13214516839792,0.61705679810811,1.4445193698176,1.7858090394888,2.0170757539425,1.4824972914545,6,4,kognition,2.0547114305757,1,4.0202243037138,0,0,0,,,"[0.51109245764048, 0.032870016624614, 0.15348776998845, 0.35931223423551, 0.44420521406901, 0.50173089465934, 0.36875892782791]","[2.0547114305757, 0.13214516839792, 0.61705679810811, 1.4445193698176, 1.7858090394888, 2.0170757539425, 1.4824972914545]",0.9999975125827943,4.020224303713857,[],[],35,1,750.0,"[0.2736632782328001, -0.55713994678315, -0.28429061528560007, 0.13153023122509988, 0.15435761980530005, 0.6485423673442001, 0.3986612131731]",1.0424884199554796,0.5716257277304995,0.9725902167890477,0.027409783210952332,0,0,kognition,kognition
739,1,2,MAT,2025-11-03,Geometrie: KrZyKeg,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | kommt stets aus eigener Motivation zur Nachhilfe | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | erkennt regelmäßig, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | nM weitermachen",1,0,1,740,1117,0.62249037491684,0.0,0.11492455442266,0.23104024420111,0.44023969477505,0.50017229306716,0.31926280320256,1.9342871926371,0.0,0.35710928666002,0.7179198319358,1.3679729640922,1.5542037267982,0.99205702803457,3,2,kognition,1.9342871926371,1,3.1073267084519,1,0,1,stark,,"[0.62249037491684, 0.0, 0.11492455442266, 0.23104024420111, 0.44023969477505, 0.50017229306716, 0.31926280320256]","[1.9342871926371, 0.0, 0.35710928666002, 0.7179198319358, 1.3679729640922, 1.5542037267982, 0.99205702803457]",0.9999967818099768,3.107326708451956,['stark'],[],36,1,738.0,"[-0.12042423793860024, -0.13214516839792, -0.25994751144809, -0.7265995378818, -0.41783607539659995, -0.4628720271443001, -0.4904402634199301]",1.1210945951038318,-0.9128975952618998,0.9830505133314444,0.016949486668555558,0,0,kognition,kognition
740,1,2,MAT,2025-11-03,Geometrie: KrZyKeg,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | kommt stets aus eigener Motivation zur Nachhilfe | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | erkennt regelmäßig, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | nM weitermachen",1,0,1,740,1118,0.51645413305136,0.19987339821091,0.26136553149895,0.38073011467188,0.4730752660784,0.39683639254655,0.31428213854986,1.7810481523429,0.68928511518107,0.90134741339371,1.3129891385925,1.6314514196835,1.3685333865983,1.0838360782814,4,3,kognition,1.7810481523429,1,3.4485985759833,1,0,1,stets,,"[0.51645413305136, 0.19987339821091, 0.26136553149895, 0.38073011467188, 0.4730752660784, 0.39683639254655, 0.31428213854986]","[1.7810481523429, 0.68928511518107, 0.90134741339371, 1.3129891385925, 1.6314514196835, 1.3685333865983, 1.0838360782814]",0.9999971002797869,3.4485985759832314,['stets'],[],37,1,739.0,"[-0.15323904029419988, 0.68928511518107, 0.54423812673369, 0.5950693066567001, 0.2634784555912999, -0.18567034019990003, 0.09177905024683009]",1.1230389831394472,0.3412718675314004,0.9465864896767112,0.05341351032328878,0,0,kognition,kognition
741,1,2,MAT,2025-11-03,Geometrie: KrZyKeg,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | kommt stets aus eigener Motivation zur Nachhilfe | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | erkennt regelmäßig, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | nM weitermachen",1,0,1,740,1119,0.33209301290047,0.37841837691444,0.38256831241431,0.48679923956401,0.28414573900136,0.39297120036295,0.35778751746519,1.420251917215,1.618370168731,1.6361180695331,2.0818792519938,1.2151972938561,1.6806077786799,1.5301388102009,7,5,motivation,2.0818792519938,1,4.2766590717479,0,0,0,,,"[0.33209301290047, 0.37841837691444, 0.38256831241431, 0.48679923956401, 0.28414573900136, 0.39297120036295, 0.35778751746519]","[1.420251917215, 1.618370168731, 1.6361180695331, 2.0818792519938, 1.2151972938561, 1.6806077786799, 1.5301388102009]",0.9999976617316327,4.276659071747931,[],[],38,1,740.0,"[-0.36079623512789993, 0.9290850535499299, 0.7347706561393899, 0.7688901134012998, -0.41625412582739996, 0.31207439208160004, 0.4463027319194999]",1.6106821336323185,0.8280604957645994,0.9352945964207986,0.0647054035792014,0,1,kognition,motivation
742,1,2,MAT,2025-11-03,Geometrie: KrZyKeg,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | kommt stets aus eigener Motivation zur Nachhilfe | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | erkennt regelmäßig, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | nM weitermachen",1,0,1,740,1120,0.52650204235655,0.11634635597757,0.15877535207586,0.29265668669538,0.38319488600229,0.4197213856147,0.52477506057088,1.2611174102,0.27868156879299,0.38031070101319,0.70099337345598,0.91785729847145,1.0053483258352,1.2569808131466,5,5,kognition,1.2611174102,1,2.3952654381643,0,0,0,,,"[0.52650204235655, 0.11634635597757, 0.15877535207586, 0.29265668669538, 0.38319488600229, 0.4197213856147, 0.52477506057088]","[1.2611174102, 0.27868156879299, 0.38031070101319, 0.70099337345598, 0.91785729847145, 1.0053483258352, 1.2569808131466]",0.9999958251147909,2.3952654381643077,[],[],39,1,741.0,"[-0.1591345070150001, -1.33968859993801, -1.25580736851991, -1.38088587853782, -0.29733999538464995, -0.6752594528447, -0.2731579970542999]",2.433719167317179,-1.8813936335835995,0.8836680521607436,0.11633194783925638,0,1,motivation,kognition
1228,1,2,MAT,2025-11-10,Geometrie: komplÜb,kann meistens der Aufgabenstellung entsprechend eine Antwort formulieren | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen signifikant verbessert | bittet aktiv um Feedback | kann sich gut an Veränderungen im Lernumfeld anpassen | kann die Vorgehensweise einer behandelten Beispielaufgabe zuverlässig auf andere Aufgaben übertragen | nM SchwP Hohlzyl,1,0,1,1148,1792,0.42028364349602,0.07674949586674,0.058605948586205,0.41798896030911,0.44907287797465,0.44005726793527,0.4939641383714,1.9426293832907,0.35475048370493,0.27088762439614,1.9320229296416,2.0756985942537,2.0340267632371,2.2831943720438,4,4,regulation,2.2831943720438,1,4.6221765003632,1,0,1,meistens,,"[0.42028364349602, 0.07674949586674, 0.058605948586205, 0.41798896030911, 0.44907287797465, 0.44005726793527, 0.4939641383714]","[1.9426293832907, 0.35475048370493, 0.27088762439614, 1.9320229296416, 2.0756985942537, 2.0340267632371, 2.2831943720438]",0.9999978365217379,4.62217650036314,['meistens'],[],40,1,742.0,"[0.6815119730907, 0.07606891491194001, -0.10942307661704997, 1.2310295561856202, 1.1578412957822501, 1.0286784374019, 1.0262135588972001]",2.3344254730960157,2.2269110621989,0.9778523002947299,0.022147699705270085,0,1,kognition,regulation
1229,1,2,MAT,2025-11-10,Geometrie: komplÜb,kann meistens der Aufgabenstellung entsprechend eine Antwort formulieren | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen signifikant verbessert | bittet aktiv um Feedback | kann sich gut an Veränderungen im Lernumfeld anpassen | kann die Vorgehensweise einer behandelten Beispielaufgabe zuverlässig auf andere Aufgaben übertragen | nM SchwP Hohlzyl,1,0,1,1148,1793,0.51757555415626,0.032610383914937,0.19331883115144,0.36955472910845,0.42609468091285,0.45090795231749,0.41500669646393,2.5726698491549,0.16209372871965,0.96091386887069,1.8369150195662,2.1179534652806,2.2412907339924,2.0628393412642,10,6,kognition,2.5726698491549,1,4.9706070017029,0,0,0,,,"[0.51757555415626, 0.032610383914937, 0.19331883115144, 0.36955472910845, 0.42609468091285, 0.45090795231749, 0.41500669646393]","[2.5726698491549, 0.16209372871965, 0.96091386887069, 1.8369150195662, 2.1179534652806, 2.2412907339924, 2.0628393412642]",0.9999979881773252,4.970607001702959,[],[],41,1,1228.0,"[0.6300404658642, -0.19265675498528, 0.69002624447455, -0.09510791007539998, 0.04225487102689973, 0.2072639707552999, -0.22035503077960028]",1.0062551931687262,0.3484305013397,0.9806062064805752,0.01939379351942483,0,1,regulation,kognition
1230,1,2,MAT,2025-11-10,Geometrie: komplÜb,kann meistens der Aufgabenstellung entsprechend eine Antwort formulieren | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen signifikant verbessert | bittet aktiv um Feedback | kann sich gut an Veränderungen im Lernumfeld anpassen | kann die Vorgehensweise einer behandelten Beispielaufgabe zuverlässig auf andere Aufgaben übertragen | nM SchwP Hohlzyl,1,0,1,1148,1794,0.56315186199242,0.031352009134577,0.21853304168741,0.26739485678908,0.44746296860024,0.50787483501136,0.32319380690867,1.8346726067272,0.10214060577117,0.71195109580238,0.8711362814197,1.4577738376131,1.6545875283885,1.0529217147598,4,3,kognition,1.8346726067272,1,3.2578547618,0,0,0,,,"[0.56315186199242, 0.031352009134577, 0.21853304168741, 0.26739485678908, 0.44746296860024, 0.50787483501136, 0.32319380690867]","[1.8346726067272, 0.10214060577117, 0.71195109580238, 0.8711362814197, 1.4577738376131, 1.6545875283885, 1.0529217147598]",0.9999969305048803,3.2578547618000315,[],[],42,1,1229.0,"[-0.7379972424277002, -0.05995312294848, -0.24896277306830994, -0.9657787381465001, -0.6601796276674998, -0.5867032056038999, -1.0099176265043999]",1.828369969341338,-1.7127522399029003,0.9873586280661294,0.012641371933870604,0,0,kognition,kognition
