datum,lehrkraft_id,gruppe_id,teilnehmer_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,thema,interventions,delta_norm,delta_dichte,cosine_shift,dominanzwechsel,polaritaetswechsel,dominante_dimension_vorher,dominante_dimension_nachher,bemerkung,delta_kognition,delta_sozial,delta_affektiv,delta_motivation,delta_methodik,delta_performanz,delta_regulation
2025-10-09,18,5,15,353,514,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,"metakognition, emotionale_stuetzung",0.23701351819601965,0.6148977064515,0.028087918757618513,1,0,methodik,kognition,zeigt von Stunde zu Stunde meistens Fortschritte | geht schulische Herausforderungen motivierter an | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann flexibel mit unerwarteten Aufgabenstellungen umgehen,0.056507570392789974,0.086504994000833,0.08932494824176,-0.06677173063146002,-0.10671056282054003,-0.09001157906766,0.11650128469347998
2025-10-09,18,5,15,353,515,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,"metakognition, emotionale_stuetzung",0.2809787856052443,0.03236195374359996,0.03947480446304441,0,0,kognition,kognition,zeigt von Stunde zu Stunde meistens Fortschritte | geht schulische Herausforderungen motivierter an | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann flexibel mit unerwarteten Aufgabenstellungen umgehen,0.00938155878936997,-0.022757832827310004,0.10559838659509999,-0.013874292991819998,-0.024036775395359977,0.17240564479967002,-0.19156763080482997
2025-10-09,18,5,15,353,516,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,"metakognition, emotionale_stuetzung",0.30319697811193536,1.119939076045,0.04596446932609366,1,0,kognition,regulation,zeigt von Stunde zu Stunde meistens Fortschritte | geht schulische Herausforderungen motivierter an | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann flexibel mit unerwarteten Aufgabenstellungen umgehen,-0.16054750318523997,0.11100897593863002,-0.02655343639701996,0.17406918771267002,0.015285920604769965,-0.09005597276630001,0.12033706545862
2026-01-22,18,6,16,1043,1561,Prüfungsvorbereitung: BLF Aufgaben,"aktivierungsfragen, metakognition",0.1337809355146749,-0.9644155092290001,0.008948721057754239,0,0,kognition,kognition,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | überlegt sich meistens zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",-0.06067077050135994,0.017296679954368004,-0.05414864045991,0.054149647128219985,0.05537197191427001,-0.039301274832690025,0.05867125490043995
2026-01-22,18,6,16,1043,1562,Prüfungsvorbereitung: BLF Aufgaben,"aktivierungsfragen, metakognition",0.1645467203495623,0.32072305726289985,0.013537896265822913,0,0,kognition,kognition,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | überlegt sich meistens zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",-0.017048270358410056,-0.005419097318450004,0.03457347067798999,0.020271083828790004,-0.10203844130568002,-0.004726510517389981,0.12130617428539003
2026-01-22,18,6,16,1043,1563,Prüfungsvorbereitung: BLF Aufgaben,"aktivierungsfragen, metakognition",0.5622712932536306,-1.6429898883007998,0.15807589072268646,0,0,kognition,kognition,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | überlegt sich meistens zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",0.24750655724187998,0.011718201421724004,0.04194052734004,-0.211460044178313,0.09263193983159995,-0.25831085475894,-0.36465416906174
2026-01-22,18,6,16,1043,1564,Prüfungsvorbereitung: BLF Aufgaben,"aktivierungsfragen, metakognition",0.6660475054995835,2.6177374403756,0.2218114381997882,0,0,kognition,kognition,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | überlegt sich meistens zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",-0.30695873799516,0.226365068056113,-0.140605836908393,0.29313459848129303,-0.11488726936482996,0.29316141338955,0.30547319940122997
2025-10-16,18,6,18,1746,3231,Prüfungsvorbereitung: Übungen zur BLF Teil A,"strukturierung, metakognition, emotionale_stuetzung",0.18448762532339574,-0.8560868108160999,0.017017967786219668,1,0,kognition,methodik,"versteht die Grundlagen des aktuellen Themas größtenteils | geht schulische Herausforderungen motivierter an | ist motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | geht strukturiert an Aufgaben heran",-0.08562621756190991,0.014324362276691004,0.005155659039676991,0.00779045025812003,0.15363385029517002,-0.04754619361378004,-0.02339604645740001
2025-10-16,18,6,18,1746,3232,Prüfungsvorbereitung: Übungen zur BLF Teil A,"strukturierung, metakognition, emotionale_stuetzung",0.37377375142516034,0.8015658101584999,0.06985392894279663,1,0,methodik,kognition,"versteht die Grundlagen des aktuellen Themas größtenteils | geht schulische Herausforderungen motivierter an | ist motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | geht strukturiert an Aufgaben heran",-0.04595338140817007,0.195588055567143,0.18964151784772,0.11181849312938996,-0.22292426701682,0.012009237226100034,0.03215097525742
2025-10-16,18,6,18,1746,3233,Prüfungsvorbereitung: Übungen zur BLF Teil A,"strukturierung, metakognition, emotionale_stuetzung",0.2298097874743723,-0.2486511386543997,0.02640644437994044,1,0,kognition,regulation,"versteht die Grundlagen des aktuellen Themas größtenteils | geht schulische Herausforderungen motivierter an | ist motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | geht strukturiert an Aufgaben heran",0.002363429743010015,-0.08071904875336999,-0.13346725037617,-0.09275925360397996,0.09975193561756995,-0.018225970086900023,0.09793348298724996
2025-10-09,18,6,19,2015,3769,Grundrechenarten: Übungen zum Rechnen mit den Grundrechenarten,"aktivierungsfragen, metakognition, emotionale_stuetzung",0.12893847928300028,0.6407156104543006,0.008312604231289433,1,0,kognition,methodik,nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | hat zuletzt deutlich von der individuellen Unterstützung in der Nachhilfe profitiert | oft bereit für Lernerfolg zusätzlichen Aufwand zu betreiben | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,-0.032448783341789966,0.008580865347299002,-0.045502438092290015,-0.012206364316720009,0.06590471621771005,-0.06801296327837997,0.06564994024006005
2025-10-09,18,6,19,2015,3770,Grundrechenarten: Übungen zum Rechnen mit den Grundrechenarten,"aktivierungsfragen, metakognition, emotionale_stuetzung",0.2857959976741866,-1.1356096942340002,0.0408398796108036,1,0,methodik,performanz,nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | hat zuletzt deutlich von der individuellen Unterstützung in der Nachhilfe profitiert | oft bereit für Lernerfolg zusätzlichen Aufwand zu betreiben | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,-0.019907762708109955,0.134126449895427,0.18582742292198,0.03797138254288002,-0.07043119430927003,0.058849533237749996,-0.13746145282521
2025-10-09,18,6,19,2015,3771,Grundrechenarten: Übungen zum Rechnen mit den Grundrechenarten,"aktivierungsfragen, metakognition, emotionale_stuetzung",0.21853487801151597,1.4692963111277,0.02387886199719369,1,0,performanz,regulation,nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | hat zuletzt deutlich von der individuellen Unterstützung in der Nachhilfe profitiert | oft bereit für Lernerfolg zusätzlichen Aufwand zu betreiben | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,-0.03982811698756,0.001824022879869991,-0.10933807507077001,0.04898143598817001,-0.035086366079319975,-0.05405302396655998,0.16631629123161995
2025-10-09,18,6,19,2015,3772,Grundrechenarten: Übungen zum Rechnen mit den Grundrechenarten,"aktivierungsfragen, metakognition, emotionale_stuetzung",0.4477010504617709,-1.9441065646478002,0.10021864447197648,1,0,regulation,kognition,nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | hat zuletzt deutlich von der individuellen Unterstützung in der Nachhilfe profitiert | oft bereit für Lernerfolg zusätzlichen Aufwand zu betreiben | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,0.18250373547755,0.08055898901370998,0.18544776713039,-0.06572600785139004,-0.03420584507386004,-0.05426106422581001,-0.34324012154836997
2025-10-16,18,6,19,2014,3765,Grundrechenarten: Allgemeine Übungen zum Rechnen mit den Grundrechenarten,"metakognition, emotionale_stuetzung",1.8977128638207885,-0.6139111212051,1.8006703495794536,1,1,kognition,performanz,"nutzt oft die vermittelten Methoden | Prüfungsangst des Schülers hat sich verringert | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden | ist allgemein motiviert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben",-0.81282261634202,-0.41503214401911,-0.66590383298847,-0.74106671487314,-0.62060155087685,-0.98150116458808,-0.6536690413233599
2025-10-16,18,6,19,2014,3766,Grundrechenarten: Allgemeine Übungen zum Rechnen mit den Grundrechenarten,"metakognition, emotionale_stuetzung",1.8983149472914718,0.27872556717279995,1.8018138499311263,1,1,performanz,kognition,"nutzt oft die vermittelten Methoden | Prüfungsangst des Schülers hat sich verringert | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden | ist allgemein motiviert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben",0.76849726999907,0.08000459040441801,0.272670127061773,0.7139001448267,0.74501958939171,1.05675145141908,0.8665048280299599
2025-10-16,18,6,19,2014,3767,Grundrechenarten: Allgemeine Übungen zum Rechnen mit den Grundrechenarten,"metakognition, emotionale_stuetzung",0.5991375396575038,1.5264723489778005,0.17948397983990294,1,0,kognition,motivation,"nutzt oft die vermittelten Methoden | Prüfungsangst des Schülers hat sich verringert | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden | ist allgemein motiviert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben",-0.20021100452816998,0.37586789673891197,0.369729315990927,0.14258094582938996,-0.14257544372019998,-0.009101750679800014,-0.012844339592339993
2025-12-18,18,6,19,2003,3723,"Weitere Themen: Übungen zu Wurzeln, Quadraten und Lösen linearer Gleichungen","strukturierung, metakognition",0.2808889413815946,-0.9027893819288004,0.039449509842911734,1,0,motivation,performanz,"erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich erklären | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll)",0.08852198415425,-0.19039246312493,-0.10128167411574002,-0.06640018188445995,-0.00414197391276,0.02137983450405001,0.14025673160244
2025-12-18,18,6,19,2003,3724,"Weitere Themen: Übungen zu Wurzeln, Quadraten und Lösen linearer Gleichungen","strukturierung, metakognition",0.25060047792168105,0.16564100580810015,0.03140048340397883,1,0,performanz,kognition,"erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich erklären | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll)",0.14731279136541003,-0.070779176900885,-0.14347089846466,-0.10129409616091001,0.054548782714699984,-0.027511867567969972,-0.038897094697339984
2025-12-18,18,6,19,2003,3725,"Weitere Themen: Übungen zu Wurzeln, Quadraten und Lösen linearer Gleichungen","strukturierung, metakognition",0.11102080502509533,0.7285857149351003,0.006162841716878642,0,0,kognition,kognition,"erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich erklären | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll)",-0.06806474625655001,0.020022020147460004,0.02264904002844001,0.04695548560531998,0.06095153691242,0.00812346115071999,-0.028161162244690008
2025-12-18,18,6,19,2003,3726,"Weitere Themen: Übungen zu Wurzeln, Quadraten und Lösen linearer Gleichungen","strukturierung, metakognition",0.13744218941570704,-0.6872673745151001,0.009445226663885253,0,0,kognition,kognition,"erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich erklären | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll)",0.057285045916639965,-0.032094849056844,0.03905513502248999,-0.08649818421297001,-0.01636033505814999,-0.05205338736541998,0.05093372621883002
2025-12-18,18,6,19,2003,3727,"Weitere Themen: Übungen zu Wurzeln, Quadraten und Lösen linearer Gleichungen","strukturierung, metakognition",0.4698177899520515,-0.19261696117040028,0.1103650182327619,1,0,kognition,motivation,"erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich erklären | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll)",-0.16767925500664999,0.272651277862129,0.13277556714092,0.25774185702907,-0.1605283932814,-0.00027115170332003835,-0.09189150781684002
2026-01-22,18,6,19,1998,3709,Weitere Themen: Selbststudium,"lob, metakognition",0.2637212817935845,1.0855023730480005,0.03477463927666713,1,0,motivation,performanz,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | das Zeitmanagement des Schülers hat sich verbessert | kann Informationen gut nach ihrer Wichtigkeit unterscheiden | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als zu leicht empfunden wird | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",0.051526054142760014,-0.08238317677409002,-0.14586242071429,-0.12588142518791995,0.11964711882655998,0.08979930163735,0.024610278298110022
2026-01-22,18,6,19,1998,3710,Weitere Themen: Selbststudium,"lob, metakognition",0.31987157878104633,-1.8888381385111002,0.05115922932861572,1,0,performanz,regulation,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | das Zeitmanagement des Schülers hat sich verbessert | kann Informationen gut nach ihrer Wichtigkeit unterscheiden | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als zu leicht empfunden wird | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",-0.16471702964470003,-0.06014012025798998,-0.011853278964239988,-0.03735115156751001,-0.09703406158968997,0.004558545469480035,0.24616517788113002
2026-01-22,18,6,19,1998,3711,Weitere Themen: Selbststudium,"lob, metakognition",0.32894484690135206,1.2307297631026,0.054102711414720894,1,0,regulation,performanz,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | das Zeitmanagement des Schülers hat sich verbessert | kann Informationen gut nach ihrer Wichtigkeit unterscheiden | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als zu leicht empfunden wird | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",0.20936064362255996,-0.12484470783616002,0.009785131017139986,-0.005046212857950039,0.06830094669838,0.02339993905447002,-0.20845345429934004
2026-01-22,18,6,19,1998,3712,Weitere Themen: Selbststudium,"lob, metakognition",0.13845251857726212,-0.6872961976256002,0.009584606284292141,0,0,performanz,performanz,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | das Zeitmanagement des Schülers hat sich verbessert | kann Informationen gut nach ihrer Wichtigkeit unterscheiden | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als zu leicht empfunden wird | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",-0.05428211941845995,0.05670249886678501,0.11145512244643,-0.00485939182709999,-0.015682429518459995,0.01741106875182996,-0.0035264876192900307
2026-01-22,18,6,19,1998,3713,Weitere Themen: Selbststudium,"lob, metakognition",0.29538696100749023,1.2471978007041002,0.04362696990277071,1,0,performanz,kognition,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | das Zeitmanagement des Schülers hat sich verbessert | kann Informationen gut nach ihrer Wichtigkeit unterscheiden | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als zu leicht empfunden wird | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen",0.03832398198046999,0.177960804511535,-0.20611681448360297,0.017658073268590035,0.048972998133769985,-0.09414163635339001,0.007598038567770027
2025-09-11,18,6,22,1899,3672,Analysis: Bestimmen des Definitionsbereichs und Nullstellen von Funktionen,metakognition,0.3250652272895834,2.823983389615,0.0528340908065118,0,0,kognition,kognition,"kann mittlerweile zuvor schwierige Aufgaben teilweise bewältigen | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | zeigt ständig Interesse daran, neue Themen zu erkunden und zu lernen | Wechsel zwischen verschiedenen Themen gelingt mit wenig Aufwand | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich",0.007917523990820019,-0.04070546902159,-0.23984822289422,-0.08815991275957996,0.048006908261649994,0.03210857131924,0.18791704489513
2025-09-11,18,6,22,1899,3673,Analysis: Bestimmen des Definitionsbereichs und Nullstellen von Funktionen,metakognition,0.2136595474129471,-1.5753543961392,0.022825321890774908,0,0,kognition,kognition,"kann mittlerweile zuvor schwierige Aufgaben teilweise bewältigen | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | zeigt ständig Interesse daran, neue Themen zu erkunden und zu lernen | Wechsel zwischen verschiedenen Themen gelingt mit wenig Aufwand | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich",0.07092311687874997,-0.055737823928074,0.06780990009176,-0.10943177639125001,-0.000440577790690011,0.07494989225862003,-0.12378381147672002
2025-09-11,18,6,22,1899,3674,Analysis: Bestimmen des Definitionsbereichs und Nullstellen von Funktionen,metakognition,0.3253384776233694,-0.2534918879494996,0.05292291332319643,1,0,kognition,regulation,"kann mittlerweile zuvor schwierige Aufgaben teilweise bewältigen | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | zeigt ständig Interesse daran, neue Themen zu erkunden und zu lernen | Wechsel zwischen verschiedenen Themen gelingt mit wenig Aufwand | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich",-0.11706012290219997,0.141647959831694,-0.04225048295323999,0.04308088097202001,0.03800572818812997,-0.14023626936101002,0.21754584778713
2025-09-25,18,6,22,1896,3654,Analysis: Grenzwerte,"lob, aktivierungsfragen",0.14920214577941618,1.8696705983633999,0.011130701947247856,1,0,regulation,kognition,kann meistens den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | ist sehr offen für andere Lösungsansätze,-0.0005171036878199864,-0.08633182728746201,-0.055817424286298004,0.059843212306229965,0.028311785270920042,0.045103598368069986,-0.07263017156874996
2025-09-25,18,6,22,1896,3656,Analysis: Grenzwerte,"lob, aktivierungsfragen",0.16697125114252415,0.2292359622647,0.013939756515452206,1,0,kognition,regulation,kann meistens den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | ist sehr offen für andere Lösungsansätze,-0.051460912094919986,0.106180486051852,0.092512704168228,0.043992142575850046,-0.05847859183366,0.005094244639650025,0.004155904717729975
2025-09-25,18,6,22,1896,3657,Analysis: Grenzwerte,"lob, aktivierungsfragen",0.24910571788033795,-1.2580819231418001,0.031026974496851212,1,0,regulation,kognition,kann meistens den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | ist sehr offen für andere Lösungsansätze,0.11589944081332998,0.06026812270198001,0.13757949027812003,-0.049233645472970045,-0.01481866256801001,-0.04772716083647999,-0.14539322216752
2025-09-25,18,6,22,1896,3658,Analysis: Grenzwerte,"lob, aktivierungsfragen",0.47785059166299737,-0.8476690419885,0.11417129473607979,1,0,kognition,sozial,kann meistens den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Zuverlässigkeit bei den Hausaufgaben hat sich stark verbessert | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | ist sehr offen für andere Lösungsansätze,-0.15649135598112002,0.30189649650207007,-0.292127879636609,0.08500536480028004,-0.13779434225574,0.005564694344459997,0.03357517191309001
2025-10-02,18,6,22,1893,3644,Analysis: Stetigkeit und Unstetigkeit einer Funktion,"strukturierung, emotionale_stuetzung",0.5606898212288987,0.46580295772570013,0.15718755048527777,1,0,sozial,performanz,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | hat viel Vertrauen in die eigenen Fähigkeiten",0.05068872957871001,-0.497460379747077,0.079917208191109,-0.07381496964244999,0.16845242232873997,0.12564038771038,0.09132230496693
2025-10-02,18,6,22,1893,3645,Analysis: Stetigkeit und Unstetigkeit einer Funktion,"strukturierung, emotionale_stuetzung",0.32278953596661863,0.4682515077288998,0.052096833834154976,1,0,performanz,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | hat viel Vertrauen in die eigenen Fähigkeiten",0.10229409471286,0.165849538095327,0.20180181411074,-0.05354615291018,-0.0039434361547399654,-0.10285869964293004,-0.10971010882859
2025-10-02,18,6,22,1893,3646,Analysis: Stetigkeit und Unstetigkeit einer Funktion,"strukturierung, emotionale_stuetzung",0.26696357940959714,0.5792810878307999,0.03563495052645249,1,0,kognition,regulation,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | hat viel Vertrauen in die eigenen Fähigkeiten",-0.15114600652008997,-0.016993425902489978,-0.10204595588806997,0.0985372901189,-0.013750712825690015,-0.008349355096209987,0.16659499521139998
2025-10-02,18,6,22,1893,3647,Analysis: Stetigkeit und Unstetigkeit einer Funktion,"strukturierung, emotionale_stuetzung",0.19742406156511927,0.03145061720679987,0.019488218266424107,1,0,regulation,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | hat viel Vertrauen in die eigenen Fähigkeiten",0.11200127901282997,0.00890531568177999,-0.09514863509052,-0.04851774251334001,0.05853099052467997,0.016934528120750025,-0.10598480902616997
2025-10-02,18,6,22,1893,3648,Analysis: Stetigkeit und Unstetigkeit einer Funktion,"strukturierung, emotionale_stuetzung",0.32917409152755145,-1.6330093490725996,0.05417810690959768,0,0,kognition,kognition,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | hat viel Vertrauen in die eigenen Fähigkeiten",0.03480569678894002,0.08399439713064002,0.27685709429436,-0.03543044388739003,-0.05849347919500997,-0.08733589074406001,-0.10552191866677002
2025-10-09,18,6,22,1891,3634,Analysis: Übungen zur Stetigkeit einer Funktion,"lob, emotionale_stuetzung",0.4696969356566985,0.9827663949224998,0.11030829110259133,1,0,kognition,performanz,"erinnert sich gut an den zuvor behandelten Stoff | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen verbessert | kann gut mit Druck umgehen, wenn Aufgaben sich ändern | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | ist immer fähig, Aufgaben ohne direkte Anleitung zu beenden",-0.09166027738041999,-0.24830997534294902,-0.2721233797545,0.05336177258771002,-0.05270666696956999,0.22854321550647,0.13655458388948
2025-10-09,18,6,22,1891,3635,Analysis: Übungen zur Stetigkeit einer Funktion,"lob, emotionale_stuetzung",0.3634429841806095,0.2651563804863999,0.06604573907332634,1,0,performanz,kognition,"erinnert sich gut an den zuvor behandelten Stoff | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen verbessert | kann gut mit Druck umgehen, wenn Aufgaben sich ändern | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | ist immer fähig, Aufgaben ohne direkte Anleitung zu beenden",0.11738012396115999,0.160813451038679,0.19644511773273005,-0.09144662326705,0.08560362251011999,-0.15698886260623002,-0.11629742411925997
