id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,type,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,cluster_id,pca_1,pca_2
1551,0,12,MAT,2025-11-17,Stochastik (Wahrscheinlichkeitsrechnung): Grundbegriffe,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | geht schulische Herausforderungen motivierter an | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | setzt Prioritäten bei Lernaufgaben sinnvoll | kann effektiv von einer Aufgabe zur anderen wechseln | Felix hat ein neues Thema in der Schule angefangen. Wir haben die wichtigsten Grundbegriffe wiederholt und dazu Aufgaben gelöst.",1,0,12,1551,3,0.424105,0.20547,0.302519,0.409643,0.419354,0.414236,0.413691,kognition,0.424105,1,0.999998,2,-0.575812428427695,0.09971233385562053
1787,0,17,MAT,2025-11-17,Sprechen: Aussprache,erkennt und korrigiert eigene Fehler meist selbstständig | Vorbereitung auf anstehende Tests hat sich etwas verbessert | Fähigkeit zum kreativen Denken ist ausgeprägt | formuliert Fragen verständlich | Lernmaterialien und Notizen sind strukturiert,1,0,21,1787,3,0.449289,0.077153,0.25629,0.404325,0.432849,0.437579,0.429169,kognition,0.449289,1,0.999998,0,1.5695046687497671,-0.7357294960269292
1263,0,6,MAT,2025-11-18,Grundrechenarten: Rat.zahlen Addition subtr.,"nutzt oft die gegebenen Tipps | Einfluss der Nachhilfe auf die gesamte schulische Entwicklung positiv | Lernmaterialien und Notizen sind sehr organisiert | strebt beständig danach, Aufgaben ohne Hilfe zu bewältigen | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",2,1,19,1263,3,0.424725,0.272862,0.261129,0.402711,0.41655,0.418771,0.407313,kognition,0.424725,1,0.999998,2,-0.6591395879802788,0.2442688406670513
1294,11,8,MAT,2025-11-20,Weitere Themen: Satz des Pythagoras,"nutzt oft die gegebenen Tipps | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | kann den eigenen Lösungsweg noch nicht nachvollziehbar mündlich präsentieren | Lernmaterialien und Notizen sind noch unorganisiert | kann nur bedingt mit Stress umgehen, wenn Aufgaben sich ändern",4,3,23,1294,3,0.472071,-0.07909,0.198099,0.399688,0.452095,0.436232,0.420961,kognition,0.472071,1,0.999998,0,3.3624755919129905,-1.3491392177460828
1550,0,12,MAT,2025-11-24,Stochastik (Wahrscheinlichkeitsrechnung): Vereinigungs- und Schnittmenge,"kann meistens den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | ist oft fähig, Aufgaben ohne direkte Anleitung zu beenden | ist allgemein motiviert",1,0,12,1550,3,0.426495,0.171002,0.230883,0.422672,0.429844,0.427347,0.435323,regulation,0.435323,1,0.999998,0,0.9398695821768309,-0.5141699015854756
1785,0,17,MAT,2025-11-24,Zeiten: Simple Past,"kann erlerntes Wissen nur begrenzt in eigenen Worten wiedergeben | Geschwindigkeit beim Lösen von Aufgaben hat sich in den letzten Stunden ohne Qualitätsverlust erhöht | muss nie an formale Vorgehensweisen erinnert werden | kommt normalerweise aus eigener Motivation zur Nachhilfe | kann gut mit Stress umgehen, wenn Aufgaben sich ändern",1,0,21,1785,3,0.448008,0.077635,0.219713,0.406224,0.441386,0.445299,0.432266,kognition,0.448008,1,0.999998,0,2.211763877060949,-0.8815263324427846
1262,0,6,MAT,2025-11-25,Grundrechenarten: Rationale zahlen multiplizieren.,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Beteiligung am Unterricht hat sich verbessert | muss selten an formale Vorgehensweisen erinnert werden | ist allgemein motiviert | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen",2,1,19,1262,3,0.441091,0.274459,0.269853,0.394809,0.417462,0.412084,0.396642,kognition,0.441091,1,0.999998,2,-0.6725434336428021,0.5025777812635841
1512,0,40,MAT,2025-11-25,"Wortarten: Personalpronomen, Bericht schreiben","kann erlerntes Wissen auch bei unangekündigten Tests zuverlässig abrufen | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen verbessert | bereitet sich meistens auf Aufgaben vor, die wahrscheinlich in einer Klassenarbeit oder Leistungskontrolle vorkommen | zeigt meistens Engagement bei der Vorbereitung auf die Nachhilfestunden | wird von schwierigeren Aufgaben meistens motiviert",2,1,28,1512,3,0.400662,0.260646,0.348495,0.4059,0.397694,0.405026,0.403881,motivation,0.4059,1,0.999998,2,-2.4503157979109838,0.3835450263629787
1737,0,18,MAT,2025-11-26,Funktionen: Modif.sinusfunktion,"kann neue Themen bedingt mit bereits erlerntem Wissen verknüpfen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als langweilig empfunden wird | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",3,2,19,1737,3,0.429038,0.25933,0.236669,0.4115,0.412243,0.421255,0.419437,kognition,0.429038,1,0.999998,2,-0.24009397691259088,0.010809661073180618
1291,11,8,MAT,2025-11-27,Trigonometrie: Einführung in die trigonometrischen Funktionen,"muss ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | Beteiligung am Unterricht hat sich verbessert | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird | muss selten an formale Vorgehensweisen erinnert werden | erholt sich schnell von Rückschlägen und Misserfolgen",4,3,18,1291,3,0.421634,0.254332,0.232837,0.413661,0.41528,0.422937,0.425295,regulation,0.425295,1,0.999998,2,-0.14062874708482656,-0.1941941047375209
1510,1,40,MAT,2025-12-01,Brüche: Bruchrechnung,"stellt häufig Fragen, die ein tieferes Verständnis für das aktuelle Thema zeigen | Geschwindigkeit beim Lösen von Aufgaben hat sich in den letzten Stunden ohne Qualitätsverlust erhöht | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben | kann komplexe Informationen verständlich mit eigenen Worten erklären | kann gut mit Druck umgehen, wenn Aufgaben schwieriger werden | Dmytro arbeitet fleißig mit und kann mit anfänglicher Erklärung seine Aufgaben richtig Lösen.",1,0,12,1510,3,0.40524,0.259982,0.336643,0.398232,0.405235,0.402987,0.411893,regulation,0.411893,1,0.999998,2,-2.06451505675816,-0.038868089884987675
1548,0,12,MAT,2025-12-01,Stochastik (Wahrscheinlichkeitsrechnung): Baumdiagramme,"kann sein Wissen in Testsituationen bzw. unter Druck gut anwenden | geht schulische Herausforderungen motivierter an | ist zugänglich für spontane Wiederholungen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als langweilig empfunden wird | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen",1,0,12,1548,3,0.416473,0.193262,0.324022,0.413824,0.408872,0.421026,0.410509,performanz,0.421026,1,0.999998,2,-1.0243792112563752,0.3084190526483994
1509,0,40,MAT,2025-12-02,Berichten: Bericht schreiben,nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | konnte in den vergangenen Wochen elementare neue Lernstrategien durch die Nachhilfe entwickeln | ist allgemein motiviert | hat geplante Zeit überwiegend sinnvoll genutzt | ist bereit neue Lernmethoden auszuprobieren,2,1,28,1509,3,0.429685,0.16595,0.268657,0.413816,0.427151,0.425155,0.425668,kognition,0.429685,1,0.999998,0,0.46936529770959556,-0.29258062333206525
1735,0,18,MAT,2025-12-03,Funktionen: Sinusfunktion,"der Schüler erinnert sich teilweise an den zuvor behandelten Stoff | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | hat viel Vertrauen in die eigenen Fähigkeiten | Wechsel zwischen verschiedenen Themen gelingt mit etwas Aufwand (befriedigend)",3,2,19,1735,3,0.425888,0.173923,0.269763,0.419105,0.415093,0.43205,0.425413,performanz,0.43205,1,0.999998,0,0.15955923777580655,-0.10872855009121475
1547,0,12,MAT,2025-12-08,Stochastik (Wahrscheinlichkeitsrechnung): Baumdiagramme,"hat sich stark in den zuvor als herausfordernd eingeschätzten Bereichen verbessert | das Zeitmanagement des Schülers hat sich verbessert | kann gut Zusammenhänge zwischen verschiedenen Informationen erkennen | gibt oft zu erkennen, wenn er etwas nicht verstanden hat | lernt weitgehend aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen",1,0,12,1547,3,0.428352,0.237591,0.183952,0.420139,0.414205,0.43523,0.434414,performanz,0.43523,1,0.999998,0,0.6983566558115667,-0.41444725027251444
1782,0,17,MAT,2025-12-08,Allgemeiner Sprachgebrauch: Verneinung,"konnte durch die Nachhilfe seine Noten im Unterricht etwas verbessern | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | ist meistens in der Lage, Aufgaben ohne Hilfe zu bearbeiten | erstellt eher unsicher einen zielgerichteten Lernplan für seine Lernaktivitäten | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden",1,0,21,1782,3,0.424093,0.211591,0.326887,0.391978,0.416016,0.419134,0.407585,kognition,0.424093,1,0.999998,2,-0.9944438549687519,0.030491685702501267
1507,0,40,MAT,2025-12-09,Groß- und Kleinschreibung: Substantivierung,versteht die Grundlagen des aktuellen Themas größtenteils | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | achtet sorgfältig darauf gemachte Fehler in ähnlichen Aufgaben zu vermeiden | kann sich gut an früher Gelerntes erinnern und es nutzen | geht strukturiert an Aufgaben heran,2,1,28,1507,3,0.440273,0.157219,0.241632,0.404321,0.427605,0.430933,0.437067,kognition,0.440273,1,0.999998,0,1.0436961506941105,-0.8325160292889462
1352,4,13,MAT,2025-12-10,Brüche: Negative Zahlen,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | konnte in den letzten Wochen das Vertrauen in seine eigenen Fähigkeiten teilweise verbessern | kann erlerntes Wissen nur mittelmäßig auf neue oder andere Aufgabenstellungen anwenden | Motivation wird fast nicht beeinflusst, wenn er eine Aufgabe nicht sofort versteht | stellt regelmäßig Fragen im Nachhilfeunterricht",3,2,19,1352,3,0.423282,0.238586,0.290252,0.402116,0.420779,0.416166,0.409528,kognition,0.423282,1,0.999998,2,-0.6615580656243976,0.12858953737047274
1733,0,18,MAT,2025-12-10,Funktionen: Sinusfunktion vorb. Klassenarbeit,"wirkt sich gut auf den Lernstand des Schülers aus | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | erstellt eher unsicher einen zielgerichteten Lernplan für seine Lernaktivitäten | überlegt sich hin und wieder zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | kann Feedback erfolgreich umsetzen",3,2,19,1733,3,0.478584,0.0,0.216604,0.374176,0.405449,0.523209,0.381958,performanz,0.523209,1,0.999998,0,2.4593549282621407,0.36118360601481514
1287,11,8,MAT,2025-12-11,Trigonometrie: Rechnen mit den trigonometrischen Funktionen,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | kann seinen Lösungsweg nachvollziehbar erklären | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen",4,3,18,1287,3,0.411955,0.263396,0.280276,0.414714,0.412794,0.414912,0.409657,performanz,0.414912,1,0.999998,2,-1.0479713564880109,0.34578994567785176
1485,0,47,MAT,2025-12-11,Analysis: Ableitungsregeln,"kann bereits erlerntes Wissen meistens auf neue Themen anwenden | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | kann effektiv von einer Aufgabe zur anderen wechseln | Erfolge fördern die Motivation normalerweise | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen",4,3,18,1485,3,0.425886,0.120434,0.280125,0.420664,0.424408,0.421531,0.436892,regulation,0.436892,1,0.999998,0,0.5242779848045723,-0.6527556627317394
1183,0,15,MAT,2025-12-12,Funktionen: Quadratische Funktionen,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | ist allgemein motiviert | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",5,4,23,1183,3,0.42226,0.219261,0.311291,0.393949,0.415931,0.419863,0.415014,kognition,0.42226,1,0.999998,2,-0.8422577921666404,-0.17816266813761097
1256,7,6,MAT,2025-12-12,Wurzelfunktion/-rechnung: Wurzelrechnung,"kann gut die Korrekturen zu seinen im Nachhilfeunterricht bearbeiteten Aufgaben verstehen und nachvollziehen | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | findet eine ausgewogene Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt",5,4,23,1256,3,0.414841,0.322767,0.281876,0.402758,0.40372,0.407634,0.391027,kognition,0.414841,1,0.999998,2,-1.8990445334396568,0.7811776218680876
1373,7,11,MAT,2025-12-12,Wurzelfunktion/-rechnung: Wirzelrechnung,"kann bereits erlerntes Wissen meistens auf neue Themen anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | geht gut mit unerwartet schwierigen Aufgabenstellungen um | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit",5,4,23,1373,3,0.420663,0.268969,0.219468,0.417106,0.419131,0.419844,0.420253,kognition,0.420663,1,0.999998,2,-0.0864689091155859,-0.011727199726779934
1524,7,24,MAT,2025-12-12,Algebra: Mathe HA,"erkennt und korrigiert eigene Fehler meist selbstständig | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | erkennt meistens, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | ist oft dazu fähig, Aufgaben selbstständig zu beenden | braucht ab und zu Ermutigung nach Misserfolgen",5,4,23,1524,3,0.387077,0.173922,0.30889,0.4095,0.375398,0.457179,0.454841,performanz,0.457179,1,0.999999,2,-1.3544598765666838,-1.1597111214911804
1049,2,16,MAT,2025-12-15,Prüfungsvorbereitung: BLF,"versteht die Grundlagen des aktuellen Themas vollständig | das Zeitmanagement des Schülers hat sich deutlich verbessert | ist immer in der Lage, Aufgaben ohne Hilfe zu bearbeiten | ist sehr offen für andere Lösungsansätze | kommuniziert seine Gedanken im Nachhilfeunterricht sehr verständlich und nachvollziehbar",1,0,19,1049,3,0.424582,0.328971,0.182771,0.398709,0.41174,0.418612,0.417571,kognition,0.424582,1,0.999998,2,-0.3879315397680136,-0.2762822782721936
1167,1,43,MAT,2025-12-15,Brüche: Kürzen und Erweitern,kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | zeigt sich meistens frustriert nach gemachten Fehlern und Rückschlägen | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | kann den Ausführungen gut folgen,1,0,12,1167,3,0.433166,0.185637,0.236526,0.415877,0.42618,0.429313,0.427862,kognition,0.433166,1,0.999998,0,0.7638655436634454,-0.2995340644313735
1421,2,23,MAT,2025-12-15,Prüfungsvorbereitung: BLF,"seit Beginn der Nachhilfe hat sich die Fähigkeit des Schülers verbessert, seine schulischen Aufgaben und Lernzeiten besser zu organisieren | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | schwierige Aufgaben sind förderlich für die Motivation des Schülers | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | geht gut mit unerwartet schwierigen Aufgabenstellungen um",1,0,19,1421,3,0.440103,0.214766,0.245868,0.399057,0.432898,0.427774,0.412421,kognition,0.440103,1,0.999998,0,0.5914009663532156,-0.04464827660727484
1545,0,12,MAT,2025-12-15,Weitere Themen: Beschäftigung mit CAS-Rechner,"kann sein Wissen in Testsituationen bzw. unter Druck gut anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | ist meistens in der Lage, Aufgaben ohne Hilfe zu bearbeiten | kann sich im Nachhilfeunterricht gut auf seine Aufgaben konzentrieren | bittet aktiv um Feedback",1,0,12,1545,3,0.400208,0.288619,0.33182,0.403578,0.395901,0.408334,0.400094,performanz,0.408334,1,0.999998,2,-2.5060662153818725,0.4952443232312344
1780,0,17,MAT,2025-12-15,Hörverstehen: Übersetzen,müssen den Schüler ständig an grundlegende Vorgehensweisen des Faches ENG erinnern | das Zeitmanagement des Schülers hat sich etwas verbessert | kann seine Wissenslücken teilweise gut darstellen | hat wenig Vertrauen in die eigenen Fähigkeiten | stellt nur vereinzelt Fragen im Nachhilfeunterricht,1,0,21,1780,3,0.433497,0.184183,0.175485,0.427943,0.419976,0.439203,0.441525,regulation,0.441525,1,0.999998,0,1.4177127340671045,-0.5974093063912492
1031,3,42,MAT,2025-12-16,Analytische Geometrie: Umgang mit Ebenen in verschiedenen Formen,"nutzt die Tipps, die Sie ihm gegeben haben, meistens | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | kann sich gut auf seine zugeteilten Aufgaben konzentrieren | muss selten an formale Vorgehensweisen erinnert werden | Motivation wird fast nicht beeinflusst, wenn er eine Aufgabe nicht sofort versteht",2,1,18,1031,3,0.460882,0.08677,0.237078,0.404839,0.422496,0.469072,0.401775,performanz,0.469072,1,0.999998,0,1.782630629750617,0.368502837955366
1071,0,21,MAT,2025-12-16,Analysis: Übungen zu Ableitungen,"nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | das Zeitmanagement des Schülers hat sich verbessert | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | stellt nur vereinzelt Fragen im Nachhilfeunterricht",2,1,18,1071,3,0.407682,0.303794,0.315594,0.396734,0.403162,0.401174,0.401278,kognition,0.407682,1,0.999998,2,-2.250380205435089,0.3064773446728341
1255,0,6,MAT,2025-12-16,Wurzelfunktion/-rechnung: Wurzelrechnung,"nutz sehr zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, sehr zuverlässig | erinnert sich sehr häufig an besprochene Inhalte aus den letzten Nachhilfestunden | arbeitet durchgängig konzentriert | braucht nie Ermutigung nach Misserfolgen",2,1,19,1255,3,0.400445,0.317184,0.253641,0.400285,0.399218,0.397906,0.443586,regulation,0.443586,1,0.999998,2,-1.6774724154971374,-1.1072972139032355
1286,2,8,MAT,2025-12-16,Trigonometrie: Sachaufgaben zu den trigonometrischen Funktionen,beherrscht die für das Nachhilfefach relevanten Fachbegriffe gut und kann sie korrekt anwenden | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | Erfolge fördern die Motivation ausnahmslos | erstellt sicher einen zielgerichteten Lernplan für seine Lernaktivitäten | kann sich nach einer unerwarteten Unterbrechung sehr schnell wieder auf den Unterricht fokussieren,2,1,18,1286,3,0.411266,0.173852,0.349003,0.418558,0.396989,0.418584,0.41331,performanz,0.418584,1,0.999998,2,-1.539379372276154,0.2909672228699892
1404,2,9,PHY,2025-12-16,Stochastik (Wahrscheinlichkeitsrechnung): Übungen zu Baumdiagrammen,"kann erlerntes Wissen bei unangekündigten Tests zuverlässig abrufen | die Lernstrategien des Schülers haben sich in den vergangenen Wochen nicht verändert | geht gut mit unerwartet schwierigen Aufgabenstellungen um | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren | versucht sich meistens erneut an Aufgaben, mit denen es kurz zuvor Probleme gab",2,1,18,1404,3,0.411681,0.217859,0.308659,0.415559,0.401858,0.422885,0.418057,performanz,0.422885,1,0.999998,2,-1.1745411456831056,0.13735504332480675
1505,0,40,MAT,2025-12-16,Lesen: Leseverstehen,"nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | das Zeitmanagement des Schülers hat sich etwas verbessert | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | kann effektiv von einer Aufgabe zur anderen wechseln | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben",2,1,28,1505,3,0.428667,0.186027,0.280107,0.411221,0.422826,0.420638,0.422321,kognition,0.428667,1,0.999998,0,0.04516928647450797,-0.17848857374280505
1254,3,6,MAT,2025-12-17,Raumgeometrie: Flächen u. Rauminhalte,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | bittet kaum aktiv um Feedback | wendet in der Nachhilfestunde Gelerntes schnell auf neue Aufgaben an | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben",3,2,19,1254,3,0.449109,0.148021,0.217704,0.414772,0.430398,0.44479,0.416984,kognition,0.449109,1,0.999998,0,1.5676691943099295,0.02769503045830057
1327,6,5,MAT,2025-12-17,Lineare Funktion/Gleichung: Gleichungen lösen,"konnte durch die Nachhilfe seine Noten im Unterricht verbessern | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | lernt weitgehend aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen | erstellt sicher einen zielgerichteten Lernplan für seine Lernaktivitäten | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als langweilig empfunden wird",3,2,23,1327,3,0.435281,0.120478,0.294071,0.40952,0.426951,0.428445,0.419494,kognition,0.435281,1,0.999998,0,0.5073668720334777,-0.21438843286547232
1350,4,13,MAT,2025-12-17,Wurzelfunktion/-rechnung: Wurzelrechnung,müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | konnte in den letzten Wochen das Vertrauen in seine eigenen Fähigkeiten teilweise verbessern | setzt Prioritäten bei Lernaufgaben sinnvoll | kann seinen Lösungsweg nachvollziehbar erklären | lernt weitgehend aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen,3,2,23,1350,3,0.417934,0.218292,0.290794,0.413018,0.416426,0.417546,0.418062,regulation,0.418062,1,0.999998,2,-0.6164420720322775,0.024088988865530833
1372,3,11,MAT,2025-12-17,Wurzelfunktion/-rechnung: Quadratwurzel,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das Zeitmanagement des Schülers hat sich noch nicht verändert | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | überlegt sich hin und wieder zur Vorbereitung auf die Nachhilfestunden gezielte Fragen",3,2,19,1372,3,0.389655,0.341155,0.2852,0.405822,0.394766,0.401927,0.41032,regulation,0.41032,1,0.999998,2,-2.57989761249882,0.10218783219245979
1544,4,12,MAT,2025-12-17,Gleichungssysteme: Gleichungen lösen,"nutzt die Tipps, die Sie ihm gegeben haben, meistens | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | achtet sorgfältig darauf gemachte Fehler in ähnlichen Aufgaben zu vermeiden | kann Informationen gut nach ihrer Wichtigkeit unterscheiden | kann sich gut an Veränderungen im Lernumfeld anpassen",3,2,23,1544,3,0.441915,0.050062,0.230868,0.41574,0.431161,0.446309,0.437002,performanz,0.446309,1,0.999998,0,1.9657598754509114,-0.9153605640720924
1732,0,18,MAT,2025-12-17,Funktionen: Sinusfunktion für kl.arbeit,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | ist offen für neue Lernmethoden | ist oft dazu fähig, Aufgaben selbstständig zu beenden | kann sich weniger gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als schwierig empfunden wird",3,2,19,1732,3,0.414398,0.304902,0.292242,0.399915,0.40686,0.402326,0.403195,kognition,0.414398,1,0.999998,2,-1.7934624191363917,0.30677350440967566
2086,4,14,MAT,2025-12-17,Exponentialgleichung/-funktion: Aufgaben,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | hält seine Lernmaterialien und Notizen ordentlich und übersichtlich (strukturiert) | ist interessiert daran, neue Themen zu erkunden und zu lernen | versucht sich meistens erneut an Aufgaben, mit denen es kurz zuvor Probleme gab",3,2,23,2086,3,0.421554,0.223173,0.232224,0.420275,0.422907,0.425156,0.426985,regulation,0.426985,1,0.999998,0,0.3015282484628572,-0.19182575242575806
1116,0,4,MAT,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | achtet sorgfältig darauf gemachte Fehler in ähnlichen Aufgaben zu vermeiden | ist offen für neue Lösungsansätze | gibt oft zu erkennen, wenn er etwas nicht verstanden hat",4,3,23,1116,3,0.43126,0.239839,0.178443,0.411997,0.424109,0.429827,0.436218,regulation,0.436218,1,0.999998,0,0.9401618485942006,-0.6830188479866421
1285,11,8,MAT,2025-12-18,Brüche: Wiederholung zum Rechnen mit Brüchen,"erkennt und korrigiert eigene Fehler meist selbstständig | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann seinen Lösungsweg einigermaßen nachvollziehbar erklären | dem Schüler gelingt es meistens, Flüchtigkeitsfehler zu vermeiden | ist sehr offen für alternative Lösungsansätze",4,3,18,1285,3,0.408181,0.295781,0.318002,0.400088,0.393162,0.406512,0.406046,kognition,0.408181,1,0.999998,2,-2.353697981516087,0.27763341810567405
1403,5,9,MAT,2025-12-18,Weitere Themen: Diagramme,"ist sicher darin, das im Nachhilfefach Erlernte auf neue Aufgaben anzuwenden noch unsicher | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | kann seine Aufmerksamkeit während des Lernens lange aufrechterhalten | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",4,3,23,1403,3,0.405977,0.251978,0.350924,0.398688,0.402,0.410704,0.399131,performanz,0.410704,1,0.999998,2,-2.2307879614881783,0.427696865496807
