id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,datum,lehrkraft_id,gruppe_id,teilnehmer_id,polaritaet_gesamt,d_semantisch,delta_d_semantisch,delta_vector_norm,polaritaet_shift,dominanz_shift,dominante_dimension,dominante_dimension_wert,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation
463,440,682,2025-10-09,18,0,8,1,3.7834187822736,-0.3265852528961002,0.30879598439140504,0.0,1,performanz,2.1524916087874,0,0,0,,,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623
464,440,683,2025-10-09,18,0,8,1,3.1172442691244,-0.6661745131491998,0.471025433537675,0.0,1,kognition,2.1688746734496,0,0,0,,,0.69576444081953,0.0,0.16369007378504,0.15193693723741,0.48658802563816,0.43032265210642,0.20995395265513
465,440,684,2025-10-09,18,0,8,1,3.7592794149567,0.6420351458322999,0.5531231058164406,0.0,1,performanz,2.0560234558756,1,0,1,sehr,,0.38312516016929,0.20106786940037,0.30305502307402,0.46025162147509,0.32355873327168,0.54691810843174,0.32449642541173
466,440,685,2025-10-09,18,0,8,1,4.4959941585393,0.7367147435826005,0.1346908537277431,0.0,0,performanz,2.2176844063113,1,0,1,sehr,,0.375599256091,0.19102751887718,0.30355711105251,0.41043602931968,0.36850416155279,0.49325675157556,0.42746583907391
467,440,686,2025-10-09,18,0,8,1,3.8411483190915,-0.6548458394478005,0.43940765203401727,0.0,1,kognition,2.509295155464,0,0,0,,,0.65326522548996,0.020984344791132,0.16805441832496,0.2240481499757,0.47451664831199,0.42970909557727,0.29076309654101
2874,1891,3634,2025-10-09,18,6,22,1,3.7834187822736,-0.05772953681790005,0.37101499264173055,0.0,1,performanz,2.1524916087874,0,0,0,,,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623
2875,1891,3635,2025-10-09,18,6,22,1,4.04857516276,0.2651563804863999,0.3634429841806095,0.0,1,kognition,2.2375701027702,0,0,0,,,0.55267951958922,0.19636489490517,0.31562955398473,0.31897353826335,0.43567210529291,0.4119372974083,0.30840327964697
2876,1891,3636,2025-10-09,18,6,22,1,4.363566322741,0.314991159981,0.25004418179123933,0.0,1,performanz,1.9966423536502,0,0,0,,,0.38111368433806,0.2107779087295,0.2996903444672,0.41367887200184,0.37838787209203,0.45757016858961,0.44365312663578
2877,1891,3637,2025-10-09,18,6,22,1,3.8905038385904,-0.4730624841505997,0.2944862382495529,0.0,1,kognition,1.9316956848234,1,0,1,weitgehend,,0.49651428190865,0.053043559070364,0.10570725339821,0.35304187399171,0.46146449087851,0.44283837987998,0.45363742432729
2878,1891,3638,2025-10-09,18,6,22,1,3.8142796373613,-0.0762242012290999,0.22791607956958612,0.0,1,performanz,2.0658163514687,0,0,0,,,0.50667974471114,0.022409062778034,0.23481270717957,0.3180050784504,0.44967993433559,0.54159923547331,0.30159942670511
3002,2015,3768,2025-10-09,18,6,19,1,4.0202243037138,0.20594466635249953,0.1207426431352716,0.0,1,kognition,2.0547114305757,0,0,0,,,0.51109245764048,0.032870016624614,0.15348776998845,0.35931223423551,0.44420521406901,0.50173089465934,0.36875892782791
3003,2015,3769,2025-10-09,18,6,19,1,4.1959607750546,0.17573647134080073,0.11184716758924511,0.0,0,kognition,2.2176040705498,1,1,1,deutlich,deutlich,0.52850798764701,0.033057437189919,0.11991473533283,0.3111460283294,0.50972860238967,0.43980333406568,0.39387831994598
3004,2015,3770,2025-10-09,18,6,19,1,3.5253302199341,-0.6706305551205003,0.27923654417477023,0.0,1,performanz,1.7364678940513,0,0,0,,,0.45873591159058,0.17557733186734,0.29381275481814,0.38507725246167,0.43967873597745,0.49256746461871,0.29694741524276
3005,2015,3771,2025-10-09,18,6,19,1,4.9946265310618,1.4692963111277,0.21853487801151597,0.0,1,regulation,2.313833831872,1,0,1,meistens,,0.41890779460302,0.17740135474721,0.18447467974737,0.43405868844984,0.40459236989813,0.43851444065215,0.46326370647438
3006,2015,3772,2025-10-09,18,6,19,1,3.050519966414,-1.9441065646478002,0.4477010504617709,0.0,1,kognition,1.8346238946577,0,0,0,,,0.60141153008057,0.25796034376092,0.36992244687776,0.36833268059845,0.37038652482427,0.38425337642634,0.12002358492601
2532,1746,3230,2025-10-16,18,6,18,1,3.1988921097457,0.1483721433317,0.48459222005777913,0.0,0,kognition,1.919667488646,0,0,0,,,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813
2533,1746,3231,2025-10-16,18,6,18,1,2.3428052989296,-0.8560868108160999,0.18448762532339574,0.0,1,methodik,1.3071304723696,0,0,0,,,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073
2534,1746,3232,2025-10-16,18,6,18,1,3.1443711090881,0.8015658101584999,0.37377375142516034,0.0,1,kognition,1.473212922878,0,0,0,,,0.46852238064275,0.23827174473619,0.28124665024161,0.42298258717174,0.3350072408433,0.40654256773133,0.43380449033815
2535,1746,3233,2025-10-16,18,6,18,1,2.8957199704337,-0.2486511386543997,0.2298097874743723,0.0,1,regulation,1.539769585776,0,0,0,,,0.47088581038576,0.15755269598282,0.14777939986544,0.33022333356776,0.43475917646087,0.38831659764443,0.5317379733254
2864,1889,3624,2025-10-16,18,6,22,1,3.7834187822736,0.8876988118398996,0.2732200693259157,0.0,1,performanz,2.1524916087874,0,0,0,,,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623
2865,1889,3625,2025-10-16,18,6,22,-1,2.4366088452089,-1.3468099370647,1.969710802913238,2.0,0,performanz,-1.4552652158942,0,0,0,,,-0.21141108626145,-0.15707180025819,-0.29598138611071,-0.37273403427469,-0.25021502605258,-0.59724778816174,-0.53364545639735
2866,1889,3626,2025-10-16,18,6,22,1,3.5253302199341,1.0887213747252003,1.958423530626918,2.0,0,performanz,1.7364678940513,0,0,0,,,0.45873591159058,0.17557733186734,0.29381275481814,0.38507725246167,0.43967873597745,0.49256746461871,0.29694741524276
2867,1889,3627,2025-10-16,18,6,22,1,3.8411483190915,0.3158180991573998,0.3296805683634703,0.0,1,kognition,2.509295155464,0,0,0,,,0.65326522548996,0.020984344791132,0.16805441832496,0.2240481499757,0.47451664831199,0.42970909557727,0.29076309654101
2868,1889,3628,2025-10-16,18,6,22,1,3.3233958757153,-0.5177524433762,0.2382889984934587,0.0,0,kognition,1.8888915756821,1,0,1,meistens,,0.56836018419675,0.037237226112195,0.080792004910457,0.34461562095382,0.4123224685031,0.42860518859677,0.44336731060167
2999,2014,3765,2025-10-16,18,6,19,-1,2.4366088452089,-0.8867870305064001,1.9360351640645757,2.0,1,performanz,-1.4552652158942,0,0,0,,,-0.21141108626145,-0.15707180025819,-0.29598138611071,-0.37273403427469,-0.25021502605258,-0.59724778816174,-0.53364545639735
3000,2014,3766,2025-10-16,18,6,19,1,2.7153344123817,0.27872556717279995,1.8983149472914718,2.0,1,kognition,1.512680856227,1,0,1,selten,,0.55708618373762,-0.077067209853772,-0.023311259048937,0.34116611055201,0.49480456333913,0.45950366325734,0.33285937163261
3001,2014,3767,2025-10-16,18,6,19,1,4.2418067613595,1.5264723489778005,0.5991375396575038,0.0,1,motivation,2.0519663720169,1,0,1,gelegentlich,,0.35687517920945,0.29880068688514,0.34641805694199,0.4837470563814,0.35222911961893,0.45040191257754,0.32001503204027
455,438,673,2025-10-23,18,0,8,1,3.3390173794307,-0.9027893819288004,0.2808889413815946,0.0,1,performanz,1.5752921706211,0,0,0,,,0.4453971633637,0.10840822376021,0.24513638282625,0.41734687449694,0.34808714570617,0.47178174708159,0.46027176364271
456,438,674,2025-10-23,18,0,8,1,2.7008782028216,-0.6381391766091,0.4231418456818327,0.0,1,kognition,1.8124059963247,0,0,0,,,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944
457,438,675,2025-10-23,18,0,8,1,3.1844962872024,0.4836180843808,0.5661349270874932,0.0,1,performanz,1.7623605672214,0,0,0,,,0.35830210771604,0.21987884155731,0.30560875784078,0.47619592143151,0.25159370964146,0.55341720451418,0.36542762457524
458,438,676,2025-10-23,18,0,8,1,2.1705909655679,-1.0139053216344998,0.4279273686365796,0.0,1,regulation,1.0748847029185,1,0,1,selten,,0.41016065224904,0.049968981073429,0.032170610827381,0.39633397743253,0.46323979442207,0.45970750767414,0.49520143037311
2854,1887,3614,2025-10-23,18,6,22,1,3.3390173794307,1.1684264138627998,0.2551053117222464,0.0,1,performanz,1.5752921706211,0,0,0,,,0.4453971633637,0.10840822376021,0.24513638282625,0.41734687449694,0.34808714570617,0.47178174708159,0.46027176364271
2855,1887,3615,2025-10-23,18,6,22,1,3.2645506643148,-0.07446671511589997,0.19815373541389888,0.0,1,kognition,1.752927244018,0,0,0,,,0.53695655381115,0.12160901291853,0.19430850592622,0.27023992750622,0.42310320660401,0.44252841115942,0.45961902581514
2856,1887,3616,2025-10-23,18,6,22,1,2.9587323352089,-0.3058183291058998,0.5870042159623514,0.0,1,motivation,1.8151486855143,0,0,0,,,0.20418107569392,0.27982740008289,0.36160357600822,0.61348656958536,0.19574299446748,0.33674943419556,0.47027814781919
2857,1887,3617,2025-10-23,18,6,22,1,3.178534159656,0.21980182444709984,0.42037768108863827,0.0,0,motivation,1.6075723274489,0,0,0,,,0.38863533897205,0.41489552577574,0.45227740105734,0.50575743066691,0.24074757899589,0.36817985403732,0.15151487029706
2858,1887,3618,2025-10-23,18,6,22,1,3.8411483190915,0.6626141594355,0.6805598518348726,0.0,1,kognition,2.509295155464,0,0,0,,,0.65326522548996,0.020984344791132,0.16805441832496,0.2240481499757,0.47451664831199,0.42970909557727,0.29076309654101
451,437,669,2025-10-30,18,0,8,1,3.0075822377954,-0.8335660812960999,0.2546611178769893,0.0,0,kognition,2.078940017929,1,0,1,meistens,,0.69123067675319,0.0,0.25591478507693,0.12837894832579,0.46807332157981,0.46358479692794,0.078844605250314
452,437,670,2025-10-30,18,0,8,1,3.9754603937968,0.9678781560014,0.3883922267861121,0.0,0,kognition,2.1118789605959,0,0,0,,,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813
453,437,671,2025-10-30,18,0,8,1,1.6223511642224,-2.3531092295744003,0.6647317598975129,0.0,0,kognition,1.3099250211841,1,0,1,wenig,,0.80741887199446,-0.22053774378081,0.021828366465223,0.015987161275233,0.45547534456461,0.29937627667966,-0.040118943019373
454,437,672,2025-10-30,18,0,8,1,3.1819690767104,1.5596179124879999,0.7515950532047497,0.0,1,performanz,1.6514653847318,0,0,0,,,0.46303540907394,0.052306337430451,0.18165981882267,0.37481530099105,0.44958792227474,0.51900573351321,0.37131243005745
2058,1494,2631,2025-10-30,18,0,47,1,4.2434364120772,1.0614673353668,0.13607640329505685,0.0,1,kognition,2.1266007185707,0,0,0,,,0.50114942244074,0.11396715072385,0.17824852421908,0.34183623305069,0.44985360536929,0.43478865646368,0.44251784498799
2059,1494,2632,2025-10-30,18,0,47,1,3.9754603937968,-0.26797601828039985,0.14425419757311592,0.0,0,kognition,2.1118789605959,0,0,0,,,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813
2060,1494,2633,2025-10-30,18,0,47,1,3.9909291971125,0.015468803315699997,0.10411725298532497,0.0,1,performanz,2.0864958050995,0,0,0,,,0.50686404877188,0.033885703813723,0.13418955811809,0.37059932669004,0.40085263899891,0.52280821682502,0.39060672750351
2061,1494,2634,2025-10-30,18,0,47,1,4.8061660753965,0.8152368782839998,0.17357443672780376,0.0,1,regulation,2.3556487699433,0,0,0,,,0.41195645886382,0.11739574529303,0.15525898219208,0.4125302752567,0.39087145664052,0.47876083040477,0.49012951939113
2062,1494,2635,2025-10-30,18,0,47,1,2.2570557601137,-2.5491103152828,0.3382539041512769,0.0,1,kognition,1.4806866264604,0,0,0,,,0.65602281184123,0.035444248640753,0.12368329503102,0.25874301507749,0.43227934710977,0.41402942500553,0.35754385816359
443,435,660,2025-11-06,18,0,8,1,4.6361765459891,2.3791207858754,0.1304356982470654,0.0,0,kognition,2.6228056368715,0,0,0,,,0.56572478498315,0.048988682338982,0.17044432813436,0.3147111289115,0.48920271513479,0.42441388016159,0.36056963398192
444,435,662,2025-11-06,18,0,8,1,3.3533597644884,-1.2828167815007,0.4367182981972637,0.0,1,motivation,1.7915442913418,0,0,0,,,0.41425099938255,0.29820749581207,0.29614522655344,0.53425193675745,0.28669873699374,0.4000688015956,0.35225572510267
445,435,663,2025-11-06,18,0,8,1,3.8411483190915,0.4877885546031,0.5353032583842141,0.0,1,kognition,2.509295155464,0,0,0,,,0.65326522548996,0.020984344791132,0.16805441832496,0.2240481499757,0.47451664831199,0.42970909557727,0.29076309654101
2048,1492,2621,2025-11-06,18,0,47,1,4.2776947265947,0.4365464075032004,0.21287232766302652,0.0,0,kognition,2.4410982889583,0,0,0,,,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888
2049,1492,2622,2025-11-06,18,0,47,-1,2.4366088452089,-1.8410858813858004,1.9303283410052325,2.0,1,performanz,-1.4552652158942,0,0,0,,,-0.21141108626145,-0.15707180025819,-0.29598138611071,-0.37273403427469,-0.25021502605258,-0.59724778816174,-0.53364545639735
2050,1492,2623,2025-11-06,18,0,47,1,3.5459767256588,1.1093678804499003,1.9320844145709717,2.0,1,kognition,2.0635169573234,1,0,1,sehr,,0.5819302543892,0.025556217949941,0.16336965941252,0.27651007972838,0.44722713027514,0.40033995329892,0.44414723291951
2051,1492,2624,2025-11-06,18,0,47,1,3.5717878102127,0.02581108455389991,0.21760157091052462,0.0,0,kognition,1.8941985677148,0,0,0,,,0.5303207707611,0.0025796929428273,0.21368847062502,0.26998418773395,0.48896612273076,0.52657343227264,0.289527119649
2052,1492,2625,2025-11-06,18,0,47,-1,0.96264977534088,-2.60913803487182,1.5011565875903266,2.0,1,regulation,-0.74858726918585,1,0,1,nie,,0.021349624177684,-0.41239907407518,-0.085695451404158,-0.093673302237096,-0.18182046073475,0.41901596751576,-0.77762392110003
1519,1291,2087,2025-11-27,18,11,8,1,3.5846603474751,2.6220105721342204,1.6258777424834376,2.0,0,regulation,1.7810357015046,0,0,0,,,0.44499407838611,0.049847783190915,0.036900952175072,0.39802316963037,0.42437609028194,0.46125148062342,0.49684783504823
1520,1291,2088,2025-11-27,18,11,8,1,3.1813676431278,-0.4032927043473,0.28844956425641466,0.0,1,performanz,1.4780206620485,0,0,0,,,0.43697363840821,0.31432923474525,0.046982968609961,0.43014855236104,0.39172434957001,0.46458510363938,0.39207451324792
1521,1291,2089,2025-11-27,18,11,8,1,3.5517580419398,0.37039039881199987,0.3080889392502072,0.0,0,performanz,1.7816761805797,1,1,1,leicht,leicht,0.42323574484856,0.16129366203002,0.30455667553456,0.39291713687201,0.3511092726904,0.50163078206162,0.4156926989252
1522,1291,2090,2025-11-27,18,11,8,1,2.1705909655679,-1.3811670763719,0.3277536253015253,0.0,1,regulation,1.0748847029185,1,0,1,selten,,0.41016065224904,0.049968981073429,0.032170610827381,0.39633397743253,0.46323979442207,0.45970750767414,0.49520143037311
1523,1291,2091,2025-11-27,18,11,8,1,2.2244020276868,0.053811062118899855,0.6162723498050987,0.0,1,motivation,1.1140601570329,0,0,0,,,0.19364208074315,0.35739781573953,0.42969720372575,0.50083354305157,0.22503762744528,0.4494585996363,0.38292514080657
1499,1287,2067,2025-12-11,18,11,8,1,4.4388621375364,2.2144601098496004,0.46396619609638484,0.0,1,performanz,2.1744618745086,0,0,0,,,0.46577705352531,0.21582431903798,0.15028280583915,0.40837051156953,0.4063458558203,0.48986810323295,0.37686600340078
1500,1287,2068,2025-12-11,18,11,8,1,3.0556171049096,-1.3832450326268004,0.4019952064454895,0.0,0,performanz,1.8608741963844,0,0,0,,,0.55550638970887,0.0,0.29078875442313,0.25128473348535,0.3845063379814,0.60899911294624,0.15804728787018
1501,1287,2069,2025-12-11,18,11,8,1,3.0157863397785,-0.039830765131100065,0.3586371846648845,0.0,1,kognition,1.6541350767271,0,0,0,,,0.54849031246209,0.034992294572616,0.080687494641113,0.3468035879373,0.43129858901831,0.48014172008029,0.39317876350424
1502,1287,2070,2025-12-11,18,11,8,1,3.050519966414,0.03473362663550006,0.4734494389651232,0.0,0,kognition,1.8346238946577,0,0,0,,,0.60141153008057,0.25796034376092,0.36992244687776,0.36833268059845,0.37038652482427,0.38425337642634,0.12002358492601
1503,1287,2071,2025-12-11,18,11,8,1,4.6452590913521,1.5947391249381004,0.48860489768305193,0.0,0,kognition,2.4036580249543,1,0,1,meistens,,0.51744214978398,0.058805209392942,0.10773919193437,0.37190440664099,0.39890677270429,0.45305062017137,0.46312974922747
2019,1485,2592,2025-12-11,18,0,47,1,4.8603582361414,0.21509914478930003,0.04611045210515351,0.0,0,kognition,2.4163555556782,1,0,1,meistens,,0.49715483236647,0.05455158373708,0.089907259755098,0.39074852793277,0.41967516285658,0.46598299116922,0.44251775629924
2020,1485,2593,2025-12-11,18,0,47,1,3.0556171049096,-1.8047411312318005,0.41085059222755316,0.0,1,performanz,1.8608741963844,0,0,0,,,0.55550638970887,0.0,0.29078875442313,0.25128473348535,0.3845063379814,0.60899911294624,0.15804728787018
2021,1485,2594,2025-12-11,18,0,47,1,3.0088267944093,-0.0467903105002998,0.2308017719030998,0.0,0,performanz,1.7349960417186,0,0,0,,,0.49568317504876,0.021792505626107,0.18265534692838,0.34599423350428,0.40517032831338,0.57663348339209,0.32260265823754
2022,1485,2595,2025-12-11,18,0,47,1,3.1844962872024,0.17566949279309974,0.34079396427707226,0.0,0,performanz,1.7623605672214,0,0,0,,,0.35830210771604,0.21987884155731,0.30560875784078,0.47619592143151,0.25159370964146,0.55341720451418,0.36542762457524
2023,1485,2596,2025-12-11,18,0,47,1,2.9900649591247,-0.19443132807769992,0.4013667548611171,0.0,1,kognition,1.7353345284312,0,0,0,,,0.58036489123308,0.10643085034257,0.28652846723075,0.23051807041907,0.42718416964422,0.47692739623724,0.32658716896938
976,1031,1536,2025-12-16,18,3,42,1,1.7259800114717,-1.2640849476529998,0.39233120629307466,0.0,1,performanz,0.874,1,0,1,meistens,,0.41135811637437,0.040556434008741,0.034762657721778,0.4223662913196,0.41773127029003,0.50637604748057,0.46755774635791
977,1031,1537,2025-12-16,18,3,42,1,3.0556171049096,1.3296370934378998,0.47399781041025496,0.0,0,performanz,1.8608741963844,0,0,0,,,0.55550638970887,0.0,0.29078875442313,0.25128473348535,0.3845063379814,0.60899911294624,0.15804728787018
978,1031,1538,2025-12-16,18,3,42,1,2.7800794322758,-0.27553767263380013,0.2817760304509874,0.0,0,performanz,1.5619583131048,0,0,0,,,0.4828625632128,0.016496962767111,0.21435825162725,0.32723127590326,0.36859184201213,0.56183743406635,0.40250886323243
979,1031,1539,2025-12-16,18,3,42,1,2.1705909655679,-0.6094884667078997,0.2689872347334505,0.0,1,regulation,1.0748847029185,1,0,1,selten,,0.41016065224904,0.049968981073429,0.032170610827381,0.39633397743253,0.46323979442207,0.45970750767414,0.49520143037311
980,1031,1540,2025-12-16,18,3,42,1,1.9935420942378,-0.17704887133010017,0.6172394844470037,0.0,1,motivation,1.2459236375843,4,0,1,"fast, nicht, sofort",,0.1924119840039,0.33536319260425,0.25723120973569,0.62497671427077,0.082253812699267,0.4466343056288,0.43299820303145
1077,1071,1637,2025-12-16,18,0,21,1,4.2434364120772,2.2498943178394,0.6050639309428147,0.0,1,kognition,2.1266007185707,0,0,0,,,0.50114942244074,0.11396715072385,0.17824852421908,0.34183623305069,0.44985360536929,0.43478865646368,0.44251784498799
1078,1071,1638,2025-12-16,18,0,21,1,2.5500239990253,-1.6934124130518997,0.31639696954806124,0.0,1,regulation,1.5887506947218,0,0,0,,,0.30106002388061,0.15568419877999,0.13842952687491,0.37101936000202,0.30931179423061,0.49442664870243,0.62303118128191
1079,1071,1639,2025-12-16,18,0,21,1,4.1066196583502,1.5565956593249002,0.25894114052605416,0.0,0,regulation,1.9611829425497,1,0,1,meistens,,0.45479888547485,0.19603031562825,0.22223033496086,0.40278440644117,0.38328801363239,0.41003110509019,0.47756508516951
1080,1071,1640,2025-12-16,18,0,21,1,3.4752254188631,-0.6313942394871002,0.18034369276525386,0.0,1,performanz,1.7185730315922,0,0,0,,,0.31877151424459,0.19146773728403,0.17310725067521,0.46890082280075,0.38408892483263,0.49451988842658,0.46883978948033
1081,1071,1641,2025-12-16,18,0,21,1,3.2346333289896,-0.24059208987350011,0.20792032026971147,0.0,1,regulation,1.553207951233,2,0,1,"nur, vereinzelt",,0.43733050150753,0.22603274082431,0.032045122263973,0.45206961184473,0.39443184375602,0.40755714823022,0.48017904704139
1494,1286,2062,2025-12-16,18,2,8,1,3.2870701844949,0.052436855505300084,0.3030306843258723,0.0,1,performanz,1.9531896505829,0,0,0,,,0.41466224445206,0.031405075980467,0.13079068691856,0.40962322696175,0.34539700132505,0.59420200936871,0.41205624797762
1495,1286,2063,2025-12-16,18,2,8,1,2.9011619883243,-0.38590819617060035,0.15513950786821412,0.0,0,performanz,1.8146533005108,0,0,0,,,0.48967516717457,0.0,0.17265110518826,0.31720137154232,0.35619597135299,0.62548973580807,0.33417546746929
1496,1286,2064,2025-12-16,18,2,8,1,3.1844962872024,0.2833342988781,0.3545072217254037,0.0,0,performanz,1.7623605672214,1,0,1,ausnahmslos,,0.35830210771604,0.21987884155731,0.30560875784078,0.47619592143151,0.25159370964146,0.55341720451418,0.36542762457524
1497,1286,2065,2025-12-16,18,2,8,1,2.6639588768902,-0.5205374103121998,0.3639133581618013,0.0,0,performanz,1.8748588840797,0,0,0,,,0.42842360358618,0.0,0.29865626988534,0.31581381421945,0.3048058321461,0.70378407959044,0.19822499721326
1498,1286,2066,2025-12-16,18,2,8,1,4.3987436305099,1.7347847536196999,0.4141013330240792,0.0,0,performanz,2.103837143087,1,0,1,sehr,,0.3675921905991,0.19479055899266,0.31301891969324,0.42537274394915,0.33522742992851,0.47828028569155,0.4548360099664
1790,1404,2361,2025-12-16,18,2,9,1,4.5039203437359,0.1051767132260002,0.11447399357551516,0.0,0,performanz,2.1625397852702,0,0,0,,,0.43533203634603,0.17064144437225,0.24094742665989,0.42185314901355,0.37315321830169,0.48014503338796,0.41900448192064
1791,1404,2362,2025-12-16,18,2,9,1,2.6011908708907,-1.9027294728452002,0.43983047214892473,0.0,1,kognition,1.6291639737569,1,0,1,nicht,,0.62631225138682,0.017885899512245,0.12307583679251,0.21551127310514,0.58013916482116,0.36832679624498,0.2712683538319
1792,1404,2363,2025-12-16,18,2,9,1,2.6677743582537,0.06658348736300024,0.46805629851600605,0.0,1,performanz,1.5511427607571,0,0,0,,,0.32130842266691,0.036953441487947,0.1513991513825,0.40364975331999,0.43700613516417,0.58143483597468,0.42484372043268
1793,1404,2364,2025-12-16,18,2,9,1,1.7830001959488,-0.8847741623049001,0.3171853681827556,0.0,0,performanz,1.3195872615143,0,0,0,,,0.38136155656562,0.022433971544799,0.21359046816581,0.36212796890268,0.22310986354917,0.74008957689225,0.28245480372957
1794,1404,2365,2025-12-16,18,2,9,1,2.1587129569032,0.3757127609544002,0.7159537103970605,0.0,1,kognition,1.2771822134312,1,0,1,meistens,,0.59163785206759,0.36827328743493,0.41197527053745,0.39903167299848,0.34750634655043,0.2469901369355,0.060128901709216
1489,1285,2057,2025-12-18,18,11,8,1,3.3390173794307,1.1803044225274997,0.5724794901880348,0.0,1,performanz,1.5752921706211,0,0,0,,,0.4453971633637,0.10840822376021,0.24513638282625,0.41734687449694,0.34808714570617,0.47178174708159,0.46027176364271
1490,1285,2058,2025-12-18,18,11,8,1,4.1753366045791,0.8363192251484004,0.13250385662966377,0.0,1,kognition,2.0025209823477,0,0,0,,,0.47960592784119,0.20384347683099,0.27356109825585,0.38796629419017,0.38566077691678,0.43325305356153,0.40819754744271
1491,1285,2059,2025-12-18,18,11,8,1,2.912978125167,-1.2623584794121,0.30739369706575986,0.0,0,kognition,1.6160311204744,0,0,0,,,0.55476749339021,0.020477083484949,0.061832185488812,0.32328979936683,0.45084126492932,0.47490923951655,0.3932819676275
1492,1285,2060,2025-12-18,18,11,8,1,2.2888856549031,-0.6240924702639004,0.5167573162637025,0.0,1,performanz,1.2945417374836,1,0,1,meistens,,0.21945057193054,0.18392997448974,0.30161300890777,0.37123476885487,0.26169585814646,0.56557481539648,0.54850452907291
1493,1285,2061,2025-12-18,18,11,8,1,2.8888755659315,0.5999899110284002,0.5502843834595076,0.0,1,sozial,1.5587443540156,1,0,1,sehr,,0.37831587943523,0.53956597395126,0.029926290388881,0.46983040777715,0.25197936507438,0.39635197416013,0.35144565621995
2959,2003,3723,2025-12-18,18,6,19,1,3.3390173794307,0.4501418134991999,0.5159808980510007,0.0,1,performanz,1.5752921706211,0,0,0,,,0.4453971633637,0.10840822376021,0.24513638282625,0.41734687449694,0.34808714570617,0.47178174708159,0.46027176364271
2960,2003,3724,2025-12-18,18,6,19,1,3.5046583852388,0.16564100580810015,0.25060047792168105,0.0,1,kognition,2.0772518399554,1,0,1,meistens,,0.59270995472911,0.037629046859325,0.10166548436159,0.31605277833603,0.40263592842087,0.44426987951362,0.42137466894537
2961,2003,3725,2025-12-18,18,6,19,1,4.2332441001739,0.7285857149351003,0.11102080502509533,0.0,0,kognition,2.2209564799031,0,0,0,,,0.52464520847256,0.057651067006785,0.12431452439003,0.36300826394135,0.46358746533329,0.45239334066434,0.39321350670068
2962,2003,3726,2025-12-18,18,6,19,1,3.5459767256588,-0.6872673745151001,0.13744218941570704,0.0,0,kognition,2.0635169573234,1,0,1,sehr,,0.5819302543892,0.025556217949941,0.16336965941252,0.27651007972838,0.44722713027514,0.40033995329892,0.44414723291951
2963,2003,3727,2025-12-18,18,6,19,1,3.3533597644884,-0.19261696117040028,0.4698177899520515,0.0,1,motivation,1.7915442913418,0,0,0,,,0.41425099938255,0.29820749581207,0.29614522655344,0.53425193675745,0.28669873699374,0.4000688015956,0.35225572510267
1475,1280,2042,2026-01-08,18,11,8,1,4.8603582361414,1.5069984716530005,0.39942861790822065,0.0,1,kognition,2.4163555556782,1,0,1,meistens,,0.49715483236647,0.05455158373708,0.089907259755098,0.39074852793277,0.41967516285658,0.46598299116922,0.44251775629924
1476,1280,2043,2026-01-08,18,11,8,1,4.5727824075154,-0.2875758286260002,0.15283617509519498,0.0,1,methodik,2.0727013696748,0,0,0,,,0.44268491679277,0.18727441622495,0.068362349170508,0.41678488063851,0.45326819697048,0.44694964326754,0.43052862189011
1477,1280,2044,2026-01-08,18,11,8,-1,2.4266476899275,-2.1461347175879,1.9540714681044877,2.0,1,performanz,-1.4208154801294,0,0,0,,,-0.20928205410567,-0.16359950628713,-0.29551362807447,-0.37210261836463,-0.25185081429813,-0.58550305056493,-0.54534086931492
1478,1280,2045,2026-01-08,18,11,8,1,3.9225909597309,1.4959432698034,1.970210593467835,2.0,1,regulation,1.8976886923973,1,0,1,ausnahmslos,,0.450203957025,0.19261550717586,0.21765521993499,0.40377985151042,0.38454350726066,0.40972996824294,0.48378326316616
1479,1280,2046,2026-01-08,18,11,8,1,3.2578547618,-0.6647361979309001,0.3110386299843466,0.0,1,kognition,1.8346726067272,0,0,0,,,0.56315186199242,0.031352009134577,0.21853304168741,0.26739485678908,0.44746296860024,0.50787483501136,0.32319380690867
