id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,datum,lehrkraft_id,gruppe_id,teilnehmer_id,polaritaet_gesamt,d_semantisch,delta_d_semantisch,delta_vector_norm,polaritaet_shift,dominanz_shift,dominante_dimension,dominante_dimension_wert,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation
2538,1747,3236,2025-10-02,1,6,18,1,2.9898402914902,-0.9270005170537998,0.3228525826057636,0.0,0,kognition,1.8497956426329,1,0,1,meistens,,0.61869172777574,0.26165124118264,0.37511761181132,0.32912105809137,0.40496483599092,0.3576085578641,0.088533564626579
2539,1747,3238,2025-10-02,1,6,18,1,3.5517580419398,0.5619177504496,0.43358896695797416,0.0,1,performanz,1.7816761805797,1,1,1,leicht,leicht,0.42323574484856,0.16129366203002,0.30455667553456,0.39291713687201,0.3511092726904,0.50163078206162,0.4156926989252
2702,1796,3411,2025-10-02,1,6,17,1,3.0906410220045,-0.46111701993529985,0.12312880192251428,0.0,0,performanz,1.5072340371522,2,1,1,"nur, teilweise",teilweise,0.46922370585666,0.077011763893507,0.23510808419298,0.4219273012279,0.34983980019771,0.48767525884388,0.42470969885431
2703,1796,3412,2025-10-02,1,6,17,1,3.7884548804964,0.6978138584918998,0.22396375728949275,0.0,1,kognition,2.0948512713766,2,0,1,"nur, selten",,0.55295517774528,0.034880927385185,0.1206814926599,0.33155772300408,0.47446783761412,0.46013366953007,0.36287924164045
2704,1796,3413,2025-10-02,1,6,17,1,3.276288313951,-0.5121665665454,0.1354666375143891,0.0,1,performanz,1.7212648120425,2,0,1,"nur, wenig",,0.46878708785693,0.035244448496262,0.11504846158701,0.38690581511958,0.42418921959293,0.5253687689894,0.40013659534304
2705,1796,3414,2025-10-02,1,6,17,1,4.5339414150742,1.2576531011232004,0.08913949080048,0.0,0,performanz,2.260374675858,1,0,1,gelegentlich,,0.4388648454313,0.049012142319769,0.093902205182241,0.41400029487602,0.39896667426924,0.49854408857202,0.46589329515275
2706,1796,3415,2025-10-02,1,6,17,1,3.7892050143531,-0.7447364007211004,0.2811773257721921,0.0,1,kognition,2.0386456472603,2,0,1,"eher, besonders",,0.5380126594923,-0.14104168078453,0.06012504014222,0.28328564846942,0.48597911965339,0.41569139117888,0.44475108527832
3007,2016,3773,2025-10-02,1,6,19,1,3.1988921097457,-0.5903129046074,0.20348128479378894,0.0,0,kognition,1.919667488646,0,0,0,,,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813
3008,2016,3774,2025-10-02,1,6,19,1,2.7008782028216,-0.4980139069241001,0.2256679465686066,0.0,0,kognition,1.8124059963247,0,0,0,,,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944
3009,2016,3775,2025-10-02,1,6,19,1,3.5655874874173,0.8647092845957003,0.12439722749854164,0.0,0,kognition,2.2009129520582,0,0,0,,,0.61726343476093,0.037799812012656,0.18382639127447,0.28178965695487,0.46623570321268,0.46595771324522,0.26431334205833
3010,2016,3776,2025-10-02,1,6,19,1,2.8268819818558,-0.7387055055615002,0.4573198652299284,0.0,0,kognition,2.1908165769441,1,0,1,vereinzelt,,0.77499125930729,0.0,0.21266397870048,0.0,0.51818391271022,0.29264472978968,0.0
3011,2016,3777,2025-10-02,1,6,19,1,4.2766590717479,1.4497770898920996,0.8933372722640681,0.0,1,motivation,2.0818792519938,0,0,0,,,0.33209301290047,0.37841837691444,0.38256831241431,0.48679923956401,0.28414573900136,0.39297120036295,0.35778751746519
180,203,312,2025-10-07,1,2,13,1,4.6221765003632,0.34551742861530066,0.5063894744526357,0.0,1,regulation,2.2831943720438,1,0,1,meistens,,0.42028364349602,0.07674949586674,0.058605948586205,0.41798896030911,0.44907287797465,0.44005726793527,0.4939641383714
181,203,313,2025-10-07,1,2,13,1,4.1990309356057,-0.4231455647575002,0.2569183938230267,0.0,1,kognition,2.200270088071,0,0,0,,,0.52399348370573,0.021963229774419,0.18362881266575,0.31281566223708,0.46688529305889,0.50392461571568,0.34849477471601
182,203,314,2025-10-07,1,2,13,1,3.4989761103282,-0.7000548252774998,0.32420290201820645,0.0,1,performanz,1.6229270452087,1,0,1,weniger,,0.39913283762435,0.20574122243346,0.31304974465119,0.41790252261595,0.33606865075675,0.46382780440831,0.44456358396692
183,203,315,2025-10-07,1,2,13,1,3.8214492248625,0.32247311453429983,0.4227470376210861,0.0,1,regulation,1.9449987244184,0,0,0,,,0.4744640681703,-0.034227517275499,0.028363956548983,0.33962254037949,0.48124977980893,0.4085459507913,0.50896754615728
268,315,434,2025-10-07,1,1,3,1,3.1988921097457,-0.6225571151168001,0.19615877605132565,0.0,1,kognition,1.919667488646,0,0,0,,,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813
269,315,435,2025-10-07,1,1,3,1,2.3428052989296,-0.8560868108160999,0.18448762532339574,0.0,1,methodik,1.3071304723696,0,0,0,,,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073
270,315,436,2025-10-07,1,1,3,1,4.4336617364237,2.0908564374940997,0.20700061371417253,0.0,1,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
271,315,437,2025-10-07,1,1,3,1,3.050519966414,-1.3831417700096997,0.40766586698655194,0.0,0,kognition,1.8346238946577,0,0,0,,,0.60141153008057,0.25796034376092,0.36992244687776,0.36833268059845,0.37038652482427,0.38425337642634,0.12002358492601
272,315,438,2025-10-07,1,1,3,1,3.4721038792412,0.4215839128272001,0.35381845169762705,0.0,1,performanz,1.8125938090566,0,0,0,,,0.39217224110269,0.21769801896299,0.29717024810151,0.46920701499411,0.33079089078195,0.52204330620997,0.32921959148461
309,347,492,2025-10-07,1,3,42,1,4.219811570406,0.7477076911647997,0.3593131217773887,0.0,1,kognition,2.2150745427188,1,0,1,bedingt,,0.52492137540917,0.046539524378753,0.075483868838256,0.37324671046528,0.37467537002425,0.46781873578072,0.46694749062356
310,347,493,2025-10-07,1,3,42,1,2.9207356266883,-1.2990759437176997,0.48017212165523065,0.0,0,kognition,2.1149148429999,1,1,1,etwas,etwas,0.72410100478276,0.0,0.17470319108147,0.116754695985,0.4966933615981,0.39847706619926,0.16133739667791
311,347,494,2025-10-07,1,3,42,1,2.420951563667,-0.4997840630213002,0.6225192715366239,0.0,0,kognition,1.0626342027733,2,0,1,"nur, selten",,0.43893063761153,0.32838191730555,0.41683594525902,0.41305901547868,0.35964417566963,0.33862726222753,0.3333386254913
312,347,495,2025-10-07,1,3,42,1,3.6925617798486,1.2716102161816,0.35772393380521816,0.0,1,motivation,1.7887542255783,0,0,0,,,0.37799176392,0.29900821245121,0.11519354329811,0.48441962193939,0.33975715054035,0.47906625432386,0.41813822966906
468,441,687,2025-10-07,1,2,8,1,3.2500733602901,-0.44248841955849993,0.29001995606009556,0.0,1,performanz,1.7503923860708,0,0,0,,,0.38839016543615,0.042134255804933,0.11434696884422,0.40387347344296,0.423619496146,0.53856845872242,0.44908034483934
469,441,688,2025-10-07,1,2,8,1,4.6361765459891,1.386103185699,0.26030359238873724,0.0,1,kognition,2.6228056368715,0,0,0,,,0.56572478498315,0.048988682338982,0.17044432813436,0.3147111289115,0.48920271513479,0.42441388016159,0.36056963398192
470,441,689,2025-10-07,1,2,8,-1,2.1129969924978,-2.5231795534913,1.8309014051801562,2.0,1,performanz,-1.8674785612985,0,0,0,,,-0.23666123224212,0.09973348232948,-0.23115913641968,-0.28495457071789,-0.12530584779423,-0.88380141094134,0.050941979720327
471,441,690,2025-10-07,1,2,8,1,4.0578127668032,1.9448157743054,1.8151029657164908,2.0,1,kognition,1.7468429863796,1,0,1,oftmals,,0.43048774842273,0.28241639133245,0.31314652429469,0.41780346808517,0.36786569284546,0.40358753700582,0.40507752344252
472,441,691,2025-10-07,1,2,8,1,4.5347833117075,0.4769705449043,0.33771183867277865,0.0,1,performanz,2.3014253844218,0,0,0,,,0.41476969392919,0.051856732935361,0.10098465693496,0.42176385072412,0.42040859468173,0.50750392051611,0.45042902589896
2879,1892,3639,2025-10-07,1,2,22,1,3.5846603474751,-0.9501229642323996,0.09948681073199599,0.0,1,regulation,1.7810357015046,0,0,0,,,0.44499407838611,0.049847783190915,0.036900952175072,0.39802316963037,0.42437609028194,0.46125148062342,0.49684783504823
2880,1892,3640,2025-10-07,1,2,22,1,3.9754603937968,0.39080004632169985,0.22655932939119586,0.0,1,kognition,2.1118789605959,0,0,0,,,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813
2881,1892,3641,2025-10-07,1,2,22,1,3.648548811648,-0.32691158214880023,0.3296218341542512,0.0,1,performanz,1.8144280300528,0,0,0,,,0.38885845163842,0.19199426251791,0.31575625939891,0.41583833205431,0.32791525199639,0.49729992682597,0.42949116716453
2882,1892,3642,2025-10-07,1,2,22,1,4.4336617364237,0.7851129247756998,0.27515270733178393,0.0,1,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
2883,1892,3643,2025-10-07,1,2,22,1,2.5553402422033,-1.8783214942203998,0.29997697965719716,0.0,1,performanz,1.5570911828289,0,0,0,,,0.44652012702407,0.031112132778026,0.17952669910686,0.37349850335762,0.31353891804787,0.60934550462497,0.39787487959923
635,656,965,2025-10-15,1,3,10,1,2.5067581730363,-0.04858206916699981,0.36521946916189585,0.0,0,performanz,1.5566689652548,1,1,1,deutlich,deutlich,0.26142891558259,0.011477205989188,-0.061471372040178,0.42662989407497,0.21000085495624,0.62098640871495,0.5621378322668
636,656,966,2025-10-15,1,3,10,1,4.2184095375211,1.7116513644848,0.570543968142727,0.0,1,kognition,2.5185769006605,1,1,1,deutlich,deutlich,0.59704277354559,0.016534651562969,0.12575866513627,0.26327533872727,0.48086186581374,0.46726620709058,0.32949476873946
637,656,967,2025-10-15,1,3,10,1,0.71581439633469,-3.50259514118641,0.6530162588039322,0.0,1,motivation,0.438,1,0,1,sehr,,0.42538365772271,0.16763887989072,0.25145831983608,0.61188191160114,0.0,0.52387149965851,0.28079512381696
638,656,968,2025-10-15,1,3,10,1,4.1066196583502,3.3908052620155105,0.49480817043714664,0.0,1,regulation,1.9611829425497,1,0,1,meistens,,0.45479888547485,0.19603031562825,0.22223033496086,0.40278440644117,0.38328801363239,0.41003110509019,0.47756508516951
639,656,969,2025-10-15,1,3,10,-1,2.4266476899275,-1.6799719684227004,1.969688298472009,2.0,1,performanz,-1.4208154801294,0,0,0,,,-0.20928205410567,-0.16359950628713,-0.29551362807447,-0.37210261836463,-0.25185081429813,-0.58550305056493,-0.54534086931492
2869,1890,3629,2025-10-15,1,4,22,1,2.5067581730363,0.08011048310879998,1.9596946013110514,2.0,0,performanz,1.5566689652548,1,1,1,deutlich,deutlich,0.26142891558259,0.011477205989188,-0.061471372040178,0.42662989407497,0.21000085495624,0.62098640871495,0.5621378322668
2870,1890,3630,2025-10-15,1,4,22,1,2.3428052989296,-0.1639528741067,0.5475977266300551,0.0,1,methodik,1.3071304723696,0,0,0,,,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073
2871,1890,3631,2025-10-15,1,4,22,1,4.4032316710435,2.0604263721139,0.1160022186793061,0.0,1,kognition,2.3437059350914,0,0,0,,,0.53226829463029,0.048845255544648,0.095115608315886,0.33850149905816,0.46567789684473,0.4561965200456,0.40706098943248
2872,1890,3632,2025-10-15,1,4,22,1,3.8995392280503,-0.5036924429931999,0.1027182854024834,0.0,1,methodik,2.0534298272575,0,0,0,,,0.51572033646035,0.023111379596837,0.14713864022183,0.29720121974227,0.52658133214136,0.45873431996406,0.3684967432254
2873,1890,3633,2025-10-15,1,4,22,1,2.8957199704337,-1.0038192576165996,0.24741288557674473,0.0,1,regulation,1.539769585776,0,0,0,,,0.47088581038576,0.15755269598282,0.14777939986544,0.33022333356776,0.43475917646087,0.38831659764443,0.5317379733254
16,5,16,2025-10-20,1,2,20,1,4.2776947265947,1.381974756161,0.1956916481684323,0.0,1,kognition,2.4410982889583,0,0,0,,,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888
17,5,17,2025-10-20,1,2,20,1,4.1753366045791,-0.10235812201560002,0.25709886179510977,0.0,0,kognition,2.0025209823477,0,0,0,,,0.47960592784119,0.20384347683099,0.27356109825585,0.38796629419017,0.38566077691678,0.43325305356153,0.40819754744271
18,5,18,2025-10-20,1,2,20,1,2.5677818078907,-1.6075547966884,0.379604985270911,0.0,1,motivation,1.2052751378734,2,1,1,"etwas, nicht",etwas,0.35414748083857,0.38945317322984,-0.016509864641924,0.46938195463106,0.38464361882541,0.39297273842287,0.44713277366814
19,5,19,2025-10-20,1,2,20,1,3.6133900265862,1.0456082186954996,0.7821310965287632,0.0,1,kognition,2.4241953523872,0,0,0,,,0.67089038981313,0.0,0.27260700094581,0.12121547483737,0.48802215807,0.46603119948005,0.074445120390985
20,5,20,2025-10-20,1,2,20,1,3.4752254188631,-0.13816460772309958,0.677195522592853,0.0,1,performanz,1.7185730315922,0,0,0,,,0.31877151424459,0.19146773728403,0.17310725067521,0.46890082280075,0.38408892483263,0.49451988842658,0.46883978948033
84,80,137,2025-10-20,1,2,16,1,4.4248015064122,0.9495760875490995,0.34682222905542714,0.0,1,kognition,2.5299323006465,0,0,0,,,0.57176046866182,0.052169000706233,0.13681307367429,0.33444133727735,0.45024896048661,0.45411408885347,0.36173372051404
85,80,138,2025-10-20,1,2,16,1,3.9754603937968,-0.44934111261539966,0.07318782667945946,0.0,0,kognition,2.1118789605959,0,0,0,,,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813
86,80,139,2025-10-20,1,2,16,1,2.5315625227324,-1.4438978710644,0.3532040880019395,0.0,0,kognition,1.9179730577314,0,0,0,,,0.75762121784339,0.017681259848529,0.099494978821222,0.14000273146105,0.47547292371446,0.32817787034038,0.24982860468211
87,80,140,2025-10-20,1,2,16,1,4.1100040351697,1.5784415124373,0.5414374743181667,0.0,1,regulation,1.8368648761565,0,0,0,,,0.41981738804784,0.2174398262812,0.25997503083373,0.40458725813174,0.44247009024899,0.38687142347094,0.446924234428
88,80,141,2025-10-20,1,2,16,1,3.648548811648,-0.4614552235217002,0.1745429509834472,0.0,1,performanz,1.8144280300528,0,0,0,,,0.38885845163842,0.19199426251791,0.31575625939891,0.41583833205431,0.32791525199639,0.49729992682597,0.42949116716453
140,130,222,2025-10-20,1,2,21,1,4.2375936204146,0.5890448087666003,0.09477575818988512,0.0,0,performanz,2.034911587693,0,0,0,,,0.44755458964527,0.18471160900953,0.27647585423301,0.40997226864095,0.37266138334302,0.48020338143233,0.38933769139254
141,130,223,2025-10-20,1,2,21,1,4.4247995695105,0.18720594909590016,0.3433698818575659,0.0,1,kognition,2.7431027601632,0,0,0,,,0.61993690735636,0.028768242753371,0.20958625007286,0.24606156155614,0.50280793819869,0.42502155926261,0.27733420685918
142,130,224,2025-10-20,1,2,21,1,2.8957199704337,-1.5290795990768,0.3469929683381024,0.0,1,regulation,1.539769585776,0,0,0,,,0.47088581038576,0.15755269598282,0.14777939986544,0.33022333356776,0.43475917646087,0.38831659764443,0.5317379733254
143,130,225,2025-10-20,1,2,21,1,3.1819690767104,0.28624910627669964,0.2393964243802428,0.0,1,performanz,1.6514653847318,0,0,0,,,0.46303540907394,0.052306337430451,0.18165981882267,0.37481530099105,0.44958792227474,0.51900573351321,0.37131243005745
144,130,226,2025-10-20,1,2,21,1,4.4032316710435,1.2212625943331,0.13818685968215416,0.0,1,kognition,2.3437059350914,0,0,0,,,0.53226829463029,0.048845255544648,0.095115608315886,0.33850149905816,0.46567789684473,0.4561965200456,0.40706098943248
221,258,354,2025-10-20,1,2,23,1,3.7011651508002,-0.7020665202432999,0.08529958880626035,0.0,0,kognition,2.1684041030201,1,0,1,weitgehend,,0.58586908607967,0.031850875719515,0.1133674869774,0.31201643281213,0.45610778016662,0.4616490767318,0.35267111220798
222,258,355,2025-10-20,1,2,23,1,3.916840808544,0.21567565774379993,0.21017878010587362,0.0,0,kognition,2.2069589158005,0,0,0,,,0.5634523814352,0.076723644298226,0.31177537024684,0.31845471584113,0.42787289584912,0.43423975906972,0.32614892186079
223,258,356,2025-10-20,1,2,23,1,1.8273455172678,-2.0894952912762,0.30486253134153457,0.0,1,performanz,1.1724972459399,0,0,0,,,0.54980820991586,0.0,0.27410678731762,0.23969063264431,0.36296970946299,0.64163608824894,0.14720726068794
224,258,357,2025-10-20,1,2,23,1,4.1066196583502,2.2792741410824005,0.489832007570916,0.0,1,regulation,1.9611829425497,1,0,1,meistens,,0.45479888547485,0.19603031562825,0.22223033496086,0.40278440644117,0.38328801363239,0.41003110509019,0.47756508516951
225,258,358,2025-10-20,1,2,23,1,2.5677818078907,-1.5388378504595002,0.3319550791167617,0.0,1,motivation,1.2052751378734,2,1,1,"etwas, nicht",etwas,0.35414748083857,0.38945317322984,-0.016509864641924,0.46938195463106,0.38464361882541,0.39297273842287,0.44713277366814
761,745,1139,2025-10-20,1,1,2,1,3.6813879930869,1.1136061851961996,0.561352033002182,0.0,1,kognition,2.3310275582356,0,0,0,,,0.63319085918254,0.026149747064184,0.14669077169834,0.25844845876031,0.47775089783145,0.44131972317682,0.29505471879653
762,745,1140,2025-10-20,1,1,2,1,3.644316435302,-0.03707155778489968,0.23971946126190952,0.0,0,kognition,1.8767956837469,1,1,1,deutlich,deutlich,0.51499110111725,0.10893645425238,0.17406012234356,0.29083577198318,0.41050812492958,0.47090042463132,0.46665300140837
763,745,1141,2025-10-20,1,1,2,1,2.9900649591247,-0.6542514761773002,0.20124665582213502,0.0,0,kognition,1.7353345284312,0,0,0,,,0.58036489123308,0.10643085034257,0.28652846723075,0.23051807041907,0.42718416964422,0.47692739623724,0.32658716896938
764,745,1142,2025-10-20,1,1,2,1,3.8905038385904,0.9004388794657001,0.2758051671268748,0.0,0,kognition,1.9316956848234,1,0,1,weitgehend,,0.49651428190865,0.053043559070364,0.10570725339821,0.35304187399171,0.46146449087851,0.44283837987998,0.45363742432729
765,745,1143,2025-10-20,1,1,2,1,4.4336617364237,0.5431578978332996,0.164419033503355,0.0,0,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
263,314,429,2025-10-21,1,1,3,1,4.625382459712,0.19172072328830048,0.18854996587053421,0.0,1,regulation,2.277567118539,1,0,1,stets,,0.41206440660338,0.076103306416224,0.056677556557064,0.41773809565796,0.4613570321833,0.43746573804472,0.49240516094084
264,314,430,2025-10-21,1,1,3,1,3.1172442691244,-1.5081381905876001,0.4988443335274033,0.0,1,kognition,2.1688746734496,0,0,0,,,0.69576444081953,0.0,0.16369007378504,0.15193693723741,0.48658802563816,0.43032265210642,0.20995395265513
265,314,431,2025-10-21,1,1,3,1,3.5717878102127,0.4545435410883001,0.24375194921941667,0.0,0,kognition,1.8941985677148,0,0,0,,,0.5303207707611,0.0025796929428273,0.21368847062502,0.26998418773395,0.48896612273076,0.52657343227264,0.289527119649
266,314,432,2025-10-21,1,1,3,1,2.6261746889041,-0.9456131213085999,0.5605370811796571,0.0,1,motivation,1.2623925324906,0,0,0,,,0.41358193012077,0.4120300862581,0.035560809429602,0.48069449868637,0.29942201539725,0.42667263452277,0.39387653764832
267,314,433,2025-10-21,1,1,3,1,3.6856067041269,1.0594320152227996,0.3574181251935412,0.0,1,kognition,2.1107934644134,1,0,1,weitgehend,,0.5727110640805,0.23541902145029,0.25560735813441,0.39136333009483,0.38505679553671,0.38612816516834,0.31734905313491
304,345,487,2025-10-21,1,3,42,1,3.0906410220045,-0.5949656821223996,0.2454286584046408,0.0,1,performanz,1.5072340371522,2,1,1,"nur, teilweise",teilweise,0.46922370585666,0.077011763893507,0.23510808419298,0.4219273012279,0.34983980019771,0.48767525884388,0.42470969885431
305,345,488,2025-10-21,1,3,42,1,4.1616133039273,1.0709722819228,0.1510388414641459,0.0,1,kognition,2.011929137674,0,0,0,,,0.48344816210909,0.20080164681871,0.27099058310345,0.38581826094179,0.38712272450863,0.43259694091758,0.4082352552731
306,345,489,2025-10-21,1,3,42,1,1.3025838667872,-2.8590294371401,0.6046851372729846,0.0,1,motivation,0.69981913800531,1,0,1,weniger,,0.36115172343753,0.5163664375442,0.47059949911277,0.53725044762523,0.18827947253543,0.22451528516508,0.083436058304641
307,345,490,2025-10-21,1,3,42,1,2.8941916929599,1.5916078261726998,0.8252149913490906,0.0,1,kognition,1.7575648543691,2,0,1,"nur, vereinzelt",,0.60727103388972,0.028928445867643,0.10674965943156,0.29884034758578,0.44607402462506,0.44638581037106,0.36253931618783
308,345,491,2025-10-21,1,3,42,1,3.6856067041269,0.791415011167,0.2897380057896007,0.0,0,kognition,2.1107934644134,1,0,1,weitgehend,,0.5727110640805,0.23541902145029,0.25560735813441,0.39136333009483,0.38505679553671,0.38612816516834,0.31734905313491
369,384,571,2025-10-21,1,4,15,1,4.5039203437359,0.8183136396090003,0.2086345303738807,0.0,1,performanz,2.1625397852702,0,0,0,,,0.43533203634603,0.17064144437225,0.24094742665989,0.42185314901355,0.37315321830169,0.48014503338796,0.41900448192064
370,384,572,2025-10-21,1,4,15,1,3.8229300313861,-0.6809903123498002,0.18678609628586906,0.0,1,kognition,2.0311230831007,0,0,0,,,0.5312987037268,0.20795513229951,0.31164531269073,0.34246928522452,0.41648835124838,0.41913366222758,0.33305785235829
371,384,573,2025-10-21,1,4,15,1,2.3428052989296,-1.4801247324565,0.31986257211269276,0.0,1,methodik,1.3071304723696,2,0,1,"eher, selten",,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073
372,384,574,2025-10-21,1,4,15,1,2.0764094036694,-0.2663958952601999,0.20476364927813034,0.0,1,kognition,1.3594756108737,2,0,1,"nur, bedingt",,0.65472110714788,0.0411942834592,0.14735318777538,0.20047884616811,0.51221333793673,0.35710134265216,0.34328569549333
373,384,575,2025-10-21,1,4,15,1,4.4336617364237,2.3572523327542996,0.31571520618530796,0.0,0,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
411,419,621,2025-10-21,1,2,5,1,4.5039203437359,0.07025860731220046,0.17916839531030146,0.0,1,performanz,2.1625397852702,0,0,0,,,0.43533203634603,0.17064144437225,0.24094742665989,0.42185314901355,0.37315321830169,0.48014503338796,0.41900448192064
412,419,622,2025-10-21,1,2,5,1,3.8229300313861,-0.6809903123498002,0.18678609628586906,0.0,1,kognition,2.0311230831007,0,0,0,,,0.5312987037268,0.20795513229951,0.31164531269073,0.34246928522452,0.41648835124838,0.41913366222758,0.33305785235829
413,419,623,2025-10-21,1,2,5,1,2.3428052989296,-1.4801247324565,0.31986257211269276,0.0,1,methodik,1.3071304723696,2,0,1,"eher, selten",,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073
414,419,624,2025-10-21,1,2,5,1,2.0764094036694,-0.2663958952601999,0.20476364927813034,0.0,1,kognition,1.3594756108737,2,0,1,"nur, bedingt",,0.65472110714788,0.0411942834592,0.14735318777538,0.20047884616811,0.51221333793673,0.35710134265216,0.34328569549333
415,419,625,2025-10-21,1,2,5,1,4.4336617364237,2.3572523327542996,0.31571520618530796,0.0,0,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
459,439,677,2025-10-21,1,2,8,1,4.4145152628884,-0.019146473535299968,0.16907714528653944,0.0,1,performanz,2.0870902816588,1,0,1,weniger,,0.43968804871547,0.17418202291411,0.23306809459268,0.42217648532543,0.37570820245601,0.47277796758904,0.42320341528376
460,439,678,2025-10-21,1,2,8,1,3.2578547618,-1.1566605010883997,0.27603406430200367,0.0,1,kognition,1.8346726067272,0,0,0,,,0.56315186199242,0.031352009134577,0.21853304168741,0.26739485678908,0.44746296860024,0.50787483501136,0.32319380690867
461,439,680,2025-10-21,1,2,8,1,4.0578127668032,0.7999580050031998,0.3689499455847667,0.0,0,kognition,1.7468429863796,1,0,1,oftmals,,0.43048774842273,0.28241639133245,0.31314652429469,0.41780346808517,0.36786569284546,0.40358753700582,0.40507752344252
462,439,681,2025-10-21,1,2,8,1,3.1492118583832,-0.90860090842,0.39084849030456476,0.0,0,kognition,1.8515721846579,1,0,1,wenig,,0.58794593328796,0.015904736151126,0.19002988281868,0.28714245259574,0.39675344827274,0.52855286700544,0.31419212553827
1964,1469,2536,2025-10-21,1,2,7,1,3.6941165863736,0.5449047279904002,0.4202708477705744,0.0,1,motivation,1.7470306227058,1,0,1,eher,,0.35861772438682,0.24073354711313,0.23271670472127,0.47292115791323,0.38161039047148,0.41343649431098,0.4680465381299
1965,1469,2537,2025-10-21,1,2,7,1,4.4247995695105,0.7306829831369002,0.46520055098362983,0.0,1,kognition,2.7431027601632,0,0,0,,,0.61993690735636,0.028768242753371,0.20958625007286,0.24606156155614,0.50280793819869,0.42502155926261,0.27733420685918
1966,1469,2538,2025-10-21,1,2,7,1,4.2358001921728,-0.18899937733770056,0.2295003322589144,0.0,0,kognition,2.2035645934457,0,0,0,,,0.52022269494454,0.045510725452022,0.10306308108279,0.34884460310921,0.47727058198715,0.43904963315455,0.41764345474095
1967,1469,2539,2025-10-21,1,2,7,1,2.4341848557115,-1.8016153364612997,0.4972256274960941,0.0,0,kognition,1.6229685506471,1,0,1,nur,,0.66673731843571,0.21912174607937,0.35097387488206,0.27562483783569,0.42556546979113,0.34883221564476,0.0741430813778
1968,1469,2540,2025-10-21,1,2,7,1,3.5017444958452,1.0675596401337,0.5529562460775319,0.0,1,motivation,1.7458338296571,0,0,0,,,0.34469658567642,0.26112979820776,0.24928452739593,0.49855974533009,0.35845155720786,0.43144183162675,0.43319235068464
631,655,961,2025-10-22,1,3,10,1,3.1988921097457,-0.30285238609950005,0.43163434416673163,0.0,1,kognition,1.919667488646,0,0,0,,,0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813
632,655,962,2025-10-22,1,3,10,-1,2.9653595495889,-0.2335325601567999,1.927101426664516,2.0,1,regulation,-1.712806806005,1,0,1,stark,,-0.20219386541625,-0.18069038041423,-0.29327587606756,-0.36969931156883,-0.2554656660155,-0.55216433394578,-0.57760315446769
633,655,963,2025-10-22,1,3,10,1,2.9201146689021,-0.045244880686800215,1.9671611447726673,2.0,1,performanz,1.908251777238,1,0,1,sehr,,0.40790346033823,0.025206114320241,0.21220241072225,0.37614643107652,0.29412015978366,0.65348298227126,0.36456809048078
634,655,964,2025-10-22,1,3,10,1,3.6130190037089,0.6929043348068,0.28863151130982806,0.0,1,motivation,1.8934141982597,0,0,0,,,0.39519609169617,0.022142086298747,0.27097533602843,0.52405175721425,0.30923960994252,0.43341160873097,0.4602082199323
756,744,1134,2025-10-22,1,3,2,1,4.9394420737157,1.3264230700068,0.24543953654412784,0.0,1,kognition,2.4326861730502,0,0,0,,,0.49250122012423,0.065627662434388,0.11087900069211,0.40607281181281,0.40499815995921,0.44606679359696,0.46145761870759
