id,zeitpunkt,lehrkraft_id,gruppe_id,teilnehmer_id,from_cluster,to_cluster,delta_norm,threshold,cluster_change,polaritaetswechsel,dominanzwechsel,dominante_dimension_alt,dominante_dimension_neu
546,2025-11-04 17:10:00,1,2,9,0,0,1.5519098571333971,2.6079086913307465,0,0,1,kognition,regulation
547,2025-11-04 17:10:00,1,2,9,0,0,2.148498155569589,2.6079086913307465,0,0,1,regulation,kognition
1836,2025-11-11 17:10:00,1,2,9,0,0,1.8175511280573502,2.6079086913307465,0,0,1,kognition,performanz
1837,2025-11-11 17:10:00,1,2,9,0,0,1.153932038080011,2.6079086913307465,0,0,1,performanz,kognition
1838,2025-11-11 17:10:00,1,2,9,0,0,1.4608006416181205,2.6079086913307465,0,0,1,kognition,regulation
1827,2025-11-18 17:10:00,1,2,9,0,0,1.6196060245675814,2.6079086913307465,0,0,1,regulation,kognition
1829,2025-11-18 17:10:00,1,2,9,0,0,1.6125713538808597,2.6079086913307465,0,0,1,kognition,motivation
1830,2025-11-18 17:10:00,1,2,9,0,0,1.738230184360965,2.6079086913307465,0,0,1,motivation,regulation
1818,2025-11-25 17:10:00,1,2,9,0,0,0.6707351676655359,2.6079086913307465,0,0,1,regulation,kognition
1820,2025-11-25 17:10:00,1,2,9,0,0,1.5402026652128749,2.6079086913307465,0,0,1,kognition,performanz
1821,2025-11-25 17:10:00,1,2,9,0,0,1.4066146844394425,2.6079086913307465,0,0,1,performanz,kognition
1810,2025-12-02 17:10:00,1,2,9,0,0,2.0829838936938634,2.6079086913307465,0,0,1,kognition,motivation
1811,2025-12-02 17:10:00,1,2,9,0,0,2.084263557766258,2.6079086913307465,0,0,1,motivation,performanz
1812,2025-12-02 17:10:00,1,2,9,0,0,1.5002973272833853,2.6079086913307465,0,0,1,performanz,regulation
1799,2025-12-09 17:10:00,1,2,9,0,0,1.619116027361259,2.6079086913307465,0,0,1,regulation,performanz
1800,2025-12-09 17:10:00,1,2,9,0,0,1.6956059669299968,2.6079086913307465,0,0,1,performanz,kognition
1803,2025-12-09 17:10:00,1,2,9,0,0,1.6401089136647293,2.6079086913307465,0,0,1,kognition,performanz
181,2025-10-07 17:10:00,1,2,13,0,0,1.2083735918105045,1.5567359497545283,0,0,1,regulation,kognition
182,2025-10-07 17:10:00,1,2,13,0,0,1.4263088827298085,1.5567359497545283,0,0,1,kognition,performanz
183,2025-10-07 17:10:00,1,2,13,0,0,1.5791230298556462,1.5567359497545283,0,0,1,performanz,regulation
126,2025-09-01 17:10:00,1,2,16,0,0,1.161396496533734,2.0526338812839615,0,0,1,performanz,kognition
127,2025-09-01 17:10:00,1,2,16,0,0,1.8366090776902866,2.0526338812839615,0,0,1,kognition,regulation
128,2025-09-01 17:10:00,1,2,16,0,0,1.9236900610258652,2.0526338812839615,0,0,1,regulation,motivation
129,2025-09-01 17:10:00,1,2,16,0,0,1.5701894471187876,2.0526338812839615,0,0,1,motivation,kognition
118,2025-09-08 17:10:00,1,2,16,0,0,1.9724283887279848,2.0526338812839615,0,0,1,kognition,regulation
119,2025-09-08 17:10:00,1,2,16,0,0,1.6648826106001597,2.0526338812839615,0,0,1,regulation,performanz
106,2025-09-15 17:10:00,1,2,16,0,0,1.4314068249477216,2.0526338812839615,0,0,1,performanz,kognition
108,2025-09-15 17:10:00,1,2,16,0,0,0.7587783796839729,2.0526338812839615,0,0,1,kognition,performanz
109,2025-09-15 17:10:00,1,2,16,0,1,3.380161351878041,2.0526338812839615,1,0,1,performanz,sozial
110,2025-09-15 17:10:00,1,2,16,1,0,3.009530819796163,2.0526338812839615,1,0,1,sozial,kognition
104,2025-09-22 17:10:00,1,2,16,0,0,1.3852435387102142,2.0526338812839615,0,0,1,kognition,performanz
105,2025-09-22 17:10:00,1,2,16,0,0,1.421467974528523,2.0526338812839615,0,0,1,performanz,kognition
93,2025-09-29 17:10:00,1,2,16,0,0,2.067723964309623,2.0526338812839615,0,0,0,kognition,kognition
94,2025-09-29 17:10:00,1,2,16,0,0,1.4681288329610196,2.0526338812839615,0,0,1,kognition,performanz
96,2025-09-29 17:10:00,1,2,16,0,0,1.43104726361556,2.0526338812839615,0,0,1,performanz,kognition
97,2025-09-29 17:10:00,1,2,16,0,0,2.515376938581687,2.0526338812839615,0,0,0,kognition,kognition
87,2025-10-20 17:10:00,1,2,16,0,0,2.3540797651686525,2.0526338812839615,0,0,1,kognition,regulation
88,2025-10-20 17:10:00,1,2,16,0,0,0.8184047611251545,2.0526338812839615,0,0,1,regulation,performanz
75,2025-10-27 17:10:00,1,2,16,0,0,1.5733462082032048,2.0526338812839615,0,0,1,performanz,kognition
78,2025-10-27 17:10:00,1,2,16,0,0,1.1632948123996458,2.0526338812839615,0,0,1,kognition,performanz
68,2025-11-03 17:10:00,1,2,16,0,0,2.3485229379071444,2.0526338812839615,0,0,1,performanz,regulation
69,2025-11-03 17:10:00,1,2,16,0,0,1.5612004997450992,2.0526338812839615,0,0,1,regulation,kognition
70,2025-11-03 17:10:00,1,2,16,0,0,1.4585900713435713,2.0526338812839615,0,0,1,kognition,methodik
71,2025-11-03 17:10:00,1,2,16,0,0,1.1219895015408232,2.0526338812839615,0,0,1,methodik,kognition
1060,2025-11-10 17:10:00,1,2,16,0,0,1.446221170985541,2.0526338812839615,0,0,1,kognition,methodik
1061,2025-11-10 17:10:00,1,2,16,0,0,1.209775882425787,2.0526338812839615,0,0,1,methodik,kognition
1062,2025-11-10 17:10:00,1,2,16,0,0,1.0567767258216962,2.0526338812839615,0,0,1,kognition,performanz
1044,2025-11-24 17:10:00,1,2,16,0,0,1.2668592197243471,2.0526338812839615,0,0,1,performanz,kognition
1048,2025-11-24 17:10:00,1,2,16,0,0,1.7821376457173936,2.0526338812839615,0,0,1,kognition,regulation
1035,2025-12-01 17:10:00,1,2,16,0,0,1.1942892750925211,2.0526338812839615,0,0,1,regulation,kognition
1037,2025-12-01 17:10:00,1,2,16,0,0,1.3512322343939642,2.0526338812839615,0,0,1,kognition,regulation
1038,2025-12-01 17:10:00,1,2,16,0,0,1.4835531466992238,2.0526338812839615,0,0,1,regulation,kognition
1039,2025-12-01 17:10:00,1,2,16,0,0,0.9911396134216461,2.0526338812839615,0,0,1,kognition,performanz
1027,2025-12-08 17:10:00,1,2,16,0,0,1.2138164432819651,2.0526338812839615,0,0,1,performanz,regulation
1029,2025-12-08 17:10:00,1,2,16,0,0,1.3121126777007612,2.0526338812839615,0,0,1,regulation,kognition
58,2025-09-01 17:10:00,1,2,20,0,0,1.0918165659048822,2.9897062045635265,0,0,1,performanz,kognition
59,2025-09-01 17:10:00,1,2,20,0,0,0.8011901998027852,2.9897062045635265,0,0,1,kognition,performanz
61,2025-09-01 17:10:00,1,2,20,0,0,1.9309024071200862,2.9897062045635265,0,0,1,performanz,kognition
47,2025-09-08 17:10:00,1,2,20,0,0,1.6174187131508206,2.9897062045635265,0,0,1,kognition,performanz
48,2025-09-08 17:10:00,1,2,20,0,0,1.614539679066596,2.9897062045635265,0,0,1,performanz,kognition
51,2025-09-08 17:10:00,1,2,20,0,0,2.476841593561246,2.9897062045635265,0,0,1,kognition,methodik
39,2025-09-15 17:10:00,1,2,20,0,0,0.9986294855845181,2.9897062045635265,0,0,1,methodik,performanz
40,2025-09-15 17:10:00,1,2,20,0,0,1.2544705546101893,2.9897062045635265,0,0,1,performanz,kognition
41,2025-09-15 17:10:00,1,2,20,0,0,1.0741119122431273,2.9897062045635265,0,0,1,kognition,performanz
42,2025-09-15 17:10:00,1,2,20,0,0,1.604050668969938,2.9897062045635265,0,0,1,performanz,kognition
43,2025-09-15 17:10:00,1,2,20,0,0,1.6939354141481342,2.9897062045635265,0,0,1,kognition,regulation
31,2025-09-22 17:10:00,1,2,20,0,0,1.652284787660357,2.9897062045635265,0,0,1,regulation,kognition
33,2025-09-22 17:10:00,1,2,20,0,0,0.8113776029501514,2.9897062045635265,0,0,1,kognition,performanz
22,2025-09-29 17:10:00,1,2,20,0,0,2.931458712648135,2.9897062045635265,0,0,1,performanz,kognition
24,2025-09-29 17:10:00,1,2,20,0,1,8.282500382486289,2.9897062045635265,1,1,1,kognition,regulation
25,2025-09-29 17:10:00,1,2,20,1,0,7.142860171820776,2.9897062045635265,1,1,1,regulation,kognition
18,2025-10-20 17:10:00,1,2,20,0,0,2.0320404944683346,2.9897062045635265,0,0,1,kognition,motivation
20,2025-10-20 17:10:00,1,2,20,0,0,1.2655002624028298,2.9897062045635265,0,0,1,motivation,performanz
6,2025-10-27 17:10:00,1,2,20,0,0,1.3831308151302684,2.9897062045635265,0,0,1,performanz,kognition
7,2025-10-27 17:10:00,1,2,20,0,0,0.8699759964281336,2.9897062045635265,0,0,1,kognition,performanz
9,2025-10-27 17:10:00,1,2,20,0,0,1.705594571513802,2.9897062045635265,0,0,1,performanz,kognition
10,2025-10-27 17:10:00,1,2,20,0,0,1.0649359795109152,2.9897062045635265,0,0,1,kognition,regulation
1,2025-11-03 17:10:00,1,2,20,0,0,2.0009470871169412,2.9897062045635265,0,0,1,regulation,kognition
2,2025-11-03 17:10:00,1,2,20,0,0,0.5502574598382348,2.9897062045635265,0,0,1,kognition,methodik
3,2025-11-03 17:10:00,1,2,20,0,0,1.8320269337795645,2.9897062045635265,0,0,1,methodik,performanz
4,2025-11-03 17:10:00,1,2,20,0,0,1.94897278039507,2.9897062045635265,0,0,1,performanz,kognition
5,2025-11-03 17:10:00,1,2,20,0,0,1.5535166100492157,2.9897062045635265,0,0,1,kognition,regulation
1585,2025-11-10 17:10:00,1,2,20,0,0,1.9684936863481304,2.9897062045635265,0,0,1,regulation,kognition
1588,2025-11-10 17:10:00,1,2,20,0,0,1.6735423463233696,2.9897062045635265,0,0,1,kognition,performanz
1575,2025-11-17 17:10:00,1,2,20,0,0,1.4172774443586613,2.9897062045635265,0,0,1,performanz,kognition
1578,2025-11-17 17:10:00,1,2,20,0,0,1.3998132282001619,2.9897062045635265,0,0,1,kognition,performanz
1570,2025-11-24 17:10:00,1,2,20,0,0,1.426335337957144,2.9897062045635265,0,0,1,performanz,kognition
1571,2025-11-24 17:10:00,1,2,20,0,0,2.4860685186689477,2.9897062045635265,0,0,1,kognition,regulation
1572,2025-11-24 17:10:00,1,2,20,0,0,1.3115325989338846,2.9897062045635265,0,0,1,regulation,kognition
1573,2025-11-24 17:10:00,1,2,20,0,0,1.248862694677293,2.9897062045635265,0,0,1,kognition,performanz
1563,2025-12-01 17:10:00,1,2,20,0,0,2.2239578483029687,2.9897062045635265,0,0,1,performanz,kognition
1564,2025-12-01 17:10:00,1,2,20,0,0,1.0207126181860808,2.9897062045635265,0,0,1,kognition,performanz
1565,2025-12-01 17:10:00,1,2,20,0,0,1.604050668969938,2.9897062045635265,0,0,1,performanz,kognition
1557,2025-12-08 17:10:00,1,2,20,0,0,1.095259266826998,2.9897062045635265,0,0,1,kognition,performanz
1559,2025-12-08 17:10:00,1,2,20,0,0,1.5619701458335156,2.9897062045635265,0,0,1,performanz,regulation
1560,2025-12-08 17:10:00,1,2,20,0,0,1.7179308722071203,2.9897062045635265,0,0,1,regulation,performanz
166,2025-09-01 17:10:00,1,2,21,0,0,1.203670678046946,2.5133990667534087,0,0,1,regulation,kognition
168,2025-09-01 17:10:00,1,2,21,0,0,1.7821376457173936,2.5133990667534087,0,0,1,kognition,regulation
159,2025-09-08 17:10:00,1,2,21,0,0,1.2479647723240461,2.5133990667534087,0,0,1,regulation,performanz
161,2025-09-08 17:10:00,1,2,21,0,0,1.908484237029131,2.5133990667534087,0,0,1,performanz,kognition
162,2025-09-08 17:10:00,1,2,21,0,0,1.7313797609225379,2.5133990667534087,0,0,1,kognition,performanz
154,2025-09-15 17:10:00,1,2,21,0,0,1.7971317371416353,2.5133990667534087,0,0,1,performanz,kognition
155,2025-09-15 17:10:00,1,2,21,0,0,1.3733632387666506,2.5133990667534087,0,0,1,kognition,methodik
156,2025-09-15 17:10:00,1,2,21,0,0,3.362425556864464,2.5133990667534087,0,0,1,methodik,motivation
157,2025-09-15 17:10:00,1,2,21,0,1,1.6294767385539102,2.5133990667534087,1,0,1,motivation,performanz
150,2025-09-22 17:10:00,1,2,21,1,0,3.6087157057074393,2.5133990667534087,1,0,0,performanz,performanz
152,2025-09-22 17:10:00,1,2,21,0,0,1.5181137084695895,2.5133990667534087,0,0,1,performanz,regulation
145,2025-09-29 17:10:00,1,2,21,0,0,0.9782942598973718,2.5133990667534087,0,0,1,regulation,performanz
146,2025-09-29 17:10:00,1,2,21,0,0,1.4985974906091613,2.5133990667534087,0,0,1,performanz,kognition
147,2025-09-29 17:10:00,1,2,21,0,0,2.5715713842571377,2.5133990667534087,0,0,1,kognition,motivation
148,2025-09-29 17:10:00,1,2,21,0,0,2.070801863389156,2.5133990667534087,0,0,1,motivation,kognition
140,2025-10-20 17:10:00,1,2,21,0,0,1.5616480591358806,2.5133990667534087,0,0,1,kognition,performanz
141,2025-10-20 17:10:00,1,2,21,0,0,1.4985974906091613,2.5133990667534087,0,0,1,performanz,kognition
142,2025-10-20 17:10:00,1,2,21,0,0,1.9699819477831864,2.5133990667534087,0,0,1,kognition,regulation
143,2025-10-20 17:10:00,1,2,21,0,0,0.7810298220778484,2.5133990667534087,0,0,1,regulation,performanz
144,2025-10-20 17:10:00,1,2,21,0,0,1.3262847836338427,2.5133990667534087,0,0,1,performanz,kognition
138,2025-10-27 17:10:00,1,2,21,0,0,1.7519138403220837,2.5133990667534087,0,0,1,kognition,methodik
130,2025-11-03 17:10:00,1,2,21,0,0,1.000597118099966,2.5133990667534087,0,0,1,methodik,kognition
131,2025-11-03 17:10:00,1,2,21,0,0,0.7375563096369632,2.5133990667534087,0,0,1,kognition,performanz
132,2025-11-03 17:10:00,1,2,21,0,0,1.609787358965027,2.5133990667534087,0,0,1,performanz,kognition
133,2025-11-03 17:10:00,1,2,21,0,0,1.3665143561594404,2.5133990667534087,0,0,1,kognition,motivation
134,2025-11-03 17:10:00,1,2,21,0,0,1.3299992473988684,2.5133990667534087,0,0,1,motivation,kognition
1101,2025-11-10 17:10:00,1,2,21,0,0,1.3677552124744483,2.5133990667534087,0,0,1,kognition,performanz
1102,2025-11-10 17:10:00,1,2,21,0,0,1.2506382955102322,2.5133990667534087,0,0,1,performanz,kognition
1103,2025-11-10 17:10:00,1,2,21,0,1,4.439405098689788,2.5133990667534087,1,1,1,kognition,performanz
1096,2025-11-17 17:10:00,1,2,21,1,0,5.818086191334646,2.5133990667534087,1,1,0,performanz,performanz
1097,2025-11-17 17:10:00,1,2,21,0,0,1.2150958643866292,2.5133990667534087,0,0,1,performanz,kognition
1094,2025-11-24 17:10:00,1,2,21,0,0,1.5033485662403705,2.5133990667534087,0,0,1,kognition,performanz
1095,2025-11-24 17:10:00,1,2,21,0,0,1.3276216289068883,2.5133990667534087,0,0,1,performanz,motivation
1089,2025-12-01 17:10:00,1,2,21,0,0,2.032167386052938,2.5133990667534087,0,0,1,motivation,performanz
1090,2025-12-01 17:10:00,1,2,21,0,0,1.2727164067969101,2.5133990667534087,0,0,1,performanz,motivation
1091,2025-12-01 17:10:00,1,2,21,0,0,1.0892276847554565,2.5133990667534087,0,0,1,motivation,performanz
1082,2025-12-08 17:10:00,1,2,21,0,0,1.1374738540719453,2.5133990667534087,0,0,1,performanz,kognition
1084,2025-12-08 17:10:00,1,2,21,0,0,1.2563825264613644,2.5133990667534087,0,0,1,kognition,performanz
1085,2025-12-08 17:10:00,1,2,21,0,0,1.2159085552018452,2.5133990667534087,0,0,1,performanz,kognition
2880,2025-10-07 17:10:00,1,2,22,0,0,0.9403208573527305,1.8665533523581295,0,0,1,regulation,kognition
2881,2025-10-07 17:10:00,1,2,22,0,0,1.2972351155109552,1.8665533523581295,0,0,1,kognition,performanz
2882,2025-10-07 17:10:00,1,2,22,0,0,1.35687510761522,1.8665533523581295,0,0,1,performanz,kognition
2883,2025-10-07 17:10:00,1,2,22,0,0,2.1325097252236955,1.8665533523581295,0,0,1,kognition,performanz
242,2025-09-01 17:10:00,1,2,23,0,0,1.209858564805051,3.0253388336781333,0,0,1,performanz,kognition
243,2025-09-01 17:10:00,1,2,23,0,0,1.5053225276277578,3.0253388336781333,0,0,1,kognition,regulation
244,2025-09-01 17:10:00,1,2,23,0,0,1.774492529533874,3.0253388336781333,0,0,1,regulation,performanz
236,2025-09-15 17:10:00,1,2,23,0,0,0.8865317626192771,3.0253388336781333,0,0,1,performanz,motivation
237,2025-09-15 17:10:00,1,2,23,0,0,2.770239387229743,3.0253388336781333,0,0,1,motivation,kognition
238,2025-09-15 17:10:00,1,2,23,0,0,1.9116758125058735,3.0253388336781333,0,0,1,kognition,performanz
239,2025-09-15 17:10:00,1,2,23,0,0,2.338997140542338,3.0253388336781333,0,0,1,performanz,motivation
240,2025-09-15 17:10:00,1,2,23,0,0,2.457035920979145,3.0253388336781333,0,0,1,motivation,performanz
231,2025-09-22 17:10:00,1,2,23,0,0,1.5769593387090133,3.0253388336781333,0,0,1,performanz,kognition
232,2025-09-22 17:10:00,1,2,23,0,0,1.529234504163412,3.0253388336781333,0,0,1,kognition,performanz
233,2025-09-22 17:10:00,1,2,23,0,0,1.4477448568440128,3.0253388336781333,0,0,1,performanz,methodik
234,2025-09-22 17:10:00,1,2,23,0,0,1.5310878786415643,3.0253388336781333,0,0,1,methodik,motivation
235,2025-09-22 17:10:00,1,2,23,0,0,1.004989486815351,3.0253388336781333,0,0,1,motivation,performanz
226,2025-09-29 17:10:00,1,2,23,0,0,1.4547565082680305,3.0253388336781333,0,0,1,performanz,kognition
224,2025-10-20 17:10:00,1,2,23,0,0,1.052810467191793,3.0253388336781333,0,0,1,kognition,regulation
225,2025-10-20 17:10:00,1,2,23,0,0,1.8788337324590052,3.0253388336781333,0,0,1,regulation,motivation
217,2025-10-27 17:10:00,1,2,23,0,1,4.846461477577164,3.0253388336781333,1,1,1,motivation,performanz
218,2025-10-27 17:10:00,1,2,23,1,1,3.1193939305652263,3.0253388336781333,0,1,1,performanz,kognition
219,2025-10-27 17:10:00,1,2,23,1,0,2.7840892763677783,3.0253388336781333,1,0,1,kognition,performanz
220,2025-10-27 17:10:00,1,2,23,0,1,5.166655761039618,3.0253388336781333,1,1,0,performanz,performanz
215,2025-11-03 17:10:00,1,2,23,1,0,6.198265857607665,3.0253388336781333,1,1,1,performanz,regulation
216,2025-11-03 17:10:00,1,2,23,0,0,2.3344254730960157,3.0253388336781333,0,0,1,regulation,kognition
1872,2025-11-10 17:10:00,1,2,23,0,0,2.2320357657622347,3.0253388336781333,0,0,1,kognition,performanz
1873,2025-11-10 17:10:00,1,2,23,0,0,1.614539679066596,3.0253388336781333,0,0,1,performanz,kognition
1874,2025-11-10 17:10:00,1,2,23,0,0,3.0071026255027062,3.0253388336781333,0,0,1,kognition,motivation
1875,2025-11-10 17:10:00,1,2,23,0,0,2.0087447446760422,3.0253388336781333,0,0,1,motivation,performanz
1867,2025-11-17 17:10:00,1,2,23,0,0,1.694018271417613,3.0253388336781333,0,0,1,performanz,kognition
1869,2025-11-17 17:10:00,1,2,23,0,0,2.1116923186919245,3.0253388336781333,0,0,1,kognition,performanz
1870,2025-11-17 17:10:00,1,2,23,0,0,1.968799679292133,3.0253388336781333,0,0,1,performanz,kognition
1871,2025-11-17 17:10:00,1,2,23,0,0,1.1095156884627266,3.0253388336781333,0,0,1,kognition,regulation
1863,2025-11-24 17:10:00,1,2,23,0,0,1.2175683239153603,3.0253388336781333,0,0,1,regulation,performanz
1864,2025-11-24 17:10:00,1,2,23,0,0,1.425129119047169,3.0253388336781333,0,0,1,performanz,methodik
1865,2025-11-24 17:10:00,1,2,23,0,0,2.4377199018324247,3.0253388336781333,0,0,1,methodik,performanz
1866,2025-11-24 17:10:00,1,2,23,0,0,1.3159608464625894,3.0253388336781333,0,0,1,performanz,regulation
1859,2025-12-08 17:10:00,1,2,23,0,0,0.7075541414584833,3.0253388336781333,0,0,1,regulation,kognition
1861,2025-12-08 17:10:00,1,2,23,0,0,1.0731897939586483,3.0253388336781333,0,0,1,kognition,performanz
2202,2025-09-30 17:10:00,1,2,24,1,0,6.57887964095068,6.57887964095068,1,1,0,performanz,performanz
2203,2025-09-30 17:10:00,1,2,24,0,0,1.370517317515784,6.57887964095068,0,0,1,performanz,kognition
799,2025-09-03 15:35:00,1,3,2,0,0,2.684309782594907,2.4039837349437745,0,0,1,kognition,methodik
800,2025-09-03 15:35:00,1,3,2,0,0,1.903876949207981,2.4039837349437745,0,0,1,methodik,regulation
801,2025-09-03 15:35:00,1,3,2,0,0,1.8786314489082054,2.4039837349437745,0,0,1,regulation,performanz
802,2025-09-03 15:35:00,1,3,2,0,0,1.1739691099311471,2.4039837349437745,0,0,1,performanz,kognition
788,2025-09-17 15:35:00,1,3,2,0,0,1.1243041238561902,2.4039837349437745,0,0,1,kognition,performanz
789,2025-09-17 15:35:00,1,3,2,0,0,1.3506652449059964,2.4039837349437745,0,0,1,performanz,kognition
781,2025-09-24 15:35:00,1,3,2,0,0,1.4958183648879697,2.4039837349437745,0,0,1,kognition,methodik
782,2025-09-24 15:35:00,1,3,2,0,0,1.1185569855547748,2.4039837349437745,0,0,1,methodik,regulation
771,2025-10-01 15:35:00,1,3,2,0,0,1.7469868852556611,2.4039837349437745,0,0,1,regulation,kognition
772,2025-10-01 15:35:00,1,3,2,0,0,0.8859717179711148,2.4039837349437745,0,0,1,kognition,performanz
756,2025-10-22 15:35:00,1,3,2,0,0,0.8502842324488536,2.4039837349437745,0,0,1,performanz,kognition
759,2025-10-22 15:35:00,1,3,2,0,0,1.8595379986403158,2.4039837349437745,0,0,1,kognition,performanz
760,2025-10-22 15:35:00,1,3,2,0,0,0.9625538635608657,2.4039837349437745,0,0,1,performanz,regulation
743,2025-10-29 15:35:00,1,3,2,0,0,1.3777454224331964,2.4039837349437745,0,0,1,regulation,kognition
744,2025-10-29 15:35:00,1,3,2,0,0,0.9939632335466313,2.4039837349437745,0,0,1,kognition,methodik
745,2025-10-29 15:35:00,1,3,2,0,0,0.8062148420903372,2.4039837349437745,0,0,1,methodik,regulation
746,2025-10-29 15:35:00,1,3,2,0,0,1.4393586675401002,2.4039837349437745,0,0,1,regulation,performanz
736,2025-11-05 15:35:00,1,3,2,0,0,1.8760914292347333,2.4039837349437745,0,0,1,performanz,motivation
737,2025-11-05 15:35:00,1,3,2,0,0,2.088917426383702,2.4039837349437745,0,0,1,motivation,kognition
1224,2025-11-12 15:35:00,1,3,2,0,0,0.9871645993780824,2.4039837349437745,0,0,1,kognition,performanz
1225,2025-11-12 15:35:00,1,3,2,0,0,1.071150137243917,2.4039837349437745,0,0,1,performanz,kognition
1226,2025-11-12 15:35:00,1,3,2,0,0,0.8263345796896171,2.4039837349437745,0,0,1,kognition,regulation
1227,2025-11-12 15:35:00,1,3,2,0,0,1.1551947509307796,2.4039837349437745,0,0,1,regulation,motivation
1210,2025-11-26 15:35:00,1,3,2,0,0,1.1735786762350546,2.4039837349437745,0,0,1,motivation,performanz
1211,2025-11-26 15:35:00,1,3,2,0,0,1.0216018686596535,2.4039837349437745,0,0,1,performanz,kognition
1212,2025-11-26 15:35:00,1,3,2,0,0,3.441302783083457,2.4039837349437745,0,0,1,kognition,motivation
1201,2025-12-03 15:35:00,1,3,2,0,0,3.551937518179555,2.4039837349437745,0,0,1,motivation,kognition
1202,2025-12-03 15:35:00,1,3,2,0,0,1.2742884966126147,2.4039837349437745,0,0,1,kognition,methodik
1204,2025-12-03 15:35:00,1,3,2,0,0,3.210753558431504,2.4039837349437745,0,0,1,methodik,motivation
1192,2025-12-10 15:35:00,1,3,2,0,0,3.030797900157652,2.4039837349437745,0,0,1,motivation,kognition
1194,2025-12-10 15:35:00,1,3,2,0,0,3.0017410988148483,2.4039837349437745,0,0,0,kognition,kognition
1195,2025-12-10 15:35:00,1,3,2,0,0,3.429046387634511,2.4039837349437745,0,0,0,kognition,kognition
1185,2026-01-21 15:35:00,1,3,2,0,0,1.1673204249577471,2.4039837349437745,0,0,1,kognition,performanz
1187,2026-01-21 15:35:00,1,3,2,0,0,1.4720717981473417,2.4039837349437745,0,0,1,performanz,kognition
710,2025-09-24 15:35:00,1,3,4,0,0,1.033803928212116,2.2475831527567403,0,0,1,kognition,performanz
711,2025-09-24 15:35:00,1,3,4,0,0,0.8864587069536695,2.2475831527567403,0,0,1,performanz,kognition
712,2025-09-24 15:35:00,1,3,4,0,0,2.1317422165259514,2.2475831527567403,0,0,1,kognition,regulation
685,2025-11-05 15:35:00,1,3,4,0,0,1.3027520327621385,2.2475831527567403,0,0,1,regulation,performanz
686,2025-11-05 15:35:00,1,3,4,0,0,2.4807838456676885,2.2475831527567403,0,0,1,performanz,kognition
687,2025-11-05 15:35:00,1,3,4,0,0,2.118105696296652,2.2475831527567403,0,0,1,kognition,motivation
689,2025-11-05 15:35:00,1,3,4,0,0,2.3231434974608876,2.2475831527567403,0,0,1,motivation,kognition
891,2025-09-03 15:35:00,1,3,6,0,0,0.5502574598382348,3.184981966794169,0,0,1,kognition,methodik
892,2025-09-03 15:35:00,1,3,6,0,1,6.905470421739643,3.184981966794169,1,1,1,methodik,performanz
893,2025-09-03 15:35:00,1,3,6,1,0,5.505588330174353,3.184981966794169,1,1,1,performanz,kognition
882,2025-09-10 15:35:00,1,3,6,0,0,3.021800344410724,3.184981966794169,0,0,1,kognition,motivation
883,2025-09-10 15:35:00,1,3,6,0,0,1.469022772756927,3.184981966794169,0,0,1,motivation,kognition
884,2025-09-10 15:35:00,1,3,6,0,0,1.166972109112996,3.184981966794169,0,0,1,kognition,performanz
867,2025-09-24 15:35:00,1,3,6,0,0,1.79275308867841,3.184981966794169,0,0,1,performanz,regulation
868,2025-09-24 15:35:00,1,3,6,0,0,1.6539999771225753,3.184981966794169,0,0,1,regulation,methodik
869,2025-09-24 15:35:00,1,3,6,0,0,0.8759906800505766,3.184981966794169,0,0,1,methodik,kognition
857,2025-10-01 15:35:00,1,3,6,0,0,2.0965314635349905,3.184981966794169,0,0,1,kognition,performanz
858,2025-10-01 15:35:00,1,3,6,0,0,1.1946822216429656,3.184981966794169,0,0,1,performanz,kognition
859,2025-10-01 15:35:00,1,3,6,0,0,2.939399902867887,3.184981966794169,0,0,1,kognition,motivation
860,2025-10-01 15:35:00,1,3,6,0,0,2.066518100727577,3.184981966794169,0,0,1,motivation,kognition
856,2025-10-22 15:35:00,1,3,6,0,0,3.281106708087703,3.184981966794169,0,0,1,kognition,motivation
839,2025-10-29 15:35:00,1,3,6,0,0,1.7215093135027941,3.184981966794169,0,0,1,motivation,performanz
840,2025-10-29 15:35:00,1,3,6,0,0,1.7174522583052996,3.184981966794169,0,0,1,performanz,motivation
841,2025-10-29 15:35:00,1,3,6,0,0,2.1091343625304475,3.184981966794169,0,0,1,motivation,kognition
842,2025-10-29 15:35:00,1,3,6,0,0,1.5708126995587846,3.184981966794169,0,0,1,kognition,regulation
843,2025-10-29 15:35:00,1,3,6,0,1,4.911645703508246,3.184981966794169,1,1,0,regulation,regulation
830,2025-11-05 15:35:00,1,3,6,1,0,5.4789722441230815,3.184981966794169,1,1,1,regulation,kognition
832,2025-11-05 15:35:00,1,3,6,0,0,3.194692710349347,3.184981966794169,0,0,0,kognition,kognition
833,2025-11-05 15:35:00,1,3,6,0,0,1.3935848609919799,3.184981966794169,0,0,1,kognition,motivation
834,2025-11-05 15:35:00,1,3,6,0,0,1.9260677454721076,3.184981966794169,0,0,1,motivation,kognition
1441,2025-11-12 15:35:00,1,3,6,0,0,1.9141647019427437,3.184981966794169,0,0,1,kognition,performanz
1442,2025-11-12 15:35:00,1,3,6,0,0,1.2495483562069183,3.184981966794169,0,0,1,performanz,kognition
1443,2025-11-12 15:35:00,1,3,6,0,0,1.843205604961682,3.184981966794169,0,0,1,kognition,regulation
