id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,type,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,cluster_id,pca_1,pca_2
420,2,5,MAT,2025-09-30,Weitere Themen: binF,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Fähigkeit zum Verstehen und Analysieren komplexer Sachverhalte hat sich über die letzten Wochen verbessert | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | findet gelegentlich eigenständig Lösungsansätze | setzt geplante Lernaktivitäten meistens in die Tat um",2,1,1,420,3,0.440701,0.037732,0.192061,0.434256,0.44022,0.439166,0.43844,kognition,0.440701,1,0.999998,0,2.760309503210891,1.0902649465063166
443,2,8,MAT,2025-09-30,Kreis: Üb,"hat sich in Bereichen, die zuvor als schwierig identifiziert wurden, deutlich verbessert | Vorbereitung auf anstehende Tests hat sich verbessert | verfolgt Lernziele stellenweise konsequent | kann zur Lösung eines komplexen Problems nur hin und wieder einzelne Zwischenschritte entwickeln | bereitet sich meistens auf Aufgaben vor, die wahrscheinlich in einer Klassenarbeit oder Leistungskontrolle vorkommen",2,1,1,443,3,0.425507,0.168554,0.295921,0.422479,0.396376,0.435017,0.422042,performanz,0.435017,1,0.999998,1,-0.4577672588260165,0.7211517811490448
547,2,9,MAT,2025-09-30,Weitere Themen: binF,nutzt oft die vermittelten Methoden | Einfluss der Nachhilfe auf die gesamte schulische Entwicklung positiv | bittet aktiv um Feedback | arbeitet überwiegend in einem angemessenen Tempo | ist allgemein motiviert,2,1,1,547,3,0.501364,0.0,0.155071,0.366609,0.459135,0.472649,0.394942,kognition,0.501364,1,0.999998,2,4.210394039121103,-3.958966792611832
857,0,6,MAT,2025-09-30,"Kreis: Winkel im Kreis, Satz Thales","kann stets der Aufgabenstellung entsprechend eine Antwort formulieren | hat zuletzt deutlich von der individuellen Unterstützung in der Nachhilfe profitiert | gibt oft zu erkennen, wenn er etwas nicht verstanden hat | strebt beständig danach, Aufgaben ohne Hilfe zu bewältigen | kann Frustration aufgrund von Fehlern und Rückschlägen normalerweise vermeiden",2,1,19,857,3,0.408026,0.242753,0.223869,0.412362,0.397787,0.499979,0.382374,performanz,0.499979,1,0.999998,1,-0.1310215545727169,-0.7772580539822486
1470,2,7,MAT,2025-09-30,Potenzfunktion/-rechnung: Üb,"fühlt sich eher unsicher bei der Anwendung des Gelernten | Einstellung zum Lernen hat sich in letzter Zeit verbessert | findet nur sporadisch Lösungen für unerwartete Fragen oder Aufgabenstellungen | erklärt komplexe Sachverhalte meistens in einer logischen Reihenfolge | zeigt nur gelegentlich Interesse daran, neue Themen zu erkunden und zu lernen",2,1,1,1470,3,0.404044,0.279792,0.315767,0.408137,0.403355,0.405361,0.406404,motivation,0.408137,1,0.999998,1,-2.164043772449631,0.34577828713531467
1529,2,24,MAT,2025-09-30,Differenzialrechnung: h-Meth,zeigt von Stunde zu Stunde meistens Fortschritte | Prüfungsangst des Schülers hat sich geringfügig verringert | löst komplexe Aufgaben eher langsam | kann erlerntes Wissen nur eingeschränkt auf neue Situationen anwenden | erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen,2,1,1,1529,3,0.502737,0.0759,0.21412,0.365641,0.459132,0.466645,0.365226,kognition,0.502737,1,0.999998,2,2.9343984166711614,-5.015684134279711
658,3,10,MAT,2025-10-01,Prüfungsvorbereitung: Abi,"stellt besonders oft Fragen, die ein tieferes Verständnis für das aktuelle Thema zeigen | Notenentwicklung in den letzten Wochen positiv | kann konstruktives Feedback gut umsetzen, um die eigene Leistung zu verbessern | erkennt regelmäßig, dass ein bereits besprochener Lösungsansatz erneut benötigt wird | schwierige Aufgaben sind höchst förderlich für die Motivation des Schülers",3,2,1,658,3,0.419362,0.218263,0.275435,0.410817,0.418224,0.411943,0.432724,regulation,0.432724,1,0.999998,1,-0.3895127839735195,0.8540642198203668
747,3,2,MAT,2025-10-01,Geometrie: TrgFkt,"nutzt oft die vermittelten Methoden | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beenden | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen",3,2,1,747,3,0.449233,0.0456,0.284796,0.392014,0.440861,0.442705,0.413494,kognition,0.449233,1,0.999998,0,1.5866394829806243,-1.5030555948371598
856,3,6,MAT,2025-10-01,Geometrie: PerWSatz,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | konnte in den vergangenen Wochen elementare neue Lernstrategien durch die Nachhilfe entwickeln | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | Wechsel zwischen verschiedenen Themen gelingt mit wenig Aufwand | wird von schwierigeren Aufgaben meistens motiviert",3,2,1,856,3,0.396277,0.281553,0.351641,0.402851,0.394905,0.401266,0.40098,motivation,0.402851,1,0.999998,1,-2.9959291895840767,0.16211821847509097
949,3,11,MAT,2025-10-01,Geometrie: PerWSatz,"kann sein Wissen in Testsituationen bzw. unter Druck nur eingeschränkt anwenden | hat in letzter Zeit ein besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | ist offen für alternative Lösungsansätze | setzt sich meistens Prioritäten bei Lernaufgaben | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",3,2,1,949,3,0.411229,0.317603,0.304027,0.39632,0.403168,0.402815,0.394601,kognition,0.411229,1,0.999998,1,-2.437143509658495,-0.4649028794220543
1559,4,12,MAT,2025-10-01,Grundrechenarten: DezZ,"kann erlerntes Wissen auch bei unangekündigten Tests zuverlässig abrufen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, erhöht | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | strebt beständig danach, Aufgaben ohne Hilfe zu bewältigen | kann gut Zusammenhänge zwischen verschiedenen Informationen erkennen | BinF",3,2,1,1559,3,0.392999,0.315714,0.355443,0.395027,0.390233,0.393866,0.395062,regulation,0.395062,1,0.999998,1,-3.644525114857125,-0.10457085251068934
1748,0,18,MAT,2025-10-01,Funktionen: BLF Aufgaben,"erkennt und korrigiert eigene Fehler nur teilweise selbstständig | Ausdauer hat sich verbessert | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als zu schwer empfunden wird | nutzt Fehler und Korrekturen während des Unterrichts häufig für das eigene Lernwachstum | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen",3,2,19,1748,3,0.423126,0.154755,0.318659,0.414589,0.411197,0.423716,0.418289,performanz,0.423716,1,0.999998,1,-0.5084450712868642,0.2678501378514012
1894,4,22,PHY,2025-10-01,Newtonsche Gesetze: Kraefte,"hat sich in Bereichen, die zuvor als schwierig identifiziert wurden, etwas verbessert | Einfluss der Nachhilfe auf die gesamte schulische Entwicklung sehr positiv | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen | Lernmaterialien und Notizen sind sehr strukturiert",3,2,1,1894,3,0.441831,0.148175,0.128383,0.431873,0.437144,0.444414,0.4373,performanz,0.444414,1,0.999998,0,2.701746384223973,1.1937624808032121
2095,4,14,MAT,2025-10-01,Prüfungsvorbereitung: BLF,nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | hat in letzter Zeit ein besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | schafft normalerweise alle Aufgaben in einer Klassenarbeit oder Leistungskontrollen in der dafür angesetzten Zeit | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen,3,2,1,2095,3,0.42625,0.089896,0.31896,0.410568,0.427595,0.429428,0.415546,performanz,0.429428,1,0.999998,0,0.31263234565608283,-0.24677845100994253
81,5,16,MAT,2025-10-02,Prüfungsvorbereitung: BLF,nutzt oft die vermittelten Methoden | Selbstständigkeit hat sich in den letzten Wochen deutlich verbessert | erkennt Fehler und Korrekturen während des Unterrichts ausnahmslos als Chance zum Lernen | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | Fähigkeit zum kreativen Denken ist stark ausgeprägt,4,3,1,81,3,0.416766,0.242607,0.307631,0.386127,0.411237,0.423016,0.419113,performanz,0.423016,1,0.999998,1,-1.1858078437874444,-0.4143227594213206
442,0,8,MAT,2025-10-02,Prüfungsvorbereitung: Übungen zu linearen Gleichungen und Wdh. von Geometrie + Prozentrechnung,"nutzt oft die gegebenen Tipps | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | versucht sich oftmals erneut an Aufgaben, mit denen es kurz zuvor Probleme gab | setzt Prioritäten bei Lernaufgaben sinnvoll | vertraut oft den eigenen Fähigkeiten",4,3,18,442,3,0.462108,0.169803,0.272913,0.379669,0.455637,0.421318,0.39227,kognition,0.462108,1,0.999998,2,0.9800865512145,-2.673282692429908
546,5,9,MAT,2025-10-02,Weitere Themen: binForm,nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | Zuverlässigkeit bei den Hausaufgaben hat sich geringfügig verbessert | setzt Prioritäten bei Lernaufgaben sinnvoll | reagiert interessiert auf neue Herausforderungen | kann sich nur bedingt an Veränderungen im Lernumfeld anpassen,4,3,1,546,3,0.423874,0.161379,0.301433,0.408452,0.422715,0.42342,0.422632,kognition,0.423874,1,0.999998,1,-0.08088469215333509,0.138496774137861
657,5,10,MAT,2025-10-02,Prüfungsvorbereitung: Abi,versteht die Grundlagen des aktuellen Themas größtenteils | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | kann den eigenen Lösungsweg jederzeit nachvollziehbar schriftlich präsentieren | wird von schwierigeren Aufgaben meistens motiviert | setzt sich durchgängig Prioritäten bei Lernaufgaben,4,3,1,657,3,0.422325,0.232205,0.284316,0.405476,0.419754,0.417835,0.414359,kognition,0.422325,1,0.999998,1,-0.6299325846632475,-0.02525118884887046
1747,5,18,MAT,2025-10-02,Prüfungsvorbereitung: BLF,"nutzt überwiegend die vermittelten Methoden | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | zeigt meistens Engagement bei der Vorbereitung auf die Nachhilfestunden | beteiligt sich oft an unterrichtsrelevanten Diskussionen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als zu leicht empfunden wird",4,3,1,1747,3,0.432113,0.19811,0.337748,0.398209,0.410994,0.422469,0.392413,kognition,0.432113,1,0.999998,1,-1.2122637868491797,-1.2570538098617183
1893,6,22,PHY,2025-10-02,Analysis: Stetigkeit und Unstetigkeit einer Funktion,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | hat viel Vertrauen in die eigenen Fähigkeiten",4,3,18,1893,3,0.402532,0.276744,0.329498,0.401984,0.401958,0.40868,0.403271,performanz,0.40868,1,0.999998,1,-2.355235288620823,0.024975944421600296
2016,6,19,MAT,2025-10-02,Weitere Themen: Terme,"versteht die Grundlagen des aktuellen Themas größtenteils | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | nutzt Fehler und Korrekturen während des Unterrichts häufig für das eigene Lernwachstum | bringt vereinzelt eigene Ideen oder Vorschläge in den Unterricht ein | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen",4,3,1,2016,3,0.421267,0.22866,0.321187,0.394217,0.415825,0.420535,0.402389,kognition,0.421267,1,0.999998,1,-1.2255838729217943,-0.8333075046574844
203,2,13,MAT,2025-10-07,Weitere Themen: MatheOlymp,"kann meistens der Aufgabenstellung entsprechend eine Antwort formulieren | hat zuletzt erkennbar von der individuellen Unterstützung in der Nachhilfe profitiert | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als schwierig empfunden wird | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | geht strukturiert an Aufgaben heran",2,1,1,203,3,0.434989,0.055347,0.195272,0.437371,0.437598,0.43693,0.442598,regulation,0.442598,1,0.999998,0,2.5282041350665474,1.4734402286555943
315,1,3,MAT,2025-10-07,Dezimalzahlen: Üb,versteht die Grundlagen des aktuellen Themas größtenteils | geht schulische Herausforderungen motivierter an | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | setzt Prioritäten bei Lernaufgaben sinnvoll,2,1,1,315,3,0.424366,0.23417,0.270346,0.406498,0.421269,0.418874,0.416923,kognition,0.424366,1,0.999998,1,-0.39669132492887615,0.06779192255409462
347,3,42,MAT,2025-10-07,Vektorrechnung: Ablatt,kann neue Themen bedingt mit bereits erlerntem Wissen verknüpfen | Vorbereitung auf anstehende Tests hat sich etwas verbessert | vertraut nur selten den eigenen Fähigkeiten | antwortet auf spontane Fragen zufriedenstellend | formuliert Fragen weniger verständlich | add | Fach		Thema,2,1,1,347,3,0.439281,0.208852,0.211598,0.410894,0.414769,0.434254,0.434962,kognition,0.439281,1,0.999998,0,0.7952805921452878,0.5859418076759934
441,2,8,MAT,2025-10-07,Statistik: komplÜ,"beherrscht die spezifischen Fachbegriffe zuverlässig | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | kann Frustration aufgrund von Fehlern und Rückschlägen normalerweise vermeiden | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | kann erlerntes Wissen gut auf andere Aufgabenstellungen anwenden",2,1,1,441,3,0.425729,0.155017,0.278112,0.417917,0.422126,0.440295,0.413121,performanz,0.440295,1,0.999998,0,0.3598902572322241,0.049853131639413434
1892,2,22,MAT,2025-10-07,Newtonsche Gesetze: komplÜ,"muss ab und zu an grundlegende Vorgehensweisen des Faches PHY erinnert werden | Einfluss der Nachhilfe auf die gesamte schulische Entwicklung positiv | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als schwierig empfunden wird | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | kann gut nach einem festgelegten Zeitplan lernen",2,1,1,1892,3,0.427024,0.18065,0.247028,0.421344,0.42659,0.425769,0.42802,regulation,0.42802,1,0.999998,0,0.609385550762458,0.7743861725417898
353,5,15,MAT,2025-10-09,Gleichungen und Ungleichungen: Übungen zum Lösen linearer Gleichungen,zeigt von Stunde zu Stunde meistens Fortschritte | geht schulische Herausforderungen motivierter an | achtet sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | kann flexibel mit unerwarteten Aufgabenstellungen umgehen,4,3,18,353,3,0.442912,0.177176,0.325046,0.367574,0.432183,0.424705,0.405602,kognition,0.442912,1,0.999998,1,-0.27484760896016674,-2.2301206069349093
440,0,8,MAT,2025-10-09,Stochastik (Wahrscheinlichkeitsrechnung): Wdh. von Wahrscheinlichkeitsrechnung,"erinnert sich gut an den zuvor behandelten Stoff | Vorbereitung auf anstehende Tests hat sich verbessert | setzt Prioritäten bei Lernaufgaben sehr sinnvoll | kann sehr gut mit Druck umgehen, wenn Aufgaben sich ändern | kann komplexe Informationen verständlich mit eigenen Worten erklären",4,3,18,440,3,0.412152,0.177536,0.325284,0.417268,0.410846,0.420645,0.415872,performanz,0.420645,1,0.999998,1,-0.9380329924857437,0.50830809194953
1891,6,22,PHY,2025-10-09,Analysis: Übungen zur Stetigkeit einer Funktion,"erinnert sich gut an den zuvor behandelten Stoff | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen verbessert | kann gut mit Druck umgehen, wenn Aufgaben sich ändern | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | ist immer fähig, Aufgaben ohne direkte Anleitung zu beenden",4,3,18,1891,3,0.41295,0.19728,0.334089,0.410945,0.409812,0.415469,0.411702,performanz,0.415469,1,0.999998,1,-1.3048497525824387,0.19490500271192085
2015,6,19,MAT,2025-10-09,Grundrechenarten: Übungen zum Rechnen mit den Grundrechenarten,nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | hat zuletzt deutlich von der individuellen Unterstützung in der Nachhilfe profitiert | oft bereit für Lernerfolg zusätzlichen Aufwand zu betreiben | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,4,3,18,2015,3,0.409902,0.221057,0.328027,0.406877,0.412664,0.413639,0.410575,performanz,0.413639,1,0.999998,1,-1.4302198356463234,0.10479177310011804
746,1,2,MAT,2025-10-13,Trigonometrie: Satz des Pythagoras und Co-/Sinus,"kann effektiv Lösungsstrategien für komplexe Probleme entwickeln | Vorbereitung auf anstehende Tests hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beenden | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als schwierig empfunden wird | kann längeren Erklärungen gut folgen",1,0,12,746,3,0.450552,0.102384,0.292998,0.396115,0.434781,0.441634,0.399609,kognition,0.450552,1,0.999998,2,0.9455330198200931,-1.7513183778348507
656,3,10,MAT,2025-10-15,Prüfungsvorbereitung: ABI,"hat sich in Bereichen, die zuvor als schwierig identifiziert wurden, deutlich verbessert | Geschwindigkeit beim Lösen von Aufgaben hat sich in den letzten Stunden ohne Qualitätsverlust deutlich erhöht | ist sehr zugänglich für spontane Wiederholungen | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | braucht ab und zu Ermutigung, nach Misserfolgen",3,2,1,656,3,0.412343,0.163572,0.218679,0.40429,0.395487,0.479697,0.453238,performanz,0.479697,1,0.999999,0,0.8984681632350636,1.2425060641313153
1890,4,22,MAT,2025-10-15,Prüfungsvorbereitung: ph,"hat sich in Bereichen, die zuvor als schwierig identifiziert wurden, deutlich verbessert | geht schulische Herausforderungen motivierter an | Fähigkeit zum Verstehen und Umsetzen komplexer Anweisungen ist ausgeprägt | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich",3,2,1,1890,3,0.442564,0.060242,0.16799,0.428719,0.438839,0.44575,0.444084,performanz,0.44575,1,0.999998,0,2.973151790878107,1.097973818668104
1746,5,18,MAT,2025-10-16,Prüfungsvorbereitung: Übungen zur BLF Teil A,"versteht die Grundlagen des aktuellen Themas größtenteils | geht schulische Herausforderungen motivierter an | ist motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | geht strukturiert an Aufgaben heran",4,3,18,1746,3,0.435482,0.226558,0.28542,0.399847,0.412568,0.416501,0.417128,kognition,0.435482,1,0.999998,1,-0.592466476865176,-0.2979249833625087
1889,6,22,PHY,2025-10-16,Analysis: übungen Grenzwerte,erinnert sich gut an den zuvor behandelten Stoff | Prüfungsangst des Schülers hat sich verringert | oft bereit für Lernerfolg zusätzlichen Aufwand zu betreiben | kann komplexe Informationen verständlich mit eigenen Worten erklären | erklärt komplexe Sachverhalte meistens in einer logischen Reihenfolge,4,3,18,1889,3,0.433511,0.072111,0.229887,0.424892,0.420966,0.454785,0.435249,performanz,0.454785,1,0.999998,0,1.8157290579740288,0.8036314584724289
2014,6,19,MAT,2025-10-16,Grundrechenarten: Allgemeine Übungen zum Rechnen mit den Grundrechenarten,"nutzt oft die vermittelten Methoden | Prüfungsangst des Schülers hat sich verringert | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden | ist allgemein motiviert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben",4,3,18,2014,3,0.461965,0.176845,0.213781,0.498941,0.430738,0.455501,0.260091,motivation,0.498941,1,0.999997,2,0.3494594724103808,-2.822972910209801
5,2,20,PHY,2025-10-20,Weitere Themen: quadrErg,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Einstellung zum Lernen hat sich in letzter Zeit verbessert | gibt oft zu erkennen, wenn er etwas nicht verstanden hat | schafft normalerweise alle Aufgaben in einer Klassenarbeit oder Leistungskontrollen in der dafür angesetzten Zeit | erreicht in der Regel vereinbarte Lernziele | Wachstum/Zerfall",1,0,1,5,3,0.41594,0.248219,0.27585,0.410688,0.41721,0.415166,0.417364,regulation,0.417364,1,0.999998,1,-0.7892474340802192,0.43550829132648305
80,2,16,MAT,2025-10-20,Weitere Themen: Wacstum,"ist überwiegend in der Lage, fremde Lösungen zu prüfen und enthaltene Fehler zu erkennen | Einfluss der Nachhilfe auf die gesamte schulische Entwicklung positiv | Fähigkeit zum kreativen Denken ist ausgeprägt | kann flexibel mit unerwarteten Aufgabenstellungen umgehen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als schwierig empfunden wird | Lin/excp Wachstum",1,0,1,80,3,0.422245,0.177657,0.310178,0.410481,0.421045,0.419307,0.41514,kognition,0.422245,1,0.999998,1,-0.4540815046807639,0.03252298340004465
130,2,21,PHY,2025-10-20,Prüfungsvorbereitung: ABI,kann sein Wissen in Testsituationen bzw. unter Druck gut anwenden | hat in letzter Zeit ein besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | hat geplante Zeit überwiegend sinnvoll genutzt | Fähigkeit zum Verstehen und Umsetzen komplexer Anweisungen ist ausgeprägt | grenzwertbetr,1,0,1,130,3,0.410076,0.202652,0.340243,0.411449,0.409584,0.412185,0.409945,performanz,0.412185,1,0.999998,1,-1.509818638232291,0.22344290948048054
258,2,23,MAT,2025-10-20,Weitere Themen: Wachstum,"konnte Wissen in der heutigen Stunde weitgehend festigen | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | ist fähig, logische Schlussfolgerungen zu ziehen | bleibt meistens motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | gibt oft zu erkennen, wenn er etwas nicht verstanden hat | Nm wachstum",1,0,1,258,3,0.416393,0.269,0.330993,0.393044,0.407089,0.407945,0.397582,kognition,0.416393,1,0.999998,1,-2.1013963130540185,-0.7553831430486188
745,1,2,MAT,2025-10-20,Geometrie: SdP,konnte Wissen in der heutigen Stunde grundlegend erweitern | Selbstständigkeit hat sich in den letzten Wochen deutlich verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | behält weitgehend den Überblick beim Lösen komplexer Aufgaben | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren,1,0,1,745,3,0.430399,0.179474,0.280941,0.402305,0.427765,0.427479,0.419576,kognition,0.430399,1,0.999998,0,0.2154874857762615,-0.288323754504974
1795,0,17,MAT,2025-10-20,"Weitere Themen: Weg,- und Ortsbeschreibung",konnte Wissen in der heutigen Stunde grundlegend erweitern | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | geht strukturiert an Aufgaben heran | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | nutzt Fehler und Korrekturen während des Unterrichts häufig für das eigene Lernwachstum,1,0,24,1795,3,0.437932,0.1073,0.251924,0.413433,0.439564,0.437173,0.421863,methodik,0.439564,1,0.999998,0,1.5026083735683458,-0.14891284489018652
314,1,3,MAT,2025-10-21,Weitere Themen: eINHEITEN,"kann stets der Aufgabenstellung entsprechend eine Antwort formulieren | Vorbereitung auf anstehende Tests hat sich verbessert | ist oft fähig, Aufgaben ohne direkte Anleitung zu beenden | ist offen für alternative Lösungsansätze | erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen | Nm BrR/DezZ",2,1,1,314,3,0.425751,0.190533,0.220176,0.422331,0.426342,0.425462,0.439093,regulation,0.439093,1,0.999998,0,0.8881037171054039,1.2631007756347474
345,3,42,MAT,2025-10-21,Differenzialrechnung: VorbLK,erkennt und korrigiert eigene Fehler nur teilweise selbstständig | Einstellung zum Lernen hat sich in letzter Zeit geringfügig verbessert | schwierige Aufgaben sind weniger förderlich für die Motivation des Schülers | kann nur vereinzelt logische Verbindungen zwischen verschiedenen Themen herstellen | erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen | nM unbedingt priorisieren,2,1,1,345,3,0.408706,0.257054,0.336305,0.401978,0.397723,0.411631,0.40567,performanz,0.411631,1,0.999998,1,-2.22974650250981,-0.03041271355155823
384,4,15,MAT,2025-10-21,Algebra: Terme,kann erlerntes Wissen auch bei unangekündigten Tests zuverlässig abrufen | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | plant Lernaktivitäten eher selten im Voraus | kann sich nur bedingt an Veränderungen im Lernumfeld anpassen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich präsentieren | nM Terme bin Form,2,1,1,384,3,0.405558,0.262449,0.315829,0.409524,0.402972,0.412814,0.407897,performanz,0.412814,1,0.999998,1,-1.9081932767644245,0.34522238375863734
419,2,5,MAT,2025-10-21,Algebra: Terme,kann erlerntes Wissen auch bei unangekündigten Tests zuverlässig abrufen | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | plant Lernaktivitäten eher selten im Voraus | kann sich nur bedingt an Veränderungen im Lernumfeld anpassen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich präsentieren | nM Terme bin Form,2,1,1,419,3,0.405558,0.262449,0.315829,0.409524,0.402972,0.412814,0.407897,performanz,0.412814,1,0.999998,1,-1.9081932767644245,0.34522238375863734
439,2,8,MAT,2025-10-21,Geometrie: Körper,"kann erlerntes Wissen bei unangekündigten Tests weniger zuverlässig abrufen | Notenentwicklung in den letzten Wochen unverändert | plant Lernaktivitäten häufig im Voraus | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | Wechsel zwischen verschiedenen Themen gelingt mit wenig Aufwand | nM Terme",2,1,1,439,3,0.405377,0.248508,0.328744,0.410703,0.400671,0.41031,0.410205,motivation,0.410703,1,0.999998,1,-2.0020096239067198,0.4547788045568633
1469,2,7,MAT,2025-10-21,Wurzelfunktion/-rechnung: AB,fühlt sich eher unsicher bei der Anwendung des Gelernten | hat in letzter Zeit ein besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann in der Regel logische Verbindungen zwischen verschiedenen Themen herstellen | zeigt nur hin und wieder Engagement bei der Vorbereitung auf die Nachhilfestunden | ist bereit neue Lernmethoden auszuprobieren,2,1,1,1469,3,0.406817,0.259562,0.328131,0.40574,0.406272,0.405786,0.406338,kognition,0.406817,1,0.999998,1,-2.042310801028918,0.1363216193175472
655,3,10,MAT,2025-10-22,Prüfungsvorbereitung: ABI,"versteht die Grundlagen des aktuellen Themas größtenteils | Prüfungsangst des Schülers hat sich stark verringert | formuliert Fragen sehr verständlich | kann sehr gut nach einem festgelegten Zeitplan lernen | versteht vollkommen, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben",3,2,1,655,3,0.483456,-0.043647,0.170308,0.410077,0.404757,0.457924,0.440081,kognition,0.483456,1,0.999998,0,3.248731230429732,-0.25158706447753615
