from;to;is_change;from_date;to_date;from_record_id;to_record_id;from_sentence_id;to_sentence_id;from_value;to_value;delta_dominance_value;from_polarity;to_polarity;polarity_change;from_d_semantisch;to_d_semantisch;delta_d_semantisch;from_operator_count;to_operator_count;from_has_operator;to_has_operator
kognition;regulation;True;2025-09-01;2025-09-01;242;243;375;376;2.2069589158005;1.9603476546835;-0.24661126111700016;1;1;False;3.916840808544;4.105530115666;0.18868930712200038;0;0;0;0
regulation;performanz;True;2025-09-01;2025-09-01;243;244;376;377;1.9603476546835;1.7623605672214;-0.19798708746209992;1;1;False;4.105530115666;3.1844962872024;-0.9210338284636004;0;0;0;0
performanz;motivation;True;2025-09-01;2025-09-15;244;236;377;369;1.7623605672214;1.6401735572884;-0.12218700993300002;1;1;False;3.1844962872024;2.8880375884253;-0.29645869877710007;0;1;0;1
motivation;kognition;True;2025-09-15;2025-09-15;236;237;369;370;1.6401735572884;2.6228056368715;0.9826320795831001;1;1;False;2.8880375884253;4.6361765459891;1.7481389575638002;1;0;1;0
kognition;performanz;True;2025-09-15;2025-09-15;237;238;370;371;2.6228056368715;1.4379403300243;-1.1848653068472;1;1;False;4.6361765459891;2.9937278924857;-1.6424486535034002;0;1;0;1
performanz;motivation;True;2025-09-15;2025-09-15;238;239;371;372;1.4379403300243;0.69981913800531;-0.7381211920189901;1;1;False;2.9937278924857;1.3025838667872;-1.6911440256984998;1;1;1;1
motivation;performanz;True;2025-09-15;2025-09-15;239;240;372;373;0.69981913800531;1.8125938090566;1.11277467105129;1;1;False;1.3025838667872;3.4721038792412;2.169520012454;1;0;1;0
performanz;kognition;True;2025-09-15;2025-09-22;240;231;373;364;1.8125938090566;2.3310275582356;0.5184337491790001;1;1;False;3.4721038792412;3.6813879930869;0.20928411384569978;0;0;0;0
kognition;performanz;True;2025-09-22;2025-09-22;231;232;364;365;2.3310275582356;1.4780206620485;-0.8530068961871002;1;1;False;3.6813879930869;3.1813676431278;-0.5000203499590996;0;0;0;0
performanz;methodik;True;2025-09-22;2025-09-22;232;233;365;366;1.4780206620485;2.0353585414423;0.5573378793938;1;1;False;3.1813676431278;4.1877424962358;1.006374853108;0;0;0;0
methodik;motivation;True;2025-09-22;2025-09-22;233;234;366;367;2.0353585414423;1.8221612265061;-0.21319731493619987;1;1;False;4.1877424962358;3.8471321766507;-0.3406103195851;0;0;0;0
motivation;performanz;True;2025-09-22;2025-09-22;234;235;367;368;1.8221612265061;1.7816761805797;-0.04048504592640012;1;1;False;3.8471321766507;3.5517580419398;-0.2953741347109;0;1;0;1
performanz;kognition;True;2025-09-22;2025-09-29;235;226;368;359;1.7816761805797;2.3289522253193;0.5472760447395999;1;1;False;3.5517580419398;4.3258647160129;0.7741066740730997;1;1;1;1
kognition;kognition;False;2025-09-29;2025-09-29;226;227;359;360;2.3289522253193;1.752927244018;-0.5760249813012999;1;1;False;4.3258647160129;3.2645506643148;-1.0613140516981;1;0;1;0
kognition;kognition;False;2025-09-29;2025-09-29;227;228;360;361;1.752927244018;1.7353345284312;-0.017592715586799867;1;1;False;3.2645506643148;2.9900649591247;-0.27448570519009996;0;0;0;0
kognition;motivation;True;2025-09-29;2025-09-29;228;229;361;362;1.7353345284312;0.292;-1.4433345284312;1;1;False;2.9900649591247;0.47720959755646;-2.51285536156824;0;0;0;0
motivation;kognition;True;2025-09-29;2025-09-29;229;230;362;363;0.292;1.9179730577314;1.6259730577314;1;1;False;0.47720959755646;2.5315625227324;2.05435292517594;0;0;0;0
kognition;kognition;False;2025-09-29;2025-10-20;230;221;363;354;1.9179730577314;2.1684041030201;0.25043104528869975;1;1;False;2.5315625227324;3.7011651508002;1.1696026280677998;0;1;0;1
kognition;kognition;False;2025-10-20;2025-10-20;221;222;354;355;2.1684041030201;2.2069589158005;0.038554812780400294;1;1;False;3.7011651508002;3.916840808544;0.21567565774379993;1;0;1;0
kognition;performanz;True;2025-10-20;2025-10-20;222;223;355;356;2.2069589158005;1.1724972459399;-1.0344616698606002;1;1;False;3.916840808544;1.8273455172678;-2.0894952912762;0;0;0;0
performanz;regulation;True;2025-10-20;2025-10-20;223;224;356;357;1.1724972459399;1.9611829425497;0.7886856966098001;1;1;False;1.8273455172678;4.1066196583502;2.2792741410824005;0;1;0;1
regulation;motivation;True;2025-10-20;2025-10-20;224;225;357;358;1.9611829425497;1.2052751378734;-0.7559078046763001;1;1;False;4.1066196583502;2.5677818078907;-1.5388378504595002;1;2;1;1
motivation;performanz;True;2025-10-20;2025-10-27;225;217;358;350;1.2052751378734;-1.4552652158942;-2.6605403537676002;1;-1;True;2.5677818078907;2.4366088452089;-0.13117296268180034;2;0;1;0
performanz;kognition;True;2025-10-27;2025-10-27;217;218;350;351;-1.4552652158942;0.45160220709135;1.9068674229855502;-1;1;True;2.4366088452089;0.7559504857546;-1.6806583594542999;0;2;0;1
kognition;performanz;True;2025-10-27;2025-10-27;218;219;351;352;0.45160220709135;1.7185730315922;1.26697082450085;1;1;False;0.7559504857546;3.4752254188631;2.7192749331085;2;0;1;0
performanz;performanz;False;2025-10-27;2025-10-27;219;220;352;353;1.7185730315922;-1.8674785612985;-3.5860515928907004;1;-1;True;3.4752254188631;2.1129969924978;-1.3622284263653004;0;0;0;0
performanz;regulation;True;2025-10-27;2025-11-03;220;215;353;348;-1.8674785612985;2.2831943720438;4.1506729333423005;-1;1;True;2.1129969924978;4.6221765003632;2.5091795078654004;0;1;0;1
regulation;kognition;True;2025-11-03;2025-11-03;215;216;348;349;2.2831943720438;1.2611174102;-1.0220769618438001;1;1;False;4.6221765003632;2.3952654381643;-2.2269110621989;1;0;1;0
kognition;performanz;True;2025-11-03;2025-11-10;216;1872;349;2444;1.2611174102;2.1625397852702;0.9014223750702002;1;1;False;2.3952654381643;4.5039203437359;2.1086549055716;0;0;0;0
performanz;kognition;True;2025-11-10;2025-11-10;1872;1873;2444;2445;2.1625397852702;2.4784503914436;0.3159106061733996;1;1;False;4.5039203437359;3.9956993418333;-0.5082210019026001;0;0;0;0
kognition;motivation;True;2025-11-10;2025-11-10;1873;1874;2445;2446;2.4784503914436;1.2459236375843;-1.2325267538592999;1;1;False;3.9956993418333;1.9935420942378;-2.0021572475955;0;4;0;1
motivation;performanz;True;2025-11-10;2025-11-10;1874;1875;2446;2447;1.2459236375843;1.7576385021604;0.5117148645761;1;1;False;1.9935420942378;3.4507597507663;1.4572176565285;4;0;1;0
performanz;performanz;False;2025-11-10;2025-11-10;1875;1876;2447;2448;1.7576385021604;1.6514653847318;-0.10617311742860003;1;1;False;3.4507597507663;3.1819690767104;-0.26879067405590007;0;0;0;0
performanz;kognition;True;2025-11-10;2025-11-17;1876;1867;2448;2439;1.6514653847318;2.2414953024427;0.5900299177108999;1;1;False;3.1819690767104;4.7653905687971;1.5834214920867002;0;1;0;1
kognition;kognition;False;2025-11-17;2025-11-17;1867;1868;2439;2440;2.2414953024427;1.8124059963247;-0.4290893061179999;1;1;False;4.7653905687971;2.7008782028216;-2.0645123659755003;1;0;1;0
kognition;performanz;True;2025-11-17;2025-11-17;1868;1869;2440;2441;1.8124059963247;1.5441145590549;-0.2682914372698;1;1;False;2.7008782028216;2.75996044218;0.05908223935840029;0;0;0;0
performanz;kognition;True;2025-11-17;2025-11-17;1869;1870;2441;2442;1.5441145590549;2.4036580249543;0.8595434658994001;1;1;False;2.75996044218;4.6452590913521;1.8852986491721002;0;1;0;1
kognition;regulation;True;2025-11-17;2025-11-17;1870;1871;2442;2443;2.4036580249543;2.3378029514569;-0.06585507349740016;1;1;False;4.6452590913521;4.1845300685627;-0.4607290227894003;1;0;1;0
regulation;performanz;True;2025-11-17;2025-11-24;1871;1863;2443;2435;2.3378029514569;1.7503923860708;-0.5874105653860999;1;1;False;4.1845300685627;3.2500733602901;-0.9344567082726001;0;0;0;0
performanz;kognition;True;2025-11-24;2025-11-24;1863;1864;2435;2436;1.7503923860708;2.2176040705498;0.46721168447899997;1;1;False;3.2500733602901;4.1959607750546;0.9458874147645004;0;1;0;1
kognition;performanz;True;2025-11-24;2025-11-24;1864;1865;2436;2437;2.2176040705498;1.5583528329756;-0.6592512375741999;1;1;False;4.1959607750546;2.4727359267413;-1.7232248483133006;1;0;1;0
performanz;regulation;True;2025-11-24;2025-11-24;1865;1866;2437;2438;1.5583528329756;1.0959483968476;-0.462404436128;1;1;False;2.4727359267413;1.6538928464461;-0.8188430802951998;0;0;0;0
regulation;regulation;False;2025-11-24;2025-12-08;1866;1858;2438;2430;1.0959483968476;1.7810357015046;0.6850873046570001;1;1;False;1.6538928464461;3.5846603474751;1.9307675010290002;0;0;0;0
regulation;kognition;True;2025-12-08;2025-12-08;1858;1859;2430;2431;1.7810357015046;2.0772518399554;0.29621613845079975;1;1;False;3.5846603474751;3.5046583852388;-0.08000196223630018;0;1;0;1
kognition;kognition;False;2025-12-08;2025-12-08;1859;1860;2431;2432;2.0772518399554;1.7820560115872;-0.2951958283681999;1;1;False;3.5046583852388;3.4263674606991;-0.07829092453969988;1;1;1;1
kognition;performanz;True;2025-12-08;2025-12-08;1860;1861;2432;2433;1.7820560115872;1.7816761805797;-0.0003798310075000533;1;1;False;3.4263674606991;3.5517580419398;0.1253905812406999;1;1;1;1
performanz;performanz;False;2025-12-08;2025-12-08;1861;1862;2433;2434;1.7816761805797;1.6859498552702;-0.09572632530949998;1;1;False;3.5517580419398;2.8674352088813;-0.6843228330584998;1;0;1;0
kognition;performanz;True;2025-09-30;2025-09-30;2200;2201;2775;2776;2.078940017929;-1.7781209396438;-3.8570609575728;1;-1;True;3.0075822377954;2.9238561433447;-0.08372609445070012;1;0;1;0
performanz;performanz;False;2025-09-30;2025-09-30;2201;2202;2776;2777;-1.7781209396438;1.8259587946393;3.6040797342831;-1;1;True;2.9238561433447;3.8103753330437;0.8865191896989999;0;1;0;1
performanz;kognition;True;2025-09-30;2025-09-30;2202;2203;2777;2778;1.8259587946393;2.1107934644134;0.28483466977409977;1;1;False;3.8103753330437;3.6856067041269;-0.12476862891679996;1;1;1;1
performanz;motivation;True;2025-02-26;2025-04-30;818;817;1231;1218;1.0;1.4855528312733;0.48555283127329996;1;1;False;1.2396455138466;3.2665174874432;2.0268719735965997;0;0;0;0
motivation;kognition;True;2025-04-30;2025-08-27;817;808;1218;1186;1.4855528312733;2.2176040705498;0.7320512392765;1;1;False;3.2665174874432;4.1959607750546;0.9294432876114005;0;1;0;1
kognition;methodik;True;2025-08-27;2025-08-27;808;809;1186;1187;2.2176040705498;1.3071304723696;-0.9104735981801999;1;1;False;4.1959607750546;2.3428052989296;-1.8531554761250004;1;2;1;1
methodik;performanz;True;2025-08-27;2025-08-27;809;810;1187;1188;1.3071304723696;1.7185730315922;0.4114425592226001;1;1;False;2.3428052989296;3.4752254188631;1.1324201199335002;2;0;1;0
performanz;motivation;True;2025-08-27;2025-08-27;810;811;1188;1189;1.7185730315922;0.85188551646247;-0.8666875151297301;1;1;False;3.4752254188631;1.5890209998845;-1.8862044189786003;0;0;0;0
motivation;kognition;True;2025-08-27;2025-09-03;811;798;1189;1176;0.85188551646247;2.4326861730502;1.58080065658773;1;1;False;1.5890209998845;4.9394420737157;3.3504210738311997;0;0;0;0
kognition;methodik;True;2025-09-03;2025-09-03;798;799;1176;1177;2.4326861730502;1.3071304723696;-1.1255557006805998;1;1;False;4.9394420737157;2.3428052989296;-2.5966367747861;0;0;0;0
methodik;regulation;True;2025-09-03;2025-09-03;799;800;1177;1178;1.3071304723696;1.9126138920563;0.6054834196867;1;1;False;2.3428052989296;4.0164817262936;1.6736764273640001;0;0;0;0
regulation;performanz;True;2025-09-03;2025-09-03;800;801;1178;1179;1.9126138920563;1.5583528329756;-0.35426105908070005;1;1;False;4.0164817262936;2.4727359267413;-1.5437457995523003;0;0;0;0
performanz;kognition;True;2025-09-03;2025-09-03;801;802;1179;1180;1.5583528329756;1.473212922878;-0.08513991009760002;1;1;False;2.4727359267413;3.1443711090881;0.6716351823468001;0;1;0;1
kognition;performanz;True;2025-09-03;2025-09-17;802;788;1180;1166;1.473212922878;1.988922705534;0.515709782656;1;1;False;3.1443711090881;4.1345309576921;0.9901598486039997;1;1;1;1
performanz;kognition;True;2025-09-17;2025-09-17;788;789;1166;1167;1.988922705534;2.1474646536876;0.1585419481535999;1;1;False;4.1345309576921;4.1684033499006;0.033872392208500024;1;1;1;1
kognition;kognition;False;2025-09-17;2025-09-17;789;790;1167;1168;2.1474646536876;1.628635644424;-0.5188290092635999;1;1;False;4.1684033499006;3.1766681938078;-0.9917351560927998;1;0;1;0
kognition;motivation;True;2025-09-17;2025-09-17;790;791;1168;1169;1.628635644424;0.292;-1.336635644424;1;1;False;3.1766681938078;0.47720959755646;-2.6994585962513398;0;0;0;0
motivation;kognition;True;2025-09-17;2025-09-17;791;792;1169;1170;0.292;1.6566860222492;1.3646860222491999;1;1;False;0.47720959755646;2.4618609597996;1.9846513622431399;0;0;0;0
kognition;kognition;False;2025-09-17;2025-09-24;792;779;1170;1157;1.6566860222492;2.7431027601632;1.086416737914;1;1;False;2.4618609597996;4.4247995695105;1.9629386097109003;0;0;0;0
kognition;kognition;False;2025-09-24;2025-09-24;779;780;1157;1158;2.7431027601632;1.8941985677148;-0.8489041924483998;1;1;False;4.4247995695105;3.5717878102127;-0.8530117592978002;0;0;0;0
kognition;methodik;True;2025-09-24;2025-09-24;780;781;1158;1159;1.8941985677148;2.1006963532816;0.20649778556679999;1;1;False;3.5717878102127;4.0258121877764;0.45402437756369984;0;0;0;0
methodik;regulation;True;2025-09-24;2025-09-24;781;782;1159;1160;2.1006963532816;2.3358286965014;0.2351323432197998;1;1;False;4.0258121877764;4.766014081322;0.7402018935456001;0;0;0;0
regulation;kognition;True;2025-09-24;2025-10-01;782;770;1160;1148;2.3358286965014;1.8124059963247;-0.5234227001767;1;1;False;4.766014081322;2.7008782028216;-2.0651358785004;0;0;0;0
kognition;kognition;False;2025-10-01;2025-10-01;770;771;1148;1149;1.8124059963247;1.8941985677148;0.08179257139010021;1;1;False;2.7008782028216;3.5717878102127;0.8709096073911002;0;0;0;0
kognition;performanz;True;2025-10-01;2025-10-01;771;772;1149;1150;1.8941985677148;1.7576385021604;-0.13656006555440015;1;1;False;3.5717878102127;3.4507597507663;-0.12102805944640016;0;0;0;0
performanz;performanz;False;2025-10-01;2025-10-01;772;773;1150;1151;1.7576385021604;2.061049496361;0.3034109942006;1;1;False;3.4507597507663;4.1805161786248;0.7297564278585003;0;0;0;0
performanz;kognition;True;2025-10-01;2025-10-22;773;756;1151;1134;2.061049496361;2.4326861730502;0.37163667668919986;1;1;False;4.1805161786248;4.9394420737157;0.7589258950908997;0;0;0;0
kognition;kognition;False;2025-10-22;2025-10-22;756;757;1134;1135;2.4326861730502;2.7431027601632;0.310416587113;1;1;False;4.9394420737157;4.4247995695105;-0.5146425042051996;0;0;0;0
kognition;kognition;False;2025-10-22;2025-10-22;757;758;1135;1136;2.7431027601632;1.8497956426329;-0.8933071175302998;1;1;False;4.4247995695105;2.9898402914902;-1.4349592780203002;0;1;0;1
kognition;performanz;True;2025-10-22;2025-10-22;758;759;1136;1137;1.8497956426329;1.9577799980576;0.10798435542469997;1;1;False;2.9898402914902;3.7807537621279;0.7909134706377001;1;0;1;0
performanz;regulation;True;2025-10-22;2025-10-22;759;760;1137;1138;1.9577799980576;1.9611829425497;0.0034029444920999907;1;1;False;3.7807537621279;4.1066196583502;0.3258658962223002;0;1;0;1
regulation;kognition;True;2025-10-22;2025-10-29;760;743;1138;1121;1.9611829425497;1.919667488646;-0.04151545390370015;1;1;False;4.1066196583502;3.1988921097457;-0.9077275486045004;1;0;1;0
kognition;methodik;True;2025-10-29;2025-10-29;743;744;1121;1122;1.919667488646;1.3071304723696;-0.6125370162763999;1;1;False;3.1988921097457;2.3428052989296;-0.8560868108160999;0;0;0;0
methodik;regulation;True;2025-10-29;2025-10-29;744;745;1122;1123;1.3071304723696;1.539769585776;0.2326391134064001;1;1;False;2.3428052989296;2.8957199704337;0.5529146715041002;0;0;0;0
regulation;performanz;True;2025-10-29;2025-10-29;745;746;1123;1124;1.539769585776;2.1602420544193;0.6204724686432999;1;1;False;2.8957199704337;4.0730731755336;1.1773532050998998;0;0;0;0
performanz;performanz;False;2025-10-29;2025-11-05;746;734;1124;1112;2.1602420544193;1.7146760432305;-0.4455660111888;1;1;False;4.0730731755336;3.3685945007785;-0.7044786747551002;0;1;0;1
performanz;performanz;False;2025-11-05;2025-11-05;734;735;1112;1113;1.7146760432305;2.0727800937162;0.35810405048570004;1;1;False;3.3685945007785;3.3171643288248;-0.05143017195370003;1;1;1;1
performanz;motivation;True;2025-11-05;2025-11-05;735;736;1113;1114;2.0727800937162;1.8151486855143;-0.2576314082019;1;1;False;3.3171643288248;2.9587323352089;-0.3584319936158997;1;0;1;0
motivation;kognition;True;2025-11-05;2025-11-05;736;737;1114;1115;1.8151486855143;2.0461096300162;0.23096094450190008;1;1;False;2.9587323352089;3.8838793061339;0.9251469709249998;0;1;0;1
kognition;performanz;True;2025-11-05;2025-11-12;737;1224;1115;1788;2.0461096300162;1.7507822794422;-0.29532735057399995;1;1;False;3.8838793061339;3.5816981353789;-0.30218117075499995;1;1;1;1
performanz;kognition;True;2025-11-12;2025-11-12;1224;1225;1788;1789;1.7507822794422;2.1820491743331;0.4312668948909;1;1;False;3.5816981353789;4.4336617364237;0.8519636010447997;1;0;1;0
kognition;regulation;True;2025-11-12;2025-11-12;1225;1226;1789;1790;2.1820491743331;1.8368648761565;-0.3451842981766;1;1;False;4.4336617364237;4.1100040351697;-0.3236577012539996;0;0;0;0
regulation;motivation;True;2025-11-12;2025-11-12;1226;1227;1790;1791;1.8368648761565;1.8934141982597;0.05654932210319985;1;1;False;4.1100040351697;3.6130190037089;-0.4969850314608002;0;0;0;0
motivation;performanz;True;2025-11-12;2025-11-26;1227;1210;1791;1773;1.8934141982597;2.1018406752718;0.20842647701210004;1;1;False;3.6130190037089;4.0297451295107;0.41672612580180024;0;0;0;0
performanz;kognition;True;2025-11-26;2025-11-26;1210;1211;1773;1774;2.1018406752718;2.7431027601632;0.6412620848913999;1;1;False;4.0297451295107;4.4247995695105;0.39505443999980017;0;0;0;0
kognition;motivation;True;2025-11-26;2025-11-26;1211;1212;1774;1775;2.7431027601632;0.85188551646247;-1.89121724370073;1;1;False;4.4247995695105;1.5890209998845;-2.835778569626;0;0;0;0
motivation;kognition;True;2025-11-26;2025-12-03;1212;1201;1775;1764;0.85188551646247;2.531100992962;1.6792154764995302;1;1;False;1.5890209998845;4.2180884691949;2.6290674693103995;0;1;0;1
kognition;methodik;True;2025-12-03;2025-12-03;1201;1202;1764;1765;2.531100992962;2.1410505413095;-0.3900504516525003;1;1;False;4.2180884691949;4.7299790770357;0.5118906078408001;1;1;1;1
methodik;performanz;True;2025-12-03;2025-12-03;1202;1203;1765;1766;2.1410505413095;1.0;-1.1410505413094998;1;1;False;4.7299790770357;1.2396455138466;-3.4903335631890995;1;0;1;0
performanz;motivation;True;2025-12-03;2025-12-03;1203;1204;1766;1767;1.0;1.2459236375843;0.24592363758429991;1;1;False;1.2396455138466;1.9935420942378;0.7538965803911999;0;4;0;1
motivation;kognition;True;2025-12-03;2025-12-10;1204;1192;1767;1755;1.2459236375843;2.5326051745112;1.2866815369269;1;1;False;1.9935420942378;4.0096002650977;2.0160581708599;4;0;1;0
kognition;kognition;False;2025-12-10;2025-12-10;1192;1193;1755;1756;2.5326051745112;2.0025209823477;-0.5300841921634998;1;1;False;4.0096002650977;4.1753366045791;0.1657363394814002;0;0;0;0
kognition;kognition;False;2025-12-10;2025-12-10;1193;1194;1756;1757;2.0025209823477;1.3807910822945;-0.6217299000532002;1;1;False;4.1753366045791;1.7229179248308;-2.4524186797483;0;1;0;1
kognition;kognition;False;2025-12-10;2025-12-10;1194;1195;1757;1758;1.3807910822945;2.4036580249543;1.0228669426598;1;1;False;1.7229179248308;4.6452590913521;2.9223411665213;1;1;1;1
kognition;performanz;True;2025-12-10;2026-01-21;1195;1183;1758;1746;2.4036580249543;1.7803177442296;-0.6233402807246999;1;1;False;4.6452590913521;2.2792901074475;-2.3659689839046005;1;0;1;0
performanz;kognition;True;2026-01-21;2026-01-21;1183;1184;1746;1747;1.7803177442296;2.4094215925566;0.6291038483269997;1;1;False;2.2792901074475;4.2594688496216;1.9801787421741;0;1;0;1
kognition;performanz;True;2026-01-21;2026-01-21;1184;1185;1747;1748;2.4094215925566;1.9577799980576;-0.45164159449899977;1;1;False;4.2594688496216;3.7807537621279;-0.4787150874936996;1;0;1;0
performanz;performanz;False;2026-01-21;2026-01-21;1185;1186;1748;1749;1.9577799980576;1.171031134971;-0.7867488630866;1;1;False;3.7807537621279;2.3554216638968;-1.4253320982311002;0;0;0;0
performanz;kognition;True;2026-01-21;2026-01-21;1186;1187;1749;1750;1.171031134971;1.5679450357693;0.3969139007983;1;1;False;2.3554216638968;3.3382596654507;0.9828380015539002;0;0;0;0
kognition;kognition;False;2025-09-24;2025-09-24;708;709;1085;1086;1.2955716240704;1.8346726067272;0.5391009826567998;1;1;False;2.2281129454848;3.2578547618;1.0297418163152;2;0;1;0
kognition;performanz;True;2025-09-24;2025-09-24;709;710;1086;1087;1.8346726067272;1.248509775387;-0.5861628313401999;1;1;False;3.2578547618;2.2668578884517;-0.9909968733482999;0;2;0;1
performanz;kognition;True;2025-09-24;2025-09-24;710;711;1087;1088;1.248509775387;0.88114242044713;-0.36736735493987005;1;1;False;2.2668578884517;1.5052760208431;-0.7615818676086001;2;2;1;1
kognition;regulation;True;2025-09-24;2025-09-24;711;712;1088;1089;0.88114242044713;1.6521674795534;0.7710250591062701;1;1;False;1.5052760208431;3.5054604059233;2.0001843850802;2;2;1;1
regulation;performanz;True;2025-09-24;2025-11-05;712;685;1089;1062;1.6521674795534;2.0870902816588;0.43492280210540013;1;1;False;3.5054604059233;4.4145152628884;0.9090548569650996;2;1;1;1
performanz;kognition;True;2025-11-05;2025-11-05;685;686;1062;1063;2.0870902816588;1.7594039781414;-0.32768630351740025;1;1;False;4.4145152628884;2.5582570097871;-1.8562582531012999;1;0;1;0
kognition;motivation;True;2025-11-05;2025-11-05;686;687;1063;1064;1.7594039781414;1.8221612265061;0.06275724836470009;1;1;False;2.5582570097871;3.8471321766507;1.2888751668636003;0;0;0;0
motivation;motivation;False;2025-11-05;2025-11-05;687;688;1064;1065;1.8221612265061;1.4861242811003;-0.3360369454058001;1;1;False;3.8471321766507;2.8004605290594;-1.0466716475913;0;2;0;1
motivation;kognition;True;2025-11-05;2025-11-05;688;689;1065;1066;1.4861242811003;0.93033640217641;-0.5557878789238899;1;1;False;2.8004605290594;1.2552525715904;-1.545207957469;2;2;1;1
kognition;kognition;False;2025-09-03;2025-09-03;890;891;1327;1328;2.4207499997062;2.2176040705498;-0.20314592915639995;1;1;False;4.8013363108794;4.1959607750546;-0.6053755358247992;1;1;1;1
kognition;performanz;True;2025-09-03;2025-09-03;891;892;1328;1329;2.2176040705498;-1.4208154801294;-3.6384195506792;1;-1;True;4.1959607750546;2.4266476899275;-1.7693130851271004;1;0;1;0
performanz;kognition;True;2025-09-03;2025-09-03;892;893;1329;1330;-1.4208154801294;1.8346726067272;3.2554880868566;-1;1;True;2.4266476899275;3.2578547618;0.8312070718725;0;0;0;0
kognition;kognition;False;2025-09-03;2025-09-03;893;894;1330;1331;1.8346726067272;2.0394510846843;0.20477847795710025;1;1;False;3.2578547618;3.6711574155037;0.4133026537036999;0;1;0;1
kognition;kognition;False;2025-09-03;2025-09-10;894;880;1331;1317;2.0394510846843;2.3310275582356;0.2915764735513;1;1;False;3.6711574155037;3.6813879930869;0.010230577583199896;1;0;1;0
kognition;kognition;False;2025-09-10;2025-09-10;880;881;1317;1318;2.3310275582356;2.7431027601632;0.4120752019275997;1;1;False;3.6813879930869;4.4247995695105;0.7434115764236005;0;0;0;0
kognition;motivation;True;2025-09-10;2025-09-10;881;882;1318;1319;2.7431027601632;1.8151486855143;-0.9279540746488999;1;1;False;4.4247995695105;2.9587323352089;-1.4660672343016001;0;0;0;0
motivation;kognition;True;2025-09-10;2025-09-10;882;883;1319;1320;1.8151486855143;1.628635644424;-0.18651304109029998;1;1;False;2.9587323352089;3.1766681938078;0.21793585859889975;0;0;0;0
kognition;performanz;True;2025-09-10;2025-09-10;883;884;1320;1321;1.628635644424;1.248509775387;-0.38012586903699996;1;1;False;3.1766681938078;2.2668578884517;-0.9098103053560997;0;2;0;1
performanz;regulation;True;2025-09-10;2025-09-24;884;867;1321;1304;1.248509775387;1.8743802397078;0.6258704643208;1;1;False;2.2668578884517;3.9112024651601;1.6443445767084;2;2;1;1
regulation;methodik;True;2025-09-24;2025-09-24;867;868;1304;1305;1.8743802397078;1.3071304723696;-0.5672497673382;1;1;False;3.9112024651601;2.3428052989296;-1.5683971662305;2;0;1;0
methodik;kognition;True;2025-09-24;2025-09-24;868;869;1305;1306;1.3071304723696;1.6888048282246;0.381674355855;1;1;False;2.3428052989296;2.9577030053811;0.6148977064515;0;0;0;0
kognition;kognition;False;2025-09-24;2025-09-24;869;870;1306;1307;1.6888048282246;1.5886973924518;-0.10010743577280001;1;1;False;2.9577030053811;2.9445628141972;-0.013140191183900196;0;2;0;1
kognition;performanz;True;2025-09-24;2025-10-01;870;857;1307;1294;1.5886973924518;2.1834193470863;0.5947219546345;1;1;False;2.9445628141972;4.7272578340427;1.7826950198454998;2;1;1;1
performanz;kognition;True;2025-10-01;2025-10-01;857;858;1294;1295;2.1834193470863;2.5676948589789;0.3842755118926;1;1;False;4.7272578340427;4.8411068993645;0.1138490653218005;1;0;1;0
kognition;motivation;True;2025-10-01;2025-10-01;858;859;1295;1296;2.5676948589789;1.8151486855143;-0.7525461734646;1;1;False;4.8411068993645;2.9587323352089;-1.8823745641556;0;0;0;0
motivation;kognition;True;2025-10-01;2025-10-01;859;860;1296;1297;1.8151486855143;1.8515721846579;0.0364234991436001;1;1;False;2.9587323352089;3.1492118583832;0.19047952317429973;0;1;0;1
kognition;kognition;False;2025-10-01;2025-10-01;860;861;1297;1298;1.8515721846579;0.811;-1.0405721846579001;1;1;False;3.1492118583832;0.99141868047763;-2.1577931779055697;1;1;1;1
kognition;kognition;False;2025-10-01;2025-10-22;861;852;1298;1289;0.811;2.0304399710254;1.2194399710254;1;1;False;0.99141868047763;3.9010906605121;2.90967198003447;1;1;1;1
kognition;kognition;False;2025-10-22;2025-10-22;852;853;1289;1290;2.0304399710254;2.5676948589789;0.5372548879535;1;1;False;3.9010906605121;4.8411068993645;0.9400162388524;1;0;1;0
kognition;kognition;False;2025-10-22;2025-10-22;853;854;1290;1291;2.5676948589789;1.9983364398439;-0.5693584191349998;1;1;False;4.8411068993645;3.2196014696278;-1.6215054297367;0;2;0;1
kognition;kognition;False;2025-10-22;2025-10-22;854;855;1291;1292;1.9983364398439;0.93033640217641;-1.06800003766749;1;1;False;3.2196014696278;1.2552525715904;-1.9643488980374002;2;2;1;1
kognition;motivation;True;2025-10-22;2025-10-22;855;856;1292;1293;0.93033640217641;1.9323937282884;1.00205732611199;1;1;False;1.2552525715904;4.094843055123;2.8395904835326005;2;2;1;1
motivation;performanz;True;2025-10-22;2025-10-29;856;839;1293;1276;1.9323937282884;1.7146760432305;-0.21771768505790012;1;1;False;4.094843055123;3.3685945007785;-0.7262485543445005;2;1;1;1
performanz;motivation;True;2025-10-29;2025-10-29;839;840;1276;1277;1.7146760432305;1.376852504409;-0.33782353882149985;1;1;False;3.3685945007785;2.4862506965683;-0.8823438042101999;1;0;1;0
motivation;kognition;True;2025-10-29;2025-10-29;840;841;1277;1278;1.376852504409;1.7822209932404;0.4053684888314;1;1;False;2.4862506965683;3.3908447253838;0.9045940288155001;0;1;0;1
