from;to;is_change;from_date;to_date;from_record_id;to_record_id;from_sentence_id;to_sentence_id;from_value;to_value;delta_dominance_value;from_polarity;to_polarity;polarity_change;from_d_semantisch;to_d_semantisch;delta_d_semantisch;from_operator_count;to_operator_count;from_has_operator;to_has_operator
kognition;kognition;False;2025-10-27;2025-10-27;6;7;6;7;2.1684041030201;1.8767956837469;-0.2916084192731998;1;1;False;3.7011651508002;3.644316435302;-0.05684871549819981;1;1;1;1
kognition;performanz;True;2025-10-27;2025-10-27;7;8;7;8;1.8767956837469;2.0873425430114;0.2105468592644999;1;1;False;3.644316435302;3.7431099554033;0.09879352010129994;1;1;1;1
performanz;kognition;True;2025-10-27;2025-10-27;8;9;8;9;2.0873425430114;1.512680856227;-0.5746616867843999;1;1;False;3.7431099554033;2.7153344123817;-1.0277755430216002;1;1;1;1
kognition;regulation;True;2025-10-27;2025-10-27;9;10;9;10;1.512680856227;1.539769585776;0.0270887295490001;1;1;False;2.7153344123817;2.8957199704337;0.1803855580520004;1;0;1;0
regulation;kognition;True;2025-10-27;2025-11-03;10;1;10;1;1.539769585776;2.4207499997062;0.8809804139301998;1;1;False;2.8957199704337;4.8013363108794;1.9056163404456994;0;1;0;1
kognition;kognition;False;2025-11-03;2025-11-03;1;2;1;2;2.4207499997062;2.2176040705498;-0.20314592915639995;1;1;False;4.8013363108794;4.1959607750546;-0.6053755358247992;1;1;1;1
kognition;performanz;True;2025-11-03;2025-11-03;2;3;2;3;2.2176040705498;2.0560234558756;-0.16158061467419982;1;1;False;4.1959607750546;3.7592794149567;-0.4366813600979005;1;1;1;1
performanz;kognition;True;2025-11-03;2025-11-03;3;4;3;4;2.0560234558756;1.512680856227;-0.5433425996486001;1;1;False;3.7592794149567;2.7153344123817;-1.0439450025750001;1;1;1;1
kognition;regulation;True;2025-11-03;2025-11-03;4;5;4;5;1.512680856227;1.4279047558095;-0.08477610041750006;1;1;False;2.7153344123817;3.0240571504654;0.3087227380837003;1;2;1;1
regulation;kognition;True;2025-11-03;2025-11-10;5;1584;5;2154;1.4279047558095;2.1740412824802;0.7461365266707001;1;1;False;3.0240571504654;3.5213129836393;0.49725583317389965;2;0;1;0
kognition;kognition;False;2025-11-10;2025-11-10;1584;1585;2154;2155;2.1740412824802;2.0758103279544;-0.09823095452580022;1;1;False;3.5213129836393;4.4037939267681;0.8824809431288001;0;1;0;1
kognition;kognition;False;2025-11-10;2025-11-10;1585;1586;2155;2156;2.0758103279544;0.811;-1.2648103279543998;1;1;False;4.4037939267681;0.99141868047763;-3.4123752462904697;1;1;1;1
kognition;kognition;False;2025-11-10;2025-11-10;1586;1587;2156;2157;0.811;1.6983290877114;0.8873290877113998;1;1;False;0.99141868047763;3.1029026024035;2.1114839219258696;1;1;1;1
kognition;performanz;True;2025-11-10;2025-11-10;1587;1588;2157;2158;1.6983290877114;1.5905662396008;-0.10776284811059988;1;1;False;3.1029026024035;2.8317859427849;-0.2711166596185999;1;0;1;0
performanz;kognition;True;2025-11-10;2025-11-17;1588;1574;2158;2144;1.5905662396008;2.1740412824802;0.5834750428794;1;1;False;2.8317859427849;3.5213129836393;0.6895270408543999;0;0;0;0
kognition;kognition;False;2025-11-17;2025-11-17;1574;1575;2144;2145;2.1740412824802;2.1771334646017;0.0030921821215001977;1;1;False;3.5213129836393;3.8848123394548;0.3634993558155002;0;0;0;0
kognition;kognition;False;2025-11-17;2025-11-17;1575;1576;2145;2146;2.1771334646017;2.1007496204029;-0.07638384419880007;1;1;False;3.8848123394548;3.2329626409957;-0.6518496984590998;0;0;0;0
kognition;kognition;False;2025-11-17;2025-11-17;1576;1577;2146;2147;2.1007496204029;1.7810481523429;-0.3197014680600001;1;1;False;3.2329626409957;3.4485985759833;0.21563593498760003;0;1;0;1
kognition;performanz;True;2025-11-17;2025-11-17;1577;1578;2147;2148;1.7810481523429;2.2176844063113;0.4366362539683999;1;1;False;3.4485985759833;4.4959941585393;1.0473955825560002;1;1;1;1
performanz;kognition;True;2025-11-17;2025-11-24;1578;1570;2148;2140;2.2176844063113;2.511166734315;0.2934823280037002;1;1;False;4.4959941585393;4.5541230711521;0.05812891261279951;1;0;1;0
kognition;regulation;True;2025-11-24;2025-11-24;1570;1571;2140;2141;2.511166734315;1.0748847029185;-1.4362820313965001;1;1;False;4.5541230711521;2.1705909655679;-2.3835321055842;0;1;0;1
regulation;kognition;True;2025-11-24;2025-11-24;1571;1572;2141;2142;1.0748847029185;1.8515721846579;0.7766874817394;1;1;False;2.1705909655679;3.1492118583832;0.9786208928152997;1;1;1;1
kognition;performanz;True;2025-11-24;2025-11-24;1572;1573;2142;2143;1.8515721846579;2.3471781258477;0.4956059411897997;1;1;False;3.1492118583832;4.2229338212973;1.0737219629141;1;1;1;1
performanz;performanz;False;2025-11-24;2025-12-01;1573;1561;2143;2130;2.3471781258477;1.844266143772;-0.5029119820756998;1;1;False;4.2229338212973;2.6788847117208;-1.5440491095764997;1;0;1;0
performanz;kognition;True;2025-12-01;2025-12-01;1561;1562;2130;2131;1.844266143772;2.1688746734496;0.3246085296775998;1;1;False;2.6788847117208;3.1172442691244;0.4383595574035999;0;0;0;0
kognition;kognition;False;2025-12-01;2025-12-01;1562;1563;2131;2132;2.1688746734496;2.2147698359634;0.04589516251379999;1;1;False;3.1172442691244;4.5051999610504;1.3879556919260003;0;0;0;0
kognition;performanz;True;2025-12-01;2025-12-01;1563;1564;2132;2133;2.2147698359634;2.3369126707959;0.12214283483250021;1;1;False;4.5051999610504;4.6528861597638;0.14768619871339972;0;0;0;0
performanz;kognition;True;2025-12-01;2025-12-01;1564;1565;2133;2134;2.3369126707959;1.628635644424;-0.7082770263719;1;1;False;4.6528861597638;3.1766681938078;-1.4762179659560002;0;0;0;0
kognition;kognition;False;2025-12-01;2025-12-08;1565;1556;2134;2125;1.628635644424;2.5326051745112;0.9039695300871999;1;1;False;3.1766681938078;4.0096002650977;0.8329320712899002;0;0;0;0
kognition;kognition;False;2025-12-08;2025-12-08;1556;1557;2125;2126;2.5326051745112;2.0177356751246;-0.5148694993866001;1;1;False;4.0096002650977;3.9217345495925;-0.08786571550520028;0;1;0;1
kognition;performanz;True;2025-12-08;2025-12-08;1557;1558;2126;2127;2.0177356751246;2.2864617340759;0.2687260589513003;1;1;False;3.9217345495925;4.03765358036;0.11591903076749999;1;1;1;1
performanz;regulation;True;2025-12-08;2025-12-08;1558;1559;2127;2128;2.2864617340759;2.1883510844683;-0.0981106496076003;1;1;False;4.03765358036;4.6296399360136;0.5919863556536002;1;1;1;1
regulation;performanz;True;2025-12-08;2025-12-08;1559;1560;2128;2129;2.1883510844683;2.070230043039;-0.11812104142929991;1;1;False;4.6296399360136;3.7913177909615;-0.8383221450520999;1;2;1;1
performanz;performanz;False;2025-02-10;2025-08-25;176;169;290;251;2.0498076429998;1.7503923860708;-0.29941525692900006;1;1;False;3.1502063129415;3.2500733602901;0.09986704734859986;1;0;1;0
performanz;kognition;True;2025-08-25;2025-08-25;169;170;251;252;1.7503923860708;2.0311230831007;0.28073069702990017;1;1;False;3.2500733602901;3.8229300313861;0.5728566710959999;0;0;0;0
kognition;performanz;True;2025-08-25;2025-08-25;170;171;252;253;2.0311230831007;2.3014253844218;0.27030230132109967;1;1;False;3.8229300313861;4.5347833117075;0.7118532803213999;0;0;0;0
performanz;regulation;True;2025-08-25;2025-08-25;171;172;253;254;2.3014253844218;1.9126138920563;-0.3888114923654997;1;1;False;4.5347833117075;4.0164817262936;-0.5183015854138997;0;0;0;0
regulation;performanz;True;2025-08-25;2025-08-25;172;173;254;255;1.9126138920563;1.9966423536502;0.08402846159389998;1;1;False;4.0164817262936;4.363566322741;0.34708459644739964;0;0;0;0
performanz;regulation;True;2025-08-25;2025-09-01;173;164;255;246;1.9966423536502;1.7810357015046;-0.21560665214559993;1;1;False;4.363566322741;3.5846603474751;-0.7789059752658996;0;0;0;0
regulation;performanz;True;2025-09-01;2025-09-01;164;165;246;247;1.7810357015046;2.0727800937162;0.29174439221159987;1;1;False;3.5846603474751;3.3171643288248;-0.26749601865030037;0;1;0;1
performanz;kognition;True;2025-09-01;2025-09-01;165;166;247;248;2.0727800937162;1.473212922878;-0.5995671708382;1;1;False;3.3171643288248;3.1443711090881;-0.17279321973669992;1;1;1;1
kognition;kognition;False;2025-09-01;2025-09-01;166;167;248;249;1.473212922878;2.2009129520582;0.7277000291802;1;1;False;3.1443711090881;3.5655874874173;0.4212163783292002;1;0;1;0
kognition;regulation;True;2025-09-01;2025-09-01;167;168;249;250;2.2009129520582;2.3358286965014;0.13491574444319987;1;1;False;3.5655874874173;4.766014081322;1.2004265939046999;0;0;0;0
regulation;performanz;True;2025-09-01;2025-09-08;168;159;250;241;2.3358286965014;2.1524916087874;-0.18333708771399992;1;1;False;4.766014081322;3.7834187822736;-0.9825952990484002;0;0;0;0
performanz;kognition;True;2025-09-08;2025-09-08;159;160;241;242;2.1524916087874;2.1688746734496;0.016383064662199853;1;1;False;3.7834187822736;3.1172442691244;-0.6661745131491998;0;0;0;0
kognition;kognition;False;2025-09-08;2025-09-08;160;161;242;243;2.1688746734496;1.8346238946577;-0.3342507787918998;1;1;False;3.1172442691244;3.050519966414;-0.06672430271040009;0;0;0;0
kognition;performanz;True;2025-09-08;2025-09-08;161;162;243;244;1.8346238946577;1.9577799980576;0.12315610339990002;1;1;False;3.050519966414;3.7807537621279;0.7302337957139002;0;0;0;0
performanz;performanz;False;2025-09-08;2025-09-08;162;163;244;245;1.9577799980576;1.7623605672214;-0.19541943083620006;1;1;False;3.7807537621279;3.1844962872024;-0.5962574749255003;0;0;0;0
performanz;kognition;True;2025-09-08;2025-09-15;163;154;245;236;1.7623605672214;2.3310275582356;0.5686669910142002;1;1;False;3.1844962872024;3.6813879930869;0.49689170588449993;0;0;0;0
kognition;kognition;False;2025-09-15;2025-09-15;154;155;236;237;2.3310275582356;2.2176040705498;-0.11342348768580024;1;1;False;3.6813879930869;4.1959607750546;0.5145727819677006;0;1;0;1
kognition;motivation;True;2025-09-15;2025-09-15;155;156;237;238;2.2176040705498;1.2459236375843;-0.9716804329655;1;1;False;4.1959607750546;1.9935420942378;-2.2024186808168005;1;4;1;1
motivation;performanz;True;2025-09-15;2025-09-15;156;157;238;239;1.2459236375843;0.36031573992149;-0.8856078976628099;1;1;False;1.9935420942378;0.64509368875739;-1.34844840548041;4;1;1;1
performanz;kognition;True;2025-09-15;2025-09-15;157;158;239;240;0.36031573992149;1.6566860222492;1.29637028232771;1;1;False;0.64509368875739;2.4618609597996;1.81676727104221;1;0;1;0
kognition;performanz;True;2025-09-15;2025-09-22;158;150;240;232;1.6566860222492;1.988922705534;0.33223668328480005;1;1;False;2.4618609597996;4.1345309576921;1.6726699978924997;0;1;0;1
performanz;performanz;False;2025-09-22;2025-09-22;150;151;232;233;1.988922705534;1.4780206620485;-0.5109020434855001;1;1;False;4.1345309576921;3.1813676431278;-0.9531633145642995;1;0;1;0
performanz;regulation;True;2025-09-22;2025-09-22;151;152;233;234;1.4780206620485;1.9791706721549;0.5011500101064001;1;1;False;3.1813676431278;4.2157345291432;1.0343668860153996;0;0;0;0
regulation;regulation;False;2025-09-22;2025-09-22;152;153;234;235;1.9791706721549;2.313833831872;0.3346631597170999;1;1;False;4.2157345291432;4.9946265310618;0.7788920019186003;0;1;0;1
regulation;performanz;True;2025-09-22;2025-09-29;153;145;235;227;2.313833831872;2.034911587693;-0.2789222441789998;1;1;False;4.9946265310618;4.2375936204146;-0.7570329106472;1;0;1;0
performanz;kognition;True;2025-09-29;2025-09-29;145;146;227;228;2.034911587693;2.7431027601632;0.7081911724701997;1;1;False;4.2375936204146;4.4247995695105;0.18720594909590016;0;0;0;0
kognition;motivation;True;2025-09-29;2025-09-29;146;147;228;229;2.7431027601632;2.0818792519938;-0.6612235081694;1;1;False;4.4247995695105;4.2766590717479;-0.14814049776260063;0;0;0;0
motivation;kognition;True;2025-09-29;2025-09-29;147;148;229;230;2.0818792519938;2.1505046567471;0.06862540475330015;1;1;False;4.2766590717479;3.4817423048328;-0.7949167669150996;0;0;0;0
kognition;kognition;False;2025-09-29;2025-09-29;148;149;230;231;2.1505046567471;1.6566860222492;-0.4938186344979001;1;1;False;3.4817423048328;2.4618609597996;-1.0198813450332;0;0;0;0
kognition;performanz;True;2025-09-29;2025-10-20;149;140;231;222;1.6566860222492;2.034911587693;0.37822556544380026;1;1;False;2.4618609597996;4.2375936204146;1.7757326606150001;0;0;0;0
performanz;kognition;True;2025-10-20;2025-10-20;140;141;222;223;2.034911587693;2.7431027601632;0.7081911724701997;1;1;False;4.2375936204146;4.4247995695105;0.18720594909590016;0;0;0;0
kognition;regulation;True;2025-10-20;2025-10-20;141;142;223;224;2.7431027601632;1.539769585776;-1.2033331743871998;1;1;False;4.4247995695105;2.8957199704337;-1.5290795990768;0;0;0;0
regulation;performanz;True;2025-10-20;2025-10-20;142;143;224;225;1.539769585776;1.6514653847318;0.11169579895579984;1;1;False;2.8957199704337;3.1819690767104;0.28624910627669964;0;0;0;0
performanz;kognition;True;2025-10-20;2025-10-20;143;144;225;226;1.6514653847318;2.3437059350914;0.6922405503595999;1;1;False;3.1819690767104;4.4032316710435;1.2212625943331;0;0;0;0
kognition;kognition;False;2025-10-20;2025-10-27;144;135;226;217;2.3437059350914;2.1684041030201;-0.1753018320713;1;1;False;4.4032316710435;3.7011651508002;-0.7020665202432999;0;1;0;1
kognition;kognition;False;2025-10-27;2025-10-27;135;136;217;218;2.1684041030201;2.1474646536876;-0.020939449332499915;1;1;False;3.7011651508002;4.1684033499006;0.46723819910039976;1;1;1;1
kognition;kognition;False;2025-10-27;2025-10-27;136;137;218;219;2.1474646536876;1.8346238946577;-0.31284075902989983;1;1;False;4.1684033499006;3.050519966414;-1.1178833834865998;1;0;1;0
kognition;methodik;True;2025-10-27;2025-10-27;137;138;219;220;1.8346238946577;1.6923157810732;-0.14230811358450013;1;1;False;3.050519966414;3.4333342274091;0.38281426099509996;0;1;0;1
methodik;kognition;True;2025-10-27;2025-10-27;138;139;220;221;1.6923157810732;0.811;-0.8813157810731999;1;1;False;3.4333342274091;0.99141868047763;-2.4419155469314697;1;1;1;1
kognition;kognition;False;2025-10-27;2025-11-03;139;130;221;212;0.811;2.4410982889583;1.6300982889583002;1;1;False;0.99141868047763;4.2776947265947;3.28627604611707;1;0;1;0
kognition;kognition;False;2025-11-03;2025-11-03;130;131;212;213;2.4410982889583;1.8767956837469;-0.5643026052114002;1;1;False;4.2776947265947;3.644316435302;-0.6333782912927002;0;1;0;1
kognition;kognition;False;2025-11-03;2025-11-03;131;132;213;214;1.8767956837469;2.1505046567471;0.27370897300020003;1;1;False;3.644316435302;3.4817423048328;-0.1625741304692001;1;0;1;0
kognition;motivation;True;2025-11-03;2025-11-03;132;133;214;215;2.1505046567471;1.5709381606312;-0.5795664961158999;1;1;False;3.4817423048328;3.1437365552397;-0.3380057495930999;0;0;0;0
motivation;kognition;True;2025-11-03;2025-11-03;133;134;215;216;1.5709381606312;1.8644313920995;0.29349323146829986;1;1;False;3.1437365552397;3.3659078131316;0.22217125789189973;0;0;0;0
kognition;kognition;False;2025-11-03;2025-11-10;134;1100;216;1660;1.8644313920995;2.1928329711058;0.32840157900629996;1;1;False;3.3659078131316;3.9028243912711;0.5369165781395;0;1;0;1
kognition;performanz;True;2025-11-10;2025-11-10;1100;1101;1660;1661;2.1928329711058;1.4780206620485;-0.7148123090573;1;1;False;3.9028243912711;3.1813676431278;-0.7214567481432996;1;0;1;0
performanz;kognition;True;2025-11-10;2025-11-10;1101;1102;1661;1662;1.4780206620485;1.4758361358457;-0.0021845262027999635;1;1;False;3.1813676431278;2.8006523873511;-0.3807152557767002;0;0;0;0
kognition;performanz;True;2025-11-10;2025-11-10;1102;1103;1662;1663;1.4758361358457;-1.8674785612985;-3.3433146971442;1;-1;True;2.8006523873511;2.1129969924978;-0.6876553948533002;0;0;0;0
performanz;performanz;False;2025-11-10;2025-11-17;1103;1096;1663;1656;-1.8674785612985;1.988922705534;3.8564012668325;-1;1;True;2.1129969924978;4.1345309576921;2.0215339651943;0;1;0;1
performanz;kognition;True;2025-11-17;2025-11-17;1096;1097;1656;1657;1.988922705534;2.2375701027702;0.24864739723620022;1;1;False;4.1345309576921;4.04857516276;-0.08595579493209993;1;0;1;0
kognition;kognition;False;2025-11-17;2025-11-17;1097;1098;1657;1658;2.2375701027702;1.8497956426329;-0.3877744601373001;1;1;False;4.04857516276;2.9898402914902;-1.0587348712697997;0;1;0;1
kognition;kognition;False;2025-11-17;2025-11-17;1098;1099;1658;1659;1.8497956426329;2.1462963786463;0.2965007360134;1;1;False;2.9898402914902;4.3406553652064;1.3508150737162001;1;1;1;1
kognition;kognition;False;2025-11-17;2025-11-24;1099;1092;1659;1652;2.1462963786463;2.340692642289;0.1943962636426999;1;1;False;4.3406553652064;4.0340534938675;-0.30660187133890027;1;0;1;0
kognition;kognition;False;2025-11-24;2025-11-24;1092;1093;1652;1653;2.340692642289;2.4784503914436;0.13775774915459982;1;1;False;4.0340534938675;3.9956993418333;-0.038354152034199895;0;0;0;0
kognition;performanz;True;2025-11-24;2025-11-24;1093;1094;1653;1654;2.4784503914436;1.5619583131048;-0.9164920783387998;1;1;False;3.9956993418333;2.7800794322758;-1.2156199095575002;0;0;0;0
performanz;motivation;True;2025-11-24;2025-11-24;1094;1095;1654;1655;1.5619583131048;1.7458338296571;0.18387551655230006;1;1;False;2.7800794322758;3.5017444958452;0.7216650635694002;0;0;0;0
motivation;motivation;False;2025-11-24;2025-12-01;1095;1087;1655;1647;1.7458338296571;1.6401735572884;-0.10566027236870013;1;1;False;3.5017444958452;2.8880375884253;-0.6137069074199002;0;1;0;1
motivation;kognition;True;2025-12-01;2025-12-01;1087;1088;1647;1648;1.6401735572884;1.8124059963247;0.17223243903629992;1;1;False;2.8880375884253;2.7008782028216;-0.18715938560369993;1;0;1;0
kognition;performanz;True;2025-12-01;2025-12-01;1088;1089;1648;1649;1.8124059963247;1.9577799980576;0.14537400173290016;1;1;False;2.7008782028216;3.7807537621279;1.0798755593063003;0;0;0;0
performanz;motivation;True;2025-12-01;2025-12-01;1089;1090;1649;1650;1.9577799980576;1.7458338296571;-0.21194616840049996;1;1;False;3.7807537621279;3.5017444958452;-0.2790092662827002;0;0;0;0
motivation;performanz;True;2025-12-01;2025-12-01;1090;1091;1650;1651;1.7458338296571;1.6514653847318;-0.09436844492530017;1;1;False;3.5017444958452;3.1819690767104;-0.3197754191348001;0;0;0;0
performanz;kognition;True;2025-12-01;2025-12-08;1091;1082;1651;1642;1.6514653847318;2.0829911382815;0.4315257535496999;1;1;False;3.1819690767104;4.0637489057853;0.8817798290748997;0;0;0;0
kognition;kognition;False;2025-12-08;2025-12-08;1082;1083;1642;1643;2.0829911382815;2.3459293201978;0.26293818191630036;1;1;False;4.0637489057853;3.9453024964552;-0.11844640933009964;0;1;0;1
kognition;performanz;True;2025-12-08;2025-12-08;1083;1084;1643;1644;2.3459293201978;1.9659302386016;-0.3799990815962002;1;1;False;3.9453024964552;3.702637071267;-0.2426654251881999;1;0;1;0
performanz;kognition;True;2025-12-08;2025-12-08;1084;1085;1644;1645;1.9659302386016;2.2209564799031;0.2550262413015001;1;1;False;3.702637071267;4.2332441001739;0.5306070289069003;0;0;0;0
kognition;kognition;False;2025-12-08;2025-12-08;1085;1086;1645;1646;2.2209564799031;1.8346238946577;-0.38633258524540004;1;1;False;4.2332441001739;3.050519966414;-1.1827241337599004;0;0;0;0
regulation;kognition;True;2025-10-07;2025-10-07;2879;2880;3639;3640;1.7810357015046;2.1118789605959;0.33084325909129997;1;1;False;3.5846603474751;3.9754603937968;0.39080004632169985;0;0;0;0
kognition;performanz;True;2025-10-07;2025-10-07;2880;2881;3640;3641;2.1118789605959;1.8144280300528;-0.2974509305431001;1;1;False;3.9754603937968;3.648548811648;-0.32691158214880023;0;0;0;0
performanz;kognition;True;2025-10-07;2025-10-07;2881;2882;3641;3642;1.8144280300528;2.1820491743331;0.3676211442803001;1;1;False;3.648548811648;4.4336617364237;0.7851129247756998;0;0;0;0
kognition;performanz;True;2025-10-07;2025-10-07;2882;2883;3642;3643;2.1820491743331;1.5570911828289;-0.6249579915042001;1;1;False;4.4336617364237;2.5553402422033;-1.8783214942203998;0;0;0;0
regulation;kognition;True;2025-03-10;2025-08-25;251;245;396;378;0.941;2.078940017929;1.137940017929;1;1;False;1.8277877338466;3.0075822377954;1.1797945039488;0;1;0;1
kognition;methodik;True;2025-08-25;2025-08-25;245;246;378;379;2.078940017929;1.3071304723696;-0.7718095455593998;1;1;False;3.0075822377954;2.3428052989296;-0.6647769388658;1;0;1;0
methodik;kognition;True;2025-08-25;2025-08-25;246;247;379;380;1.3071304723696;1.8497956426329;0.5426651702633001;1;1;False;2.3428052989296;2.9898402914902;0.6470349925606;0;1;0;1
kognition;performanz;True;2025-08-25;2025-08-25;247;248;380;381;1.8497956426329;1.6514653847318;-0.19833025790110015;1;1;False;2.9898402914902;3.1819690767104;0.19212878522019983;1;0;1;0
performanz;regulation;True;2025-08-25;2025-08-25;248;249;381;382;1.6514653847318;1.6593102589405;0.007844874208700059;1;1;False;3.1819690767104;3.445161991689;0.2631929149786001;0;0;0;0
regulation;performanz;True;2025-08-25;2025-09-01;249;241;382;374;1.6593102589405;2.1524916087874;0.4931813498469;1;1;False;3.445161991689;3.7834187822736;0.3382567905845999;0;0;0;0
performanz;kognition;True;2025-09-01;2025-09-01;241;242;374;375;2.1524916087874;2.2069589158005;0.0544673070131001;1;1;False;3.7834187822736;3.916840808544;0.1334220262704;0;0;0;0
kognition;regulation;True;2025-09-01;2025-09-01;242;243;375;376;2.2069589158005;1.9603476546835;-0.24661126111700016;1;1;False;3.916840808544;4.105530115666;0.18868930712200038;0;0;0;0
regulation;performanz;True;2025-09-01;2025-09-01;243;244;376;377;1.9603476546835;1.7623605672214;-0.19798708746209992;1;1;False;4.105530115666;3.1844962872024;-0.9210338284636004;0;0;0;0
performanz;motivation;True;2025-09-01;2025-09-15;244;236;377;369;1.7623605672214;1.6401735572884;-0.12218700993300002;1;1;False;3.1844962872024;2.8880375884253;-0.29645869877710007;0;1;0;1
motivation;kognition;True;2025-09-15;2025-09-15;236;237;369;370;1.6401735572884;2.6228056368715;0.9826320795831001;1;1;False;2.8880375884253;4.6361765459891;1.7481389575638002;1;0;1;0
kognition;performanz;True;2025-09-15;2025-09-15;237;238;370;371;2.6228056368715;1.4379403300243;-1.1848653068472;1;1;False;4.6361765459891;2.9937278924857;-1.6424486535034002;0;1;0;1
performanz;motivation;True;2025-09-15;2025-09-15;238;239;371;372;1.4379403300243;0.69981913800531;-0.7381211920189901;1;1;False;2.9937278924857;1.3025838667872;-1.6911440256984998;1;1;1;1
motivation;performanz;True;2025-09-15;2025-09-15;239;240;372;373;0.69981913800531;1.8125938090566;1.11277467105129;1;1;False;1.3025838667872;3.4721038792412;2.169520012454;1;0;1;0
performanz;kognition;True;2025-09-15;2025-09-22;240;231;373;364;1.8125938090566;2.3310275582356;0.5184337491790001;1;1;False;3.4721038792412;3.6813879930869;0.20928411384569978;0;0;0;0
kognition;performanz;True;2025-09-22;2025-09-22;231;232;364;365;2.3310275582356;1.4780206620485;-0.8530068961871002;1;1;False;3.6813879930869;3.1813676431278;-0.5000203499590996;0;0;0;0
performanz;methodik;True;2025-09-22;2025-09-22;232;233;365;366;1.4780206620485;2.0353585414423;0.5573378793938;1;1;False;3.1813676431278;4.1877424962358;1.006374853108;0;0;0;0
methodik;motivation;True;2025-09-22;2025-09-22;233;234;366;367;2.0353585414423;1.8221612265061;-0.21319731493619987;1;1;False;4.1877424962358;3.8471321766507;-0.3406103195851;0;0;0;0
motivation;performanz;True;2025-09-22;2025-09-22;234;235;367;368;1.8221612265061;1.7816761805797;-0.04048504592640012;1;1;False;3.8471321766507;3.5517580419398;-0.2953741347109;0;1;0;1
performanz;kognition;True;2025-09-22;2025-09-29;235;226;368;359;1.7816761805797;2.3289522253193;0.5472760447395999;1;1;False;3.5517580419398;4.3258647160129;0.7741066740730997;1;1;1;1
kognition;kognition;False;2025-09-29;2025-09-29;226;227;359;360;2.3289522253193;1.752927244018;-0.5760249813012999;1;1;False;4.3258647160129;3.2645506643148;-1.0613140516981;1;0;1;0
kognition;kognition;False;2025-09-29;2025-09-29;227;228;360;361;1.752927244018;1.7353345284312;-0.017592715586799867;1;1;False;3.2645506643148;2.9900649591247;-0.27448570519009996;0;0;0;0
kognition;motivation;True;2025-09-29;2025-09-29;228;229;361;362;1.7353345284312;0.292;-1.4433345284312;1;1;False;2.9900649591247;0.47720959755646;-2.51285536156824;0;0;0;0
motivation;kognition;True;2025-09-29;2025-09-29;229;230;362;363;0.292;1.9179730577314;1.6259730577314;1;1;False;0.47720959755646;2.5315625227324;2.05435292517594;0;0;0;0
kognition;kognition;False;2025-09-29;2025-10-20;230;221;363;354;1.9179730577314;2.1684041030201;0.25043104528869975;1;1;False;2.5315625227324;3.7011651508002;1.1696026280677998;0;1;0;1
kognition;kognition;False;2025-10-20;2025-10-20;221;222;354;355;2.1684041030201;2.2069589158005;0.038554812780400294;1;1;False;3.7011651508002;3.916840808544;0.21567565774379993;1;0;1;0
kognition;performanz;True;2025-10-20;2025-10-20;222;223;355;356;2.2069589158005;1.1724972459399;-1.0344616698606002;1;1;False;3.916840808544;1.8273455172678;-2.0894952912762;0;0;0;0
performanz;regulation;True;2025-10-20;2025-10-20;223;224;356;357;1.1724972459399;1.9611829425497;0.7886856966098001;1;1;False;1.8273455172678;4.1066196583502;2.2792741410824005;0;1;0;1
regulation;motivation;True;2025-10-20;2025-10-20;224;225;357;358;1.9611829425497;1.2052751378734;-0.7559078046763001;1;1;False;4.1066196583502;2.5677818078907;-1.5388378504595002;1;2;1;1
motivation;performanz;True;2025-10-20;2025-10-27;225;217;358;350;1.2052751378734;-1.4552652158942;-2.6605403537676002;1;-1;True;2.5677818078907;2.4366088452089;-0.13117296268180034;2;0;1;0
performanz;kognition;True;2025-10-27;2025-10-27;217;218;350;351;-1.4552652158942;0.45160220709135;1.9068674229855502;-1;1;True;2.4366088452089;0.7559504857546;-1.6806583594542999;0;2;0;1
kognition;performanz;True;2025-10-27;2025-10-27;218;219;351;352;0.45160220709135;1.7185730315922;1.26697082450085;1;1;False;0.7559504857546;3.4752254188631;2.7192749331085;2;0;1;0
performanz;performanz;False;2025-10-27;2025-10-27;219;220;352;353;1.7185730315922;-1.8674785612985;-3.5860515928907004;1;-1;True;3.4752254188631;2.1129969924978;-1.3622284263653004;0;0;0;0
performanz;regulation;True;2025-10-27;2025-11-03;220;215;353;348;-1.8674785612985;2.2831943720438;4.1506729333423005;-1;1;True;2.1129969924978;4.6221765003632;2.5091795078654004;0;1;0;1
regulation;kognition;True;2025-11-03;2025-11-03;215;216;348;349;2.2831943720438;1.2611174102;-1.0220769618438001;1;1;False;4.6221765003632;2.3952654381643;-2.2269110621989;1;0;1;0
kognition;performanz;True;2025-11-03;2025-11-10;216;1872;349;2444;1.2611174102;2.1625397852702;0.9014223750702002;1;1;False;2.3952654381643;4.5039203437359;2.1086549055716;0;0;0;0
performanz;kognition;True;2025-11-10;2025-11-10;1872;1873;2444;2445;2.1625397852702;2.4784503914436;0.3159106061733996;1;1;False;4.5039203437359;3.9956993418333;-0.5082210019026001;0;0;0;0
kognition;motivation;True;2025-11-10;2025-11-10;1873;1874;2445;2446;2.4784503914436;1.2459236375843;-1.2325267538592999;1;1;False;3.9956993418333;1.9935420942378;-2.0021572475955;0;4;0;1
motivation;performanz;True;2025-11-10;2025-11-10;1874;1875;2446;2447;1.2459236375843;1.7576385021604;0.5117148645761;1;1;False;1.9935420942378;3.4507597507663;1.4572176565285;4;0;1;0
